player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Doug Middleton,11262,S,JAX,1,0,,,100.0,,,0,0,0,,15,60.0,62.5,72.0,,60.0,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Kevin Peterson,11302,CB,ARZ,7,0,15.5,66.7,98.0,10.8,7.2,2,1,2,33.3,1,35.1,38.3,79.2,58.8,63.3,75.4,0,35,0.0,0,2,4,141.0,4,48,49,0,2,6,1,63,9,1.5,15.8
Antwaun Woods,11332,DI,DAL,14,0,,,2.3,,,1,0,0,,9,64.1,58.3,72.0,50.0,61.9,39.9,0,,,0,0,1,0.0,0,5,213,1,0,0,0,0,0,0.0,
Antonio Hamilton,11353,CB,KC,8,1,13.7,70.0,92.4,11.9,8.3,0,0,1,10.0,16,48.0,48.4,81.9,60.6,50.0,45.1,0,48,25.0,2,0,0,145.8,7,85,92,0,5,10,1,125,38,1.5,17.9
Tony McRae,11358,CB,DET,1,0,15.8,80.0,100.0,3.5,2.8,0,0,0,0.0,11,30.1,32.2,71.1,,60.0,78.9,0,27,0.0,0,0,0,155.4,4,14,14,0,2,5,2,59,7,4.2,14.8
Myles Garrett,11756,ED,CLV,16,0,4.3,75.0,3.9,6.3,4.8,2,0,1,25.0,8,58.4,86.0,30.6,90.1,69.5,61.2,0,25,37.5,3,1,8,106.3,3,23,591,15,5,4,0,40,27,2.1,13.3
Jamal Adams,11761,S,SEA,13,6,7.1,75.9,81.6,11.1,8.5,0,2,6,11.1,29,52.5,62.7,84.7,86.1,61.6,56.3,0,49,13.2,7,5,1,118.3,41,469,575,21,40,54,3,446,194,1.0,10.9
Mike Williams,11762,WR,LAC,1,0,51.0,0.0,100.0,,1.0,0,0,0,0.0,27,60.0,60.0,62.6,,,,1,,,0,0,2,0.0,0,1,1,0,0,1,0,0,0,0.0,
Marshon Lattimore,11766,CB,NO,16,3,13.6,57.5,99.7,11.4,6.6,4,5,15,17.2,20,59.7,59.1,26.5,59.5,63.0,77.9,2,49,3.8,2,11,11,103.1,50,610,612,7,48,87,8,669,174,1.2,13.4
Haason Reddick,11768,ED,ARZ,16,2,5.7,77.8,26.7,10.3,8.0,1,0,2,11.1,1,52.6,72.8,89.7,82.6,56.7,77.6,0,42,21.7,5,2,2,103.2,14,150,562,19,16,18,0,158,87,1.1,11.3
Derek Barnett,11769,ED,PHI,13,1,-4.0,100.0,2.5,7.0,7.0,0,0,0,0.0,24,75.4,67.9,54.1,62.6,66.0,67.5,0,8,12.5,1,0,3,100.0,1,8,316,11,6,1,0,8,12,1.1,8.0
Malik Hooker,11770,S,IND,2,1,5.0,100.0,100.0,38.0,38.0,1,0,0,0.0,14,65.4,60.6,0.0,,58.0,64.8,0,15,0.0,0,0,1,158.3,1,40,40,1,3,1,1,15,10,0.4,15.0
Marlon Humphrey,11771,CB,BLT,17,4,10.0,62.7,96.7,8.7,5.5,3,0,15,12.7,3,77.6,76.4,88.2,69.2,59.5,70.8,1,50,10.1,8,10,8,89.0,74,693,717,25,67,118,4,761,294,1.2,10.3
Jonathan Allen,11772,DI,WAS,17,2,,,1.0,,,1,0,0,,32,71.0,78.4,70.8,83.7,60.8,66.2,0,,42.9,3,0,2,0.0,0,5,515,4,2,0,0,0,0,0.0,
Adoree' Jackson,11773,CB,TEN,4,0,13.6,81.0,98.5,7.3,5.9,0,0,2,9.5,31,66.4,56.6,81.4,38.2,28.5,47.7,0,38,11.8,2,0,1,149.9,17,131,133,6,15,21,3,220,55,1.8,12.9
Jarrad Davis,11776,LB,DET,14,2,2.8,92.9,73.2,9.0,8.4,0,0,0,0.0,11,72.1,62.2,81.8,61.4,50.8,41.4,0,25,22.2,4,0,0,136.9,13,123,168,2,12,14,3,103,70,0.9,7.9
Charles Harris,11777,ED,ATL,13,0,0.0,100.0,14.8,10.0,10.0,0,0,1,33.3,2,51.1,55.7,45.2,59.6,62.7,58.7,0,12,14.3,1,1,2,100.0,3,30,203,4,6,3,0,24,24,0.8,8.0
Jabrill Peppers,11780,S,NYG,15,10,7.1,68.7,92.8,11.1,7.6,0,1,7,10.4,21,57.2,64.7,86.1,76.3,71.8,59.1,1,45,11.1,6,7,2,94.1,46,529,570,13,38,67,2,499,250,1.0,10.8
Takkarist McKinley,11781,ED,CIN,4,1,0.0,100.0,11.1,7.0,7.0,0,0,0,0.0,7,77.3,69.6,25.5,63.4,69.7,57.9,0,1,25.0,1,0,1,79.2,1,7,63,3,2,1,0,1,1,0.1,1.0
Tre'Davious White,11782,CB,BUF,17,6,12.0,63.0,98.4,14.0,8.8,0,1,14,19.2,4,71.9,68.5,50.3,92.5,39.4,56.2,3,55,10.9,6,9,7,96.2,46,676,687,11,43,73,5,629,144,1.0,13.7
Taco Charlton,11783,ED,KC,6,0,,,1.8,,,0,0,0,,16,60.0,67.6,30.6,74.0,56.3,35.5,0,,100.0,2,0,1,0.0,0,1,57,2,0,0,0,0,0,0.0,
T.J. Watt,11785,ED,PIT,16,0,15.3,50.0,11.2,30.0,15.0,0,0,0,0.0,25,67.8,91.6,66.7,90.5,90.3,79.2,1,20,33.3,1,0,3,83.3,2,64,571,16,2,4,1,38,3,0.6,19.0
Kevin King,11788,CB,GB,13,6,10.7,70.3,99.8,10.5,7.4,0,2,7,10.9,12,45.6,50.6,61.6,60.0,71.7,51.7,0,40,15.5,9,5,6,115.0,45,496,497,9,43,64,3,595,189,1.3,13.2
Budda Baker,11791,S,ARZ,15,4,9.0,68.6,87.6,21.8,15.0,0,0,4,11.4,1,68.9,75.3,85.8,70.3,80.3,72.1,2,47,12.3,7,4,2,106.5,24,563,643,14,46,35,4,277,115,0.5,11.5
Marcus Maye,11794,S,NYJ,16,3,10.4,61.1,95.4,28.2,17.2,1,1,9,25.0,22,85.8,82.9,89.1,64.7,73.0,64.8,2,31,11.1,5,7,4,93.4,22,663,695,12,37,36,4,229,149,0.4,10.4
Marcus Williams,11797,S,NO,16,3,13.3,87.5,99.8,42.1,36.9,0,2,4,25.0,20,72.9,78.6,89.6,61.8,88.9,91.0,3,72,5.7,2,3,3,118.8,14,632,633,2,30,16,2,253,109,0.4,18.1
Sidney Jones,11798,CB,JAX,7,0,14.5,51.4,99.4,9.4,4.8,0,0,8,22.9,15,71.3,68.1,83.9,60.0,49.0,65.0,2,78,5.9,1,7,0,96.4,18,180,181,4,16,35,3,392,165,2.3,21.8
Quincy Wilson,11801,CB,NYG,1,0,,,100.0,,,0,0,0,,21,56.4,56.1,74.0,,56.5,24.1,0,,100.0,1,0,0,0.0,0,13,13,0,0,0,0,0,0,0.0,
Tyus Bowser,11802,ED,BLT,18,4,2.9,76.5,35.3,11.5,8.8,0,0,2,11.8,3,66.7,68.3,59.9,62.2,71.7,49.0,3,16,27.8,5,2,2,51.7,13,155,439,6,9,17,0,104,79,0.7,8.0
Ryan Anderson,11804,ED,WAS,9,1,,,1.5,,,1,0,0,,32,60.4,49.6,49.5,45.6,59.6,58.8,0,,0.0,0,0,1,0.0,0,1,68,0,0,0,0,0,0,0.0,
Raekwon McMillan,11809,LB,LV,10,1,13.4,62.5,89.2,14.2,8.9,0,0,1,12.5,23,28.9,30.3,0.0,58.4,56.0,43.7,0,31,33.3,2,1,1,137.0,5,74,83,0,3,8,1,83,22,1.2,16.6
Dalvin Tomlinson,11810,DI,NYG,16,0,,,2.9,,,0,0,0,,21,57.6,75.1,65.8,74.6,70.3,52.9,0,,0.0,0,0,2,0.0,0,10,344,4,2,0,0,0,0,0.0,
Zach Cunningham,11812,LB,HST,16,12,4.4,85.4,86.9,9.6,8.2,0,0,2,4.2,13,43.0,60.9,42.9,78.6,72.7,57.0,0,53,17.8,8,1,3,116.2,41,411,473,11,25,48,1,491,341,1.3,12.0
Tanoh Kpassagnon,11814,ED,KC,19,2,4.0,100.0,3.3,4.0,4.0,0,0,1,25.0,16,58.4,55.4,91.4,49.0,61.1,60.5,0,18,40.0,4,1,0,150.0,4,17,508,6,4,4,1,42,26,2.6,10.5
Chidobe Awuzie,11815,CB,DAL,8,2,12.4,65.8,100.0,9.6,6.3,0,1,4,10.5,9,52.0,52.0,44.3,,55.8,50.6,1,81,11.5,3,3,2,124.5,25,250,250,6,21,38,4,396,145,1.7,15.8
Josh Jones,11816,S,JAX,13,2,8.1,87.9,93.8,11.8,10.4,0,1,0,0.0,15,39.2,43.9,16.0,58.6,59.5,69.9,1,63,10.3,4,0,6,136.4,29,366,390,6,33,33,4,339,164,1.0,11.7
Ahkello Witherspoon,11821,CB,SF,8,1,10.7,57.1,99.5,12.7,7.3,1,0,5,17.9,28,80.9,80.2,83.7,58.3,68.4,75.5,1,38,5.9,1,3,3,83.3,16,210,211,8,15,28,2,166,63,0.8,10.4
Dawuane Smoot,11823,ED,JAX,16,0,,,1.5,,,0,0,0,,15,64.4,57.3,40.4,66.6,46.9,29.9,0,,57.1,4,0,5,0.0,0,6,409,6,3,0,0,0,0,0.0,
Jordan Willis,11828,ED,SF,9,0,4.0,100.0,4.0,2.0,2.0,1,0,0,0.0,28,41.1,49.6,63.2,59.3,54.7,62.1,0,6,0.0,0,0,1,89.6,2,6,151,2,3,2,0,11,3,2.8,5.5
Duke Riley,11830,LB,PHI,13,5,2.7,83.3,87.9,9.6,8.0,0,0,0,0.0,24,56.9,55.1,54.2,49.2,57.3,43.9,1,42,25.0,6,0,1,93.8,25,254,289,7,13,30,1,215,179,0.9,8.6
Alex Anzalone,11831,LB,NO,15,6,5.8,66.7,81.5,14.6,9.7,0,0,0,0.0,20,64.8,57.0,87.4,46.0,52.0,57.4,0,22,8.3,2,0,2,93.6,20,313,384,2,16,30,1,179,105,0.6,9.0
Tarell Basham,11835,ED,NYJ,16,2,3.6,66.7,13.9,9.3,6.2,1,0,1,11.1,22,41.2,64.6,47.5,65.6,71.7,28.9,0,13,30.8,4,0,4,113.7,6,64,461,7,7,9,1,41,35,0.7,6.8
Fabian Moreau,11836,CB,WAS,11,1,10.8,57.1,97.6,14.8,8.4,0,1,1,7.1,32,65.9,64.7,84.2,52.6,57.6,55.9,2,25,20.0,1,1,0,73.2,8,123,126,0,3,14,1,132,48,1.1,16.5
Derek Rivers,11838,ED,LA,14,0,,,6.9,,,0,0,0,,26,63.2,57.9,81.2,61.1,48.3,75.8,0,,,0,0,0,0.0,0,6,87,1,0,0,0,0,0,0.0,
Shaquill Griffin,11845,CB,SEA,13,6,12.6,61.8,99.3,12.1,7.5,1,0,10,13.2,29,64.8,64.6,87.3,64.9,56.6,69.7,3,52,9.6,5,5,3,99.2,47,584,588,9,41,76,7,571,125,1.0,12.1
Jourdan Lewis,11846,CB,DAL,15,1,5.8,67.5,97.9,9.0,6.1,0,0,3,3.9,9,45.8,48.1,62.0,70.2,54.3,73.4,0,39,8.6,3,2,8,98.0,52,503,514,16,31,77,3,492,289,1.0,9.5
John Johnson III,11847,S,LA,18,15,4.9,75.3,98.5,12.5,9.5,1,4,9,12.3,26,86.6,85.3,86.8,50.1,81.6,85.7,1,22,7.1,6,9,1,95.1,55,722,733,21,64,73,3,390,235,0.6,7.1
Montravius Adams,11848,DI,GB,8,0,7.0,100.0,4.4,3.0,3.0,0,0,0,0.0,12,53.0,63.7,81.7,52.7,74.2,74.4,0,13,100.0,1,0,0,118.8,1,3,68,0,0,1,0,13,6,4.3,13.0
Delano Hill,11849,S,SEA,2,0,11.5,87.5,98.6,9.4,8.3,0,0,0,0.0,29,43.0,43.5,79.1,60.0,64.7,64.4,0,44,11.1,1,0,0,118.8,7,69,70,3,8,8,0,100,11,1.5,14.3
Cameron Sutton,11850,CB,PIT,17,2,8.6,62.7,97.3,11.1,7.0,0,1,8,13.6,25,73.8,68.9,86.5,71.4,32.4,32.4,1,32,17.1,6,6,0,88.0,37,430,442,11,27,59,2,416,177,1.0,11.2
Cordrea Tankersley,11852,CB,MIN,1,0,8.5,100.0,100.0,7.5,7.5,0,0,0,0.0,18,54.7,55.7,74.2,,60.0,72.5,0,26,0.0,0,0,0,158.3,2,17,17,1,1,2,1,29,12,1.9,14.5
Rasul Douglas,11854,CB,CAR,14,3,9.4,64.9,99.6,10.4,6.7,0,2,13,16.9,5,60.2,60.2,62.8,57.0,60.2,66.9,0,50,7.4,4,8,4,106.8,50,542,544,10,47,77,4,616,230,1.2,12.3
Trey Hendrickson,11858,ED,NO,16,0,6.5,100.0,1.8,3.5,3.5,0,0,0,0.0,20,44.0,70.9,81.2,77.0,53.9,56.1,0,13,33.3,1,0,1,116.7,2,7,391,14,2,2,0,24,11,3.4,12.0
Tedric Thompson,11866,S,CLV,6,1,4.1,85.7,88.6,10.0,8.6,0,0,0,0.0,8,54.8,55.8,79.9,49.2,70.5,50.3,0,11,27.3,3,0,0,92.9,6,62,70,2,7,7,0,44,18,0.7,7.3
Eddie Jackson,11867,S,CHI,17,4,10.9,76.3,97.7,21.7,16.5,1,2,6,15.8,6,55.8,59.5,51.4,51.7,70.0,55.8,0,63,13.2,7,5,4,139.0,29,666,682,7,42,38,3,429,203,0.7,14.8
Rayshawn Jenkins,11868,S,LAC,15,4,5.8,70.7,97.5,11.6,8.2,0,0,2,3.4,27,70.0,68.9,83.2,75.0,61.7,54.1,2,36,10.2,5,0,1,89.9,41,500,513,22,40,58,3,362,224,0.8,8.8
Carl Lawson,11871,ED,CIN,16,0,3.7,100.0,3.5,5.3,5.3,1,0,0,0.0,7,54.0,76.3,36.3,84.9,61.1,68.1,0,11,25.0,1,0,6,105.6,3,16,453,9,3,3,0,28,17,1.8,9.3
Jalen Reeves-Maybin,11879,LB,DET,4,0,-4.0,100.0,100.0,8.0,8.0,0,0,0,0.0,11,63.1,53.1,74.0,,48.9,30.2,0,7,50.0,1,0,0,95.8,1,11,11,1,1,1,0,7,11,0.9,7.0
Samson Ebukam,11880,ED,LA,18,1,-2.3,66.7,14.4,13.0,8.7,1,0,0,0.0,26,46.5,56.8,66.6,68.3,48.9,46.6,0,21,28.6,2,0,1,95.1,2,30,209,7,4,3,0,27,30,1.0,13.5
Deatrich Wise Jr.,11886,ED,NE,16,1,,,0.3,,,0,0,0,,19,71.9,70.6,88.3,73.3,56.1,68.1,0,,0.0,0,0,1,0.0,0,1,322,4,4,0,0,0,0,0.0,
Carlos Watkins,11897,DI,HST,16,0,,,1.2,,,1,0,0,,13,54.8,46.6,48.3,59.2,45.4,68.3,0,,0.0,0,0,3,0.0,0,3,245,2,1,0,0,0,0,0.0,
Grover Stewart,11899,DI,IND,17,0,-4.0,0.0,1.2,,4.0,1,0,1,100.0,14,67.2,68.1,44.7,58.2,72.9,60.0,0,,28.6,2,0,4,39.6,0,4,331,2,5,1,0,0,0,0.0,
Damontae Kazee,11904,S,ATL,4,2,21.7,100.0,98.1,49.0,49.0,0,0,0,0.0,2,61.7,65.1,80.9,53.1,71.7,61.7,0,37,13.3,2,0,0,118.8,3,155,158,1,11,3,0,86,21,0.6,28.7
Desmond King II,11906,CB,TEN,16,1,5.3,75.0,92.6,11.9,8.9,0,0,1,1.9,31,62.4,67.0,60.1,64.6,81.9,72.9,0,35,14.0,6,1,7,107.2,39,486,525,17,36,52,2,372,239,0.8,9.5
Corn Elder,11907,CB,CAR,16,2,6.6,67.5,94.5,10.8,7.3,0,0,3,7.5,5,68.2,68.5,83.3,44.9,74.2,78.4,0,29,6.1,2,3,0,99.9,27,307,325,6,29,40,2,239,127,0.8,8.9
Jayon Brown,11910,LB,TEN,10,7,4.6,69.8,91.5,9.8,6.8,0,1,7,13.2,31,73.5,66.3,84.9,70.4,49.5,69.7,1,33,7.3,3,5,0,97.1,37,377,412,12,31,53,3,328,204,0.9,8.9
Nate Hairston,11913,CB,DEN,2,1,13.8,100.0,100.0,8.5,8.5,0,0,0,0.0,10,41.8,43.4,77.6,,54.7,78.7,0,29,0.0,0,0,1,118.8,4,36,36,1,4,4,0,62,7,1.8,15.5
Anthony Walker,11916,LB,IND,17,6,5.3,76.8,92.6,8.4,6.5,0,1,5,8.9,14,52.2,45.5,58.3,61.3,41.5,75.1,1,23,8.3,4,3,1,97.1,43,378,408,13,38,56,2,357,160,1.0,8.3
Matt Milano,11918,LB,BUF,13,4,4.0,67.9,80.3,7.7,5.2,1,0,3,5.7,4,56.4,55.6,52.4,74.1,48.2,54.3,1,32,13.2,5,2,3,83.3,36,293,365,16,29,53,1,333,221,1.2,9.3
Brian Allen,11928,CB,CLV,1,0,19.7,83.3,100.0,3.0,2.5,0,0,0,0.0,8,27.6,27.6,0.0,,70.5,78.2,0,47,0.0,0,0,2,158.3,5,16,16,1,3,6,1,124,16,8.3,24.8
Davon Godchaux,11934,DI,MIA,5,0,,,2.4,,,0,0,0,,17,58.5,57.4,83.4,57.6,56.6,73.9,0,,0.0,0,0,0,0.0,0,2,83,1,1,0,0,0,0,0.0,
Nathan Gerry,11940,LB,PHI,7,2,5.5,90.3,92.1,8.6,7.7,0,0,1,3.2,24,38.6,45.7,48.2,70.9,58.2,70.3,0,35,13.3,4,1,1,146.4,28,258,280,10,24,31,4,299,140,1.2,10.7
Chuck Clark,11941,S,BLT,18,5,6.7,69.4,91.5,19.6,13.6,0,2,4,8.2,3,70.8,69.8,54.2,65.6,66.9,90.1,1,21,4.1,2,3,8,93.2,34,711,777,13,42,49,2,332,164,0.5,9.8
Xavier Woods,11946,S,DAL,15,3,6.7,75.0,98.4,27.7,20.8,0,2,1,4.2,9,62.5,61.9,84.3,83.8,55.2,65.0,0,43,5.7,2,1,1,129.0,18,537,546,8,30,24,4,143,62,0.3,7.9
Jordan Evans,11947,LB,CIN,9,0,3.0,100.0,76.7,30.0,30.0,0,0,0,0.0,7,54.6,60.4,80.5,68.3,61.8,57.5,1,12,0.0,0,0,1,77.1,1,33,43,4,2,1,0,12,9,0.4,12.0
Tanner Vallejo,11950,LB,ARZ,5,1,6.0,50.0,86.7,16.3,8.2,0,0,0,0.0,1,55.9,67.0,82.1,81.5,67.8,77.3,0,10,20.0,1,0,0,59.0,3,52,60,3,3,6,0,22,17,0.4,7.3
Al-Quadin Muhammad,11951,ED,IND,17,2,6.7,33.3,3.9,15.0,5.0,1,0,0,0.0,14,56.1,61.2,59.3,55.8,72.7,80.9,0,8,0.0,0,0,3,42.4,1,16,411,2,1,3,0,8,3,0.5,8.0
D.J. Jones,11953,DI,SF,14,0,,,0.8,,,0,0,0,,28,58.8,61.3,68.5,64.7,57.4,35.4,0,,66.7,2,0,1,0.0,0,2,237,2,1,0,0,0,0,0.0,
Pita Taumoepenu,11957,ED,ATL,1,0,4.5,100.0,41.2,3.5,3.5,0,0,0,0.0,2,62.9,53.4,75.1,56.1,56.5,72.4,0,9,0.0,0,0,0,93.8,2,7,17,1,2,2,0,13,4,1.9,6.5
Brandon Wilson,11962,S,CIN,12,0,10.5,66.7,87.5,12.0,8.0,0,0,0,0.0,7,60.0,62.8,78.4,64.5,64.1,78.1,0,44,0.0,0,0,0,107.6,4,49,56,0,3,6,0,72,24,1.5,18.0
Rudy Ford,11963,CB,PHI,2,0,7.0,60.0,100.0,7.0,4.2,0,0,0,0.0,24,54.0,51.8,79.1,,50.8,41.8,0,16,0.0,0,0,0,74.6,3,21,21,1,1,5,0,27,22,1.3,9.0
Ifeadi Odenigbo,11975,ED,MIN,15,1,5.0,100.0,2.3,4.5,4.5,1,0,0,0.0,18,58.6,60.7,53.9,68.2,51.8,64.6,0,41,0.0,0,0,4,158.3,2,10,442,9,5,2,1,55,45,6.1,27.5
Isaac Rochell,11980,ED,LAC,16,1,,,0.4,,,0,0,0,,27,61.9,52.6,88.9,53.3,50.4,47.0,0,,0.0,0,0,0,0.0,0,1,272,4,3,0,0,0,0,0.0,
Adrian Colbert,11983,S,NYG,4,2,4.0,50.0,100.0,65.0,32.5,0,0,0,0.0,21,60.0,56.3,0.0,,69.4,69.7,0,-7,14.3,1,0,2,56.3,1,65,65,0,4,2,0,-7,0,-0.1,-7.0
Elijah Lee,11987,LB,CLV,2,0,,,50.0,,,0,0,0,,8,60.0,73.5,67.9,66.0,60.2,,0,,,0,0,0,0.0,0,1,2,0,0,0,0,0,0,0.0,
Ryan Lewis,12017,CB,NYG,5,2,15.5,57.1,100.0,13.3,7.6,0,0,1,4.8,21,42.8,41.2,83.7,,33.4,28.7,0,59,7.1,1,1,1,96.3,12,166,166,0,11,21,0,235,63,1.5,19.6
Michael Davis,12040,CB,LAC,16,3,13.6,60.9,99.7,10.1,6.1,1,1,12,13.0,27,62.9,63.1,68.1,58.0,62.0,67.4,3,38,10.9,5,11,3,77.7,56,596,598,7,38,92,2,689,125,1.2,12.3
Greg Mabin,12068,CB,JAX,5,0,12.8,60.0,100.0,9.1,5.5,0,0,3,15.0,15,41.4,48.4,82.7,,71.2,64.4,0,44,13.3,2,3,2,103.5,12,115,115,2,13,20,1,167,35,1.5,13.9
B.J. Bello,12097,LB,LAC,1,0,,,100.0,,,0,0,0,,27,64.6,80.9,70.8,,75.4,73.2,0,,,0,0,0,0.0,0,6,6,0,0,0,0,0,0,0.0,
Kai Nacua,12102,S,SF,1,0,,,100.0,,,0,0,0,,28,60.4,60.6,65.3,,60.0,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Alex Barrett,12183,ED,SF,7,0,,,2.5,,,0,0,0,,28,61.2,62.5,85.0,58.0,63.1,74.2,0,,0.0,0,0,0,0.0,0,2,81,0,1,0,0,0,0,0.0,
Adam Butler,12214,DI,NE,15,2,,,1.9,,,2,0,0,,19,55.4,51.7,18.3,64.3,49.3,69.9,0,,25.0,2,0,5,0.0,0,6,323,6,4,0,0,0,0,0.0,
Arthur Maulet,12224,S,NYJ,9,1,7.9,65.6,97.4,11.9,7.8,0,1,3,9.4,22,45.7,49.7,83.5,61.6,69.5,34.1,1,39,27.8,5,2,2,93.4,21,267,274,4,12,32,2,221,128,0.9,10.5
Calvin Munson,12236,LB,MIA,4,0,5.0,100.0,95.2,19.0,19.0,0,0,0,0.0,17,57.7,46.9,0.0,60.0,55.7,33.7,0,20,50.0,1,0,1,118.8,1,20,21,0,1,1,0,20,15,1.1,20.0
Jamal Perry,12259,CB,MIA,11,2,3.7,85.7,98.0,15.5,13.3,0,0,0,0.0,17,53.6,59.6,80.7,57.5,86.1,72.9,0,16,13.3,2,0,1,101.2,6,98,100,1,11,7,0,58,38,0.6,9.7
Joe Jones,12321,LB,DEN,2,0,,,50.0,,,0,0,0,,10,60.0,69.8,69.0,60.0,62.9,74.9,0,,,0,0,0,0.0,0,1,2,0,0,0,0,0,0,0.0,
Sione Takitaki,12666,LB,CLV,17,1,6.3,66.7,88.0,11.2,7.5,0,0,0,0.0,8,44.4,67.5,82.6,64.3,89.3,61.7,2,24,25.0,6,0,0,58.3,20,234,266,6,17,30,0,205,113,0.9,10.3
Kamal Martin,12744,LB,GB,12,2,1.6,80.0,81.1,16.8,13.4,0,0,0,0.0,12,71.0,68.5,77.3,66.2,60.8,47.7,0,15,12.5,1,0,0,96.7,4,73,90,3,5,5,0,36,24,0.5,9.0
Ken Webster,12955,CB,SF,2,0,,,100.0,,,0,0,0,,28,66.4,66.5,72.2,,60.0,,0,,,0,0,0,0.0,0,10,10,0,0,0,0,0,0,0.0,
Alexander Johnson,15267,LB,DEN,16,8,3.2,74.6,77.8,10.3,7.7,0,1,2,3.2,10,61.6,65.4,48.3,65.7,67.0,82.5,0,26,6.4,3,2,3,90.0,47,507,652,18,36,63,0,389,294,0.8,8.3
Sam Eguavoen,15301,ED,MIA,7,0,4.0,0.0,34.6,,18.0,0,0,0,0.0,17,68.6,62.1,82.4,62.8,51.7,58.6,0,,0.0,0,0,0,39.6,0,18,52,1,2,1,0,0,0,0.0,
Justin Hardee,18348,CB,NO,1,0,,,100.0,,,0,0,0,,20,60.0,60.4,64.5,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Aaron Adeoye,20807,ED,BLT,1,0,,,20.0,,,0,0,0,,3,60.0,55.6,71.8,53.7,60.0,,0,,,0,0,0,0.0,0,1,5,0,0,0,0,0,0,0.0,
Kemoko Turay,21702,ED,IND,8,1,-3.0,100.0,5.4,5.0,5.0,0,0,0,0.0,14,60.5,53.6,6.0,57.8,62.5,29.2,0,9,50.0,2,0,2,104.2,1,5,92,1,1,1,0,9,12,1.8,9.0
Terrell Bonds,23668,CB,BLT,3,0,5.5,76.9,95.3,5.6,4.3,0,1,0,0.0,3,41.8,42.7,78.0,52.9,55.5,81.7,0,20,0.0,0,0,1,95.0,10,61,64,1,5,13,0,90,73,1.6,9.0
Nathan Shepherd,24614,DI,NYJ,14,0,,,1.5,,,0,0,0,,22,55.7,50.7,63.7,58.0,50.2,51.8,0,,100.0,1,0,1,0.0,0,3,195,2,0,0,0,0,0,0.0,
Raven Greene,24750,S,GB,10,7,5.9,72.2,93.9,8.4,6.1,0,0,4,11.1,12,60.1,61.1,76.6,69.8,57.7,39.5,1,28,19.4,7,4,0,90.7,26,229,244,7,22,36,1,266,128,1.2,10.2
Foyesade Oluokun,24904,LB,ATL,15,6,6.2,73.0,77.1,9.3,6.8,0,0,4,6.3,2,53.0,56.6,35.3,75.8,55.0,66.6,2,29,6.3,4,1,5,97.3,46,461,598,21,53,63,3,479,253,1.1,10.4
Deionte Thompson,25444,S,ARZ,9,3,9.7,50.0,97.7,24.6,12.3,0,0,4,25.0,1,55.0,54.6,82.4,83.9,50.1,39.0,0,24,16.7,2,3,2,105.2,8,212,217,0,7,16,2,84,58,0.4,10.5
Levi Wallace,25445,CB,BUF,15,7,11.2,55.9,99.6,12.0,6.7,0,2,6,8.8,4,64.7,68.3,87.8,91.8,73.2,88.5,2,49,4.3,2,6,3,79.4,38,478,480,9,37,68,3,462,128,1.0,12.2
Anfernee Jennings,25449,LB,NE,13,0,4.6,91.7,65.0,8.2,7.5,0,0,0,0.0,19,32.0,54.6,85.2,62.6,71.4,68.2,0,23,22.2,2,0,0,100.7,11,93,143,3,7,12,0,98,57,1.1,8.9
Dane Cruikshank,25546,S,TEN,1,0,,,100.0,,,0,0,0,,31,60.0,60.0,64.3,,,,1,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Jameson Houston,25642,CB,PHI,1,0,,,100.0,,,0,0,0,,24,74.9,74.2,74.1,,60.1,,0,,,0,0,0,0.0,0,17,17,0,0,0,0,0,0,0.0,
Henry Black,25687,S,GB,4,1,,,100.0,,,0,0,0,,12,62.5,64.0,73.1,,62.4,79.7,0,,0.0,0,0,0,0.0,0,20,20,1,3,0,0,0,0,0.0,
Sean Murphy-Bunting,25891,CB,TB,20,8,8.1,75.7,94.8,8.7,6.5,0,1,5,4.5,30,60.4,59.6,51.6,54.7,60.4,32.4,4,72,14.8,12,4,6,108.0,84,764,806,19,61,111,7,981,452,1.3,11.7
Clelin Ferrell,25955,ED,LV,11,1,0.0,100.0,2.1,6.0,6.0,2,0,1,100.0,23,64.5,76.1,35.5,70.0,76.6,48.2,0,20,25.0,1,0,4,118.8,1,6,280,4,2,1,0,20,20,3.3,20.0
Dexter Lawrence,25991,DI,NYG,16,0,,,2.0,,,0,0,0,,21,65.4,79.7,77.1,73.2,73.1,64.3,0,,0.0,0,0,1,0.0,0,7,355,7,3,0,0,0,0,0.0,
