player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
L.T. Walton,9632,DI,PIT,15,3,2.5,0,0,25,72.1,49.0,17.8,54.1,51.8,75.1,0.0,0,2,72,75,5.6,4,6
Quandre Diggs,9633,CB,DET,16,2,6.6,0,0,11,63.7,62.8,13.0,58.6,66.9,51.2,5.9,1,5,251,256,2.4,6,14
Obum Gwacham,9642,ED,NYJ,1,1,,0,0,22,,54.6,74.7,48.9,65.2,66.8,0.0,0,0,6,6,0.0,0,0
Christian Ringo,9643,DI,DET,6,2,1.0,0,0,11,57.1,54.4,39.7,70.7,52.8,71.4,0.0,0,1,59,61,3.4,2,3
Anthony Chickillo,9645,ED,PIT,13,2,4.8,0,0,25,62.5,56.3,85.3,55.6,52.1,28.2,22.2,2,0,104,107,3.8,4,5
Christian Covington,9649,DI,HST,7,4,3.0,0,0,13,60.0,87.4,81.8,67.6,88.2,74.5,0.0,0,0,66,67,9.1,6,8
Rakeem Nunez-Roches,9650,DI,KC,16,7,2.0,0,0,16,60.2,59.3,85.9,49.9,63.4,35.5,16.7,4,0,188,192,5.3,10,13
Hayes Pullard,9652,LB,LAC,13,10,5.9,0,0,27,40.3,45.0,9.1,59.6,58.9,49.9,14.6,7,3,225,229,7.1,16,31
Bryce Hager,9657,LB,LA,7,2,5.0,0,1,26,77.3,65.9,76.7,62.5,44.8,82.5,0.0,0,0,56,57,5.4,3,5
Mark Nzeocha,9669,LB,SF,4,0,,0,0,28,61.3,72.8,70.0,59.9,67.0,,,0,0,6,6,0.0,0,0
Dexter McDonald,9675,CB,OAK,13,5,9.8,0,0,23,63.0,62.3,85.6,60.0,53.9,60.0,16.7,2,1,172,182,0.6,1,5
Darryl Roberts,9680,CB,NYJ,12,0,13.6,0,0,22,66.2,65.2,47.1,,60.7,61.2,23.1,3,4,141,146,3.5,5,10
Ryan Murphy,9681,S,NYG,2,0,,0,0,21,60.2,61.1,71.7,,60.0,,,0,0,3,3,0.0,0,0
Jermaine Whitehead,9698,S,GB,5,0,5.0,0,0,12,56.8,57.2,79.6,49.6,66.9,66.0,0.0,0,1,22,23,4.5,1,1
Justin Hamilton,9732,DI,KC,5,1,2.0,0,0,16,,62.8,80.4,62.0,59.6,70.6,0.0,0,0,36,36,8.3,3,3
Isaiah Johnson,9753,S,LA,2,3,,0,0,26,74.1,75.7,71.7,,64.9,63.4,25.0,1,0,17,17,0.0,0,0
Joey Mbu,9772,DI,IND,7,1,0.5,0,0,14,,58.5,81.7,54.6,58.9,69.6,0.0,0,0,66,67,3.0,2,2
Zaire Anderson,9792,LB,DEN,11,2,3.4,0,0,10,51.0,61.1,0.0,49.3,78.2,78.4,6.3,1,2,76,76,10.5,8,13
Jordan Taylor,9793,WR,DEN,1,0,-3.0,0,0,10,,60.0,60.0,,60.0,70.8,0.0,0,0,1,1,100.0,1,1
Xavier Williams,9809,DI,ARZ,11,2,1.3,0,1,1,,75.2,0.0,65.9,84.1,63.4,10.0,2,4,110,114,14.5,16,16
Mike Hull,9815,LB,MIA,7,2,4.7,0,0,17,53.5,54.4,0.5,54.7,62.9,54.9,11.1,2,1,78,83,10.3,8,14
Zach Vigil,9824,LB,WAS,6,9,4.2,0,0,32,63.8,67.7,80.2,54.2,68.9,76.2,4.8,2,0,190,192,7.9,15,31
Justin Currie,9834,S,CLV,2,0,0.0,0,0,8,75.4,66.9,77.8,70.7,44.7,79.6,0.0,0,0,15,15,6.7,1,1
Neville Hewitt,9836,LB,MIA,1,0,,0,0,17,48.9,44.8,75.0,52.9,60.0,21.7,,0,0,1,1,0.0,0,0
Troy Hill,9881,CB,LA,9,0,3.7,2,0,26,73.1,70.7,84.6,,51.7,45.0,33.3,3,2,112,114,3.6,4,6
Justin Coleman,9892,CB,SEA,14,2,5.3,0,0,29,76.1,76.3,4.7,77.4,77.6,67.7,25.0,3,5,192,193,3.1,6,7
Anthony Harris,9895,S,MIN,6,1,5.7,1,0,18,70.5,75.4,83.7,,76.8,81.2,12.5,1,1,88,89,2.3,2,6
Matt Longacre,9910,ED,LA,14,2,3.7,0,0,26,55.1,68.9,86.6,68.4,61.1,81.3,0.0,0,0,135,140,6.7,9,11
Cameron Lynch,9911,LB,LA,1,0,5.0,0,0,26,33.3,41.2,68.7,58.3,67.9,75.0,0.0,0,0,7,7,0.0,0,2
LaDarius Gunter,9925,CB,CAR,1,0,,0,0,5,89.1,89.1,70.4,,60.0,72.8,,0,0,2,2,0.0,0,0
Deshazor Everett,9940,S,WAS,12,6,6.7,0,0,32,56.8,58.9,84.8,52.2,62.2,57.7,23.3,7,0,268,272,2.2,6,17
Josh Keyes,9943,LB,CLV,1,0,,0,0,8,,61.6,60.1,,60.0,,,0,0,1,1,0.0,0,0
Jordan Williams,9962,ED,NYG,1,0,16.0,0,0,21,,54.0,74.4,,54.9,67.4,0.0,0,0,11,11,0.0,0,1
Jesse Davis,9989,G,MIA,1,0,,1,0,17,,60.6,69.1,60.0,60.0,,,0,3,1,1,0.0,0,0
Jonathan Anderson,9998,LB,CHI,2,0,3.3,0,0,6,45.2,28.9,73.6,55.3,32.0,39.7,20.0,1,0,16,17,12.5,2,4
Bryce Callahan,10000,CB,CHI,12,0,1.3,1,0,6,77.3,77.7,84.1,76.1,63.9,51.9,62.5,5,3,131,138,1.5,2,3
Olsen Pierre,10010,DI,ARZ,14,4,0.0,0,0,1,66.9,73.6,65.8,63.4,74.7,62.2,5.6,1,1,118,121,11.0,13,13
John Timu,10011,LB,CHI,7,1,4.4,0,0,6,78.5,78.7,79.9,52.1,67.9,74.2,14.3,1,0,56,58,3.6,2,5
Kurtis Drummond,10015,S,HST,7,0,11.0,0,0,13,84.1,78.1,78.1,67.1,56.9,51.1,20.0,1,0,46,47,0.0,0,4
Carlos Thompson,10025,ED,LA,3,0,-0.5,0,0,26,64.1,44.3,78.2,52.8,41.4,43.7,33.3,1,0,29,30,6.9,2,2
Richard Ash,10047,DI,DAL,10,1,1.8,0,0,9,60.7,47.5,18.6,52.3,54.4,58.8,7.7,1,3,104,107,9.6,10,11
Cap Capi,10048,ED,BUF,5,2,2.3,0,0,4,60.0,68.5,84.4,70.0,57.6,75.6,0.0,0,0,42,42,7.1,3,3
David Irving,10063,DI,DAL,8,1,-0.6,0,1,9,65.7,79.7,85.3,83.1,58.5,63.1,0.0,0,0,110,110,6.4,7,7
Quinton Dunbar,10073,CB,WAS,10,1,14.5,0,0,32,79.3,75.3,37.7,60.0,57.5,59.3,16.7,1,2,146,148,0.7,1,4
Curtis Riley,10109,S,TEN,6,1,8.3,0,0,31,51.7,57.5,80.4,49.3,71.4,40.4,16.7,1,0,67,70,1.5,1,4
Corey Moore,10117,S,HST,10,4,8.8,0,0,13,79.7,78.7,15.3,53.3,68.1,54.9,12.5,2,1,113,115,3.5,4,10
Nick Dzubnar,10127,LB,LAC,2,0,,0,0,27,,64.6,99.9,,60.5,,,0,0,3,3,0.0,0,0
Curtis Grant,10130,LB,NYG,6,4,3.5,0,0,21,36.0,44.4,78.6,64.6,58.3,57.8,11.1,1,0,59,59,5.1,3,4
Tyrell Adams,10140,LB,OAK,4,2,4.7,0,0,23,44.0,40.1,78.1,59.1,47.7,69.6,0.0,0,0,43,43,2.3,1,6
T.Y. McGill,10156,DI,CLV,3,0,5.0,0,0,8,53.0,72.0,76.8,73.4,77.9,69.6,0.0,0,0,22,22,4.5,1,3
Brian Peters,10248,LB,HST,10,0,4.3,0,0,13,80.9,69.9,80.1,52.4,62.1,78.6,0.0,0,0,52,54,3.8,2,4
Freddie Bishop,10338,ED,NYJ,5,3,5.8,0,0,22,66.0,59.2,80.6,55.6,57.9,77.7,0.0,0,0,42,44,7.1,3,6
Dexter McCoil,10341,S,SF,2,0,,0,0,28,56.0,56.7,80.7,,60.6,78.6,,0,0,3,3,0.0,0,0
Erik Harris,10346,S,OAK,2,0,,0,0,23,60.4,63.4,99.9,,60.0,,,0,0,2,2,0.0,0,0
Joey Bosa,10637,ED,LAC,16,13,3.4,1,0,27,70.0,88.8,28.1,91.3,63.5,51.4,12.1,7,9,315,322,8.6,27,38
Jalen Ramsey,10639,CB,JAX,19,3,7.7,1,0,15,91.6,91.3,52.4,60.0,73.5,74.4,11.8,2,5,441,447,0.2,1,12
DeForest Buckner,10641,DI,SF,16,12,2.9,1,1,28,66.2,81.3,34.9,84.3,70.4,66.7,5.4,3,6,339,347,8.0,27,41
Leonard Floyd,10643,ED,CHI,10,4,1.9,0,0,6,51.0,63.8,62.3,61.3,70.7,51.9,14.3,3,2,229,237,4.4,10,14
Eli Apple,10644,CB,NYG,10,2,6.8,1,0,21,59.0,64.5,84.8,83.0,75.4,88.0,5.9,1,5,247,256,2.8,7,14
Vernon Hargreaves III,10645,CB,TB,9,0,4.6,0,0,30,64.6,61.8,85.7,,45.8,45.2,25.0,4,1,182,191,3.8,7,12
Sheldon Rankins,10646,DI,NO,18,10,2.8,0,0,20,63.8,69.1,82.0,65.2,63.8,60.4,5.9,2,2,316,322,4.7,15,22
Karl Joseph,10648,S,OAK,15,4,6.5,0,0,23,56.5,67.8,58.8,94.5,78.2,51.4,10.6,5,1,339,353,4.7,16,38
Keanu Neal,10651,S,ATL,18,7,5.0,1,3,2,64.5,72.2,68.8,72.3,82.4,73.7,15.2,10,3,417,431,5.8,24,49
Shaq Lawson,10653,ED,BUF,11,3,2.1,0,0,4,59.7,65.3,61.8,56.1,74.1,81.6,0.0,0,2,181,186,7.7,14,19
Darron Lee,10654,LB,NYJ,15,12,2.6,1,1,22,42.6,44.2,0.0,79.2,50.8,75.7,9.7,6,7,420,436,7.1,30,44
William Jackson III,10658,CB,CIN,14,4,5.4,0,0,7,90.4,90.2,87.7,83.9,68.3,37.9,8.3,1,6,270,274,1.1,3,7
Artie Burns,10659,CB,PIT,17,3,5.6,1,0,25,73.6,72.4,69.4,66.4,61.2,61.9,0.0,0,7,384,395,0.8,3,9
Kenny Clark,10661,DI,GB,15,7,2.6,1,1,12,74.2,87.3,47.1,69.6,88.4,72.7,2.2,1,4,330,337,9.1,30,37
Robert Nkemdiche,10663,DI,ARZ,12,4,-0.3,0,1,1,,56.2,1.7,64.2,59.5,54.1,9.1,1,4,106,107,4.7,5,6
Vernon Butler,10664,DI,CAR,15,1,1.9,0,0,5,62.4,69.2,43.9,60.7,74.6,73.6,0.0,0,3,110,113,7.3,8,10
Emmanuel Ogbah,10666,ED,CLV,10,3,0.9,1,1,8,57.1,64.0,60.9,60.5,66.5,68.2,4.3,1,2,184,192,9.2,17,19
Kevin Dodd,10667,ED,TEN,8,3,0.5,0,0,31,45.3,62.2,82.4,57.2,73.4,59.8,0.0,0,0,36,36,8.3,3,4
Jaylon Smith,10668,LB,DAL,16,6,5.0,0,0,9,73.0,69.4,84.4,90.5,53.5,74.6,13.7,7,0,246,254,7.7,19,38
Myles Jack,10670,LB,JAX,19,11,4.6,0,0,15,82.4,78.8,46.3,63.7,72.5,76.9,3.2,2,4,440,446,4.5,20,50
Chris Jones,10671,DI,KC,17,6,1.6,0,1,16,63.8,89.5,66.9,83.1,80.0,35.4,13.8,4,2,242,250,6.2,15,19
Xavien Howard,10672,CB,MIA,16,2,4.3,2,0,17,63.6,64.8,12.7,75.5,75.0,57.0,11.1,2,12,396,409,1.8,7,14
Noah Spence,10673,ED,TB,6,4,5.0,0,0,30,60.0,62.8,87.9,63.0,54.0,60.0,14.3,1,0,61,66,1.6,1,2
Reggie Ragland,10675,LB,KC,13,9,5.0,0,0,16,59.3,76.0,84.1,49.7,82.8,65.5,6.3,3,0,206,209,9.2,19,36
Kamalei Correa,10676,LB,BLT,14,1,5.2,0,0,3,50.8,44.4,79.5,60.9,45.1,46.8,14.3,1,0,74,79,4.1,3,5
Austin Johnson,10677,DI,TEN,18,11,2.4,0,0,31,66.3,69.1,87.6,56.4,68.9,77.3,0.0,0,0,177,181,5.6,10,16
Jihad Ward,10678,DI,OAK,5,3,,0,0,23,,53.0,81.8,57.5,50.1,71.1,0.0,0,0,53,55,0.0,0,0
A'Shawn Robinson,10680,DI,DET,16,19,3.0,1,1,11,67.6,66.7,27.6,60.7,67.4,64.2,0.0,0,6,286,292,8.4,24,32
Jarran Reed,10683,DI,SEA,15,11,2.2,1,0,29,57.7,66.6,42.8,67.2,66.1,60.0,5.0,2,4,295,303,6.1,18,27
Deion Jones,10686,LB,ATL,18,22,4.8,0,0,2,91.7,88.0,68.7,55.4,63.7,70.9,5.9,5,4,404,418,6.4,26,58
Mackensie Alexander,10688,CB,MIN,15,0,4.7,1,0,18,53.3,54.7,3.6,59.4,77.3,29.1,0.0,0,3,80,82,1.3,1,3
T.J. Green,10691,S,IND,12,5,4.0,0,0,14,49.8,64.0,35.4,68.7,85.1,82.8,0.0,0,1,216,221,6.0,13,24
Sean Davis,10692,S,PIT,17,11,4.7,0,0,25,46.7,47.3,30.1,60.7,52.3,48.3,14.1,9,4,380,391,6.3,24,44
Vonn Bell,10695,S,NO,18,11,6.2,1,0,20,65.4,65.1,68.4,68.0,60.0,65.4,8.3,4,3,299,307,5.0,15,33
James Bradberry,10696,CB,CAR,17,5,3.1,0,0,5,55.3,60.4,88.4,90.5,75.6,68.0,8.7,2,4,338,346,2.1,7,16
Adam Gotsis,10697,DI,DEN,16,5,1.5,0,0,10,55.2,64.9,73.7,52.2,73.2,46.0,6.3,2,1,245,251,9.0,22,25
Kevin Byard,10698,S,TEN,18,6,7.6,1,0,31,85.4,85.3,69.2,67.8,85.3,72.9,9.1,4,2,416,423,3.1,13,34
Carl Nassib,10699,ED,CLV,16,6,0.2,2,0,8,71.4,64.7,31.1,54.4,76.5,61.5,6.9,2,6,285,291,7.4,21,21
Maliek Collins,10701,DI,DAL,16,5,2.8,1,0,9,60.5,48.9,11.5,61.8,48.4,65.0,0.0,0,8,247,253,2.0,5,10
Yannick Ngakoue,10703,ED,JAX,19,6,-1.2,0,0,15,71.5,81.0,35.0,88.2,55.3,76.2,0.0,0,8,307,310,1.6,5,5
Bronson Kaufusi,10704,DI,BLT,3,4,,0,0,3,,62.6,77.4,54.7,63.0,71.6,0.0,0,0,27,27,0.0,0,0
Darian Thompson,10705,S,NYG,16,6,12.3,0,0,21,57.3,62.2,68.3,73.3,70.1,60.5,14.0,6,2,428,444,0.9,4,31
Jonathan Bullard,10706,DI,CHI,16,4,1.9,0,1,6,54.2,66.6,68.9,53.6,75.9,68.3,0.0,0,1,206,214,6.3,13,15
Kenyan Drake,10707,HB,MIA,1,0,,1,0,17,,59.9,60.4,,60.0,,,0,2,1,1,0.0,0,0
KeiVarae Russell,10708,CB,CIN,3,0,,0,0,7,64.9,65.4,79.6,,62.0,80.9,,0,0,9,9,0.0,0,0
Shilique Calhoun,10709,ED,OAK,8,2,6.0,0,0,23,69.9,63.1,82.3,65.7,48.3,72.6,0.0,0,0,31,32,6.5,2,2
Daryl Worley,10711,CB,CAR,16,2,7.6,3,0,5,59.2,62.1,36.6,66.1,76.8,46.5,20.8,5,9,250,257,4.0,10,17
Adolphus Washington,10714,DI,BUF,16,6,3.0,1,0,4,58.8,50.9,5.7,51.3,62.1,35.7,11.4,4,9,261,265,6.9,18,25
Jordan Jenkins,10717,ED,NYJ,16,7,2.9,0,0,22,61.3,64.1,35.1,59.5,71.4,64.3,12.5,4,5,311,326,5.5,17,21
Kendall Fuller,10718,CB,WAS,16,6,9.0,0,0,32,91.2,90.6,57.8,51.5,67.9,64.8,15.0,3,3,201,205,1.5,3,11
Nick Vigil,10721,LB,CIN,11,15,5.4,0,0,7,55.2,50.4,84.6,57.7,45.2,54.1,9.1,4,2,309,316,3.9,12,25
Kyler Fackrell,10722,ED,GB,16,7,1.4,0,0,12,90.6,63.1,86.9,62.3,47.9,52.8,20.0,4,0,180,183,3.3,6,9
Javon Hargrave,10723,DI,PIT,17,8,1.9,0,0,25,75.0,74.3,87.2,67.9,68.4,42.9,13.8,4,0,226,233,6.6,15,17
Brandon Williams,10726,CB,ARZ,2,0,,0,0,1,60.0,61.7,88.2,,60.0,,,0,0,2,2,0.0,0,0
Justin Simmons,10732,S,DEN,13,5,7.2,0,0,10,68.5,74.5,57.1,58.5,83.7,68.3,10.5,4,1,310,320,3.9,12,29
Joe Schobert,10733,LB,CLV,16,18,4.1,0,1,8,58.4,68.7,71.9,59.2,77.6,66.3,9.0,9,1,445,460,9.9,44,73
Charles Tapper,10735,ED,DAL,2,1,1.0,0,0,9,,71.7,79.6,67.2,66.1,73.5,0.0,0,0,15,16,6.7,1,2
Joshua Perry,10736,LB,IND,1,0,,0,0,14,,57.7,69.4,56.6,60.1,,,0,0,2,2,0.0,0,0
Sheldon Day,10737,DI,SF,12,4,1.9,0,0,28,59.1,69.3,64.6,64.0,69.5,75.9,0.0,0,1,137,138,7.3,10,12
Eric Murray,10740,S,KC,15,2,8.8,0,0,16,46.7,49.8,89.0,64.3,62.0,67.6,14.3,1,4,106,110,0.0,0,4
Ryan Smith,10742,CB,TB,11,2,9.9,0,0,30,58.8,63.9,86.1,,79.4,56.8,5.9,1,2,226,233,0.4,1,14
B.J. Goodson,10743,LB,NYG,7,7,5.8,1,0,21,42.6,50.3,35.6,48.6,70.5,83.5,3.7,1,3,131,134,7.6,10,19
Miles Killebrew,10745,S,DET,14,7,5.8,0,0,11,54.3,57.9,83.2,55.5,66.8,71.8,5.0,1,0,115,118,5.2,6,12
Nick Kwiatkoski,10747,LB,CHI,10,6,3.1,0,0,6,74.0,80.5,36.2,80.6,77.1,80.4,0.0,0,1,130,136,11.5,15,20
Ricardo Louis,10748,WR,CLV,1,0,,0,0,8,,60.0,60.0,,60.0,,,0,1,1,1,0.0,0,0
De'Vondre Campbell,10749,LB,ATL,18,20,3.6,0,0,2,68.2,69.2,75.3,72.5,63.4,86.3,3.6,2,1,389,403,4.1,16,34
Hassan Ridgeway,10750,DI,IND,13,3,1.4,0,0,14,63.1,61.6,19.5,73.1,55.9,74.3,0.0,0,2,101,103,5.0,5,5
Juston Burris,10752,CB,NYJ,10,1,9.0,1,0,22,47.8,41.6,84.8,,27.5,27.3,45.5,5,3,102,108,1.0,1,5
David Onyemata,10754,DI,NO,18,7,2.4,0,0,20,53.5,71.6,56.8,65.6,75.0,47.3,8.1,3,3,267,275,7.1,19,27
Andrew Billings,10756,DI,CIN,15,5,1.4,0,0,7,60.0,45.7,48.5,56.8,47.5,26.5,20.0,4,2,203,207,3.4,7,11
Deon Bush,10758,S,CHI,6,0,1.0,0,0,6,60.2,54.7,77.4,,45.4,28.0,66.7,2,0,33,34,3.0,1,1
Antonio Morrison,10759,LB,IND,15,23,3.7,1,1,14,46.4,45.3,15.2,56.0,52.0,76.0,7.5,6,4,421,431,7.8,33,51
Deiondre' Hall,10761,CB,CHI,1,0,,0,0,6,,60.0,62.9,,60.0,,,0,0,1,1,0.0,0,0
Derrick Kindred,10763,S,CLV,14,8,2.9,0,0,8,64.3,67.2,69.2,53.1,73.0,52.8,21.4,9,1,297,309,5.4,16,25
Blake Martinez,10765,LB,GB,16,24,3.5,1,1,12,47.6,66.2,26.3,54.0,88.8,70.0,4.4,4,5,424,434,9.0,38,63
Willie Henry,10766,DI,BLT,14,8,2.0,0,0,3,67.0,67.1,38.5,61.9,68.6,77.4,4.0,1,4,201,209,6.0,12,16
Rashard Robinson,10767,CB,NYJ,9,3,4.6,2,1,22,46.9,51.1,0.0,58.1,81.9,60.2,9.1,1,8,207,212,1.0,2,7
Devontae Booker,10770,HB,DEN,1,0,,0,0,10,,60.0,60.0,,60.0,,,0,1,1,1,0.0,0,0
Dean Lowry,10771,DI,GB,16,6,1.7,0,0,12,63.7,68.7,60.1,59.3,71.2,78.7,0.0,0,3,248,253,6.9,17,18
Ronald Blair III,10776,ED,SF,6,1,1.4,0,0,28,57.7,62.4,85.1,58.3,63.8,65.1,11.1,1,0,78,83,7.7,6,7
Matthew Judon,10780,ED,BLT,16,5,1.5,0,1,3,89.6,68.2,37.5,59.3,59.1,69.4,9.1,3,6,277,285,7.2,20,25
Quinton Jefferson,10781,DI,SEA,6,1,2.3,0,0,29,60.0,51.8,12.0,62.2,55.5,45.0,16.7,1,1,51,51,3.9,2,4
Paul Perkins,10783,HB,NYG,1,0,,0,0,21,,59.9,60.0,,60.0,,,0,0,1,1,0.0,0,0
Matt Ioannidis,10786,DI,WAS,14,8,3.0,1,1,32,61.1,66.3,75.3,72.3,52.6,76.7,0.0,0,1,196,201,2.6,5,11
LeShaun Sims,10791,CB,TEN,13,2,-4.0,0,0,31,64.8,65.9,86.3,,67.2,46.4,40.0,2,2,102,102,1.0,1,1
Kentrell Brothers,10794,LB,MIN,1,1,4.0,0,0,18,62.2,74.1,72.8,,69.0,77.0,0.0,0,0,6,6,16.7,1,1
Tyreek Hill,10799,WR,KC,1,0,,1,0,16,,60.0,60.0,,60.0,,,0,3,1,1,0.0,0,0
D.J. Reader,10800,DI,HST,14,9,2.2,0,0,13,66.0,79.2,46.2,72.2,76.4,78.5,0.0,0,3,270,281,8.1,22,29
Marqui Christian,10801,S,LA,10,0,1.3,0,0,26,58.5,64.3,74.5,59.1,71.3,83.2,0.0,0,0,21,22,14.3,3,3
Alex Collins,10805,HB,BLT,1,0,,0,0,3,,46.9,58.7,,60.0,,,0,1,1,1,0.0,0,0
Jatavis Brown,10809,LB,LAC,15,8,4.4,0,0,27,66.3,68.3,46.6,60.3,69.0,74.1,5.3,2,1,173,177,8.7,15,28
Andy Janovich,10810,FB,DEN,1,0,,1,0,10,,61.6,60.1,,60.0,,,0,2,1,1,0.0,0,0
D.J. White,10812,CB,IND,2,0,,0,0,14,59.4,59.6,77.8,52.9,64.8,77.8,,0,0,19,19,0.0,0,0
Tyrone Holmes,10815,ED,CLV,4,1,3.0,0,0,8,61.6,64.7,78.9,49.9,66.6,72.4,0.0,0,0,11,13,9.1,1,1
Devante Bond,10817,LB,TB,9,1,3.0,0,0,30,42.7,55.1,80.6,59.7,63.0,40.8,0.0,0,0,50,51,2.0,1,1
Jerell Adams,10818,TE,NYG,1,0,,0,0,21,,59.9,60.0,,60.0,,,0,2,1,1,0.0,0,0
DeAndre Houston-Carson,10819,S,CHI,1,0,,0,0,6,62.5,59.0,74.9,51.6,60.0,,,0,0,1,1,0.0,0,0
Anthony Brown,10823,CB,DAL,16,3,6.5,2,0,9,58.7,60.5,87.4,58.7,64.5,63.1,21.1,4,9,298,305,0.7,2,12
Josh Forrest,10824,LB,SEA,1,0,,0,0,29,,62.7,61.5,,60.0,,,0,0,1,1,0.0,0,0
Cory James,10828,LB,OAK,10,5,2.0,0,1,23,51.8,51.5,82.3,67.3,51.0,68.9,0.0,0,0,196,206,9.2,18,24
Blake Countess,10830,S,LA,10,0,5.5,0,0,26,64.9,57.1,0.0,55.7,45.4,46.2,33.3,2,2,45,46,6.7,3,4
Derek Watt,10832,FB,LAC,2,0,,0,0,27,,60.7,60.0,,60.0,,,0,0,2,2,0.0,0,0
Anthony Zettel,10836,ED,DET,16,3,2.0,0,1,11,60.9,70.7,75.5,60.6,75.8,54.9,9.7,3,2,300,305,5.0,15,25
Jordan Lucas,10838,S,MIA,5,0,,0,0,17,65.0,68.9,72.4,,63.0,81.2,,0,0,13,14,0.0,0,0
Harlan Miller,10839,S,ARZ,3,1,13.0,0,0,1,48.0,50.8,74.6,,70.3,81.1,0.0,0,0,17,18,0.0,0,1
Kamu Grugier-Hill,10842,LB,PHI,4,0,3.3,0,0,24,71.1,72.3,77.9,59.1,66.8,82.6,0.0,0,0,26,27,7.7,2,3
Maurice Canady,10843,CB,BLT,7,2,1.7,0,0,3,62.3,62.2,29.1,49.8,75.9,53.4,0.0,0,2,65,67,4.6,3,3
Kavon Frazier,10846,S,DAL,11,2,2.0,2,0,9,64.1,62.2,80.7,58.5,54.0,38.3,31.3,5,2,73,75,11.0,8,9
Elandon Roberts,10848,LB,NE,18,13,4.0,0,0,19,51.1,48.2,85.7,59.3,48.3,76.4,8.5,5,0,337,343,6.2,21,41
Kevon Seymour,10852,CB,CAR,12,0,4.4,0,0,5,46.8,44.8,84.0,49.2,40.5,57.5,16.7,1,2,97,100,2.1,2,5
Will Parks,10853,S,DEN,16,7,1.6,0,0,10,47.3,52.1,57.5,48.4,67.4,46.7,16.1,5,2,210,214,6.2,13,19
Aaron Wallace,10856,ED,TEN,2,0,,0,0,31,,34.4,74.5,50.6,41.7,,,0,0,5,6,0.0,0,0
Stephen Weatherly,10861,ED,MIN,7,1,6.0,0,0,18,45.2,41.3,31.0,55.0,49.2,73.4,0.0,0,1,32,32,3.1,1,4
Jalen Mills,10867,CB,PHI,18,6,2.4,1,0,24,67.2,68.1,87.7,60.0,66.6,59.2,23.1,6,10,332,340,3.6,12,14
Jayron Kearse,10878,S,MIN,3,1,-1.0,0,0,18,63.0,65.7,0.0,59.2,75.1,79.2,0.0,0,1,10,10,20.0,2,2
Clayton Fejedelem,10879,S,CIN,12,9,9.2,0,0,7,62.7,68.5,38.5,59.7,75.6,79.1,7.9,3,1,190,195,2.1,4,26
Tyler Matakevich,10880,LB,PIT,8,0,6.8,0,0,25,56.3,63.5,74.7,61.3,57.1,68.0,20.0,1,0,22,24,4.5,1,4
Scooby Wright III,10884,LB,ARZ,2,1,4.0,0,0,1,64.5,78.4,71.3,,73.1,75.9,0.0,0,0,7,7,14.3,1,1
Joe Walker,10885,LB,PHI,7,3,1.0,0,0,24,34.6,38.8,79.3,77.8,50.5,62.6,14.3,1,0,46,49,6.5,3,3
Kalan Reed,10887,CB,TEN,1,0,,0,0,31,58.7,59.6,83.6,,60.0,,,0,0,3,3,0.0,0,0
Mike Hilton,10898,CB,PIT,17,7,0.9,0,0,25,81.9,83.1,85.7,64.7,80.4,30.1,16.0,4,1,144,149,8.3,12,14
Jarrod Wilson,10902,S,JAX,9,1,5.0,0,0,15,68.0,68.7,77.0,60.0,59.6,58.5,33.3,1,0,29,29,0.0,0,1
Briean Boddy-Calhoun,10903,CB,CLV,13,1,7.5,0,0,8,77.5,74.7,86.6,50.4,58.8,56.2,20.0,3,2,161,167,2.5,4,11
Stefan McClure,10912,S,WAS,3,0,8.0,0,0,32,72.2,67.9,71.6,57.9,56.1,75.2,0.0,0,0,10,11,0.0,0,1
Chris Milton,10914,CB,IND,3,0,,0,0,14,25.2,26.3,73.5,,62.1,80.9,,0,1,10,10,0.0,0,0
Channing Ward,10943,DI,TB,1,0,,0,0,30,,43.8,67.5,59.7,60.0,,,0,0,1,1,0.0,0,0
Matthias Farley,10953,S,IND,16,15,5.3,0,1,14,64.5,74.9,84.3,77.4,84.1,63.8,11.7,9,0,416,427,5.5,23,53
Bryson Albright,10962,ED,ARZ,1,0,,0,0,1,,57.8,69.5,58.9,60.0,,,0,0,3,3,0.0,0,0
Trevor Williams,11004,CB,LAC,16,4,2.6,2,0,27,80.2,79.1,68.1,,70.7,68.9,14.3,4,5,374,382,3.7,14,20
Kyle Peko,11027,DI,DEN,5,0,3.6,0,0,10,60.0,61.7,81.5,53.4,64.3,71.2,0.0,0,0,47,48,6.4,3,5
Kalif Raymond,11028,WR,NYG,1,0,,0,0,21,,59.9,60.0,,60.0,,,0,0,1,1,0.0,0,0
Eddie Yarbrough,11033,ED,BUF,17,7,2.0,0,0,4,59.0,64.0,78.4,54.1,69.7,77.8,5.6,2,1,233,237,8.6,20,27
Sharrod Neasman,11050,S,ATL,2,0,7.0,0,0,2,60.0,53.5,64.9,,54.7,71.7,0.0,0,0,5,5,0.0,0,1
