player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
P.J. Williams,9511,S,NO,15,1,3.9,0,0,20,70.1,70.0,87.2,67.4,58.0,37.6,33.3,4,0,168,170,3.0,5,7
Jordan Hicks,9517,LB,ARZ,18,22,4.9,0,0,1,53.1,62.9,87.0,74.3,66.5,72.4,9.5,7,1,429,442,5.1,22,45
Danielle Hunter,9521,ED,MIN,7,9,4.8,0,0,18,69.9,80.8,89.1,77.4,64.0,63.7,6.9,2,0,141,141,5.7,8,18
Carl Davis,9523,DI,NE,17,7,3.4,0,0,19,,33.0,37.8,57.7,32.0,57.1,5.6,1,2,154,159,3.2,5,10
Henry Anderson,9526,DI,NE,4,0,5.5,0,0,19,60.0,67.5,77.0,56.8,68.1,69.8,0.0,0,0,20,20,0.0,0,2
Steven Nelson,9531,CB,PHI,17,7,11.7,0,0,24,61.4,63.6,68.4,60.0,70.6,87.1,6.7,1,5,410,423,0.5,2,7
Angelo Blackson,9533,DI,CHI,17,10,2.9,2,0,6,59.6,50.8,38.6,57.4,51.9,35.6,10.6,5,4,260,265,9.2,24,32
Trey Flowers,9534,ED,DET,7,5,2.9,0,0,11,61.4,63.2,67.1,61.0,62.8,66.8,5.3,1,1,110,114,9.1,10,13
Za'Darius Smith,9555,ED,GB,2,0,1.0,0,0,12,,56.1,0.0,66.4,57.6,72.4,0.0,0,1,16,16,6.3,1,1
Kwon Alexander,9557,LB,NO,12,5,4.0,0,0,20,67.6,53.9,57.5,57.1,34.8,42.7,17.9,5,2,167,170,8.4,14,18
Damien Wilson,9560,LB,JAX,17,18,3.3,0,0,15,40.2,44.0,61.6,74.3,47.0,59.3,13.8,11,1,395,405,7.3,29,51
Grady Jarrett,9570,DI,ATL,17,11,2.7,1,0,2,64.4,67.6,71.3,67.2,61.5,30.1,10.5,6,3,316,333,8.5,27,40
Adrian Amos,9575,S,GB,18,12,6.0,0,0,12,73.6,74.3,66.8,60.1,77.2,87.7,5.6,2,2,366,374,1.6,6,22
Bobby McCain,9578,S,WAS,17,4,9.8,0,0,32,72.6,70.9,66.4,57.4,66.8,63.1,17.9,5,1,360,364,1.1,4,19
Tyeler Davison,9587,DI,ATL,12,12,2.6,0,0,2,56.4,46.8,69.4,48.0,51.4,77.7,0.0,0,1,174,186,6.9,12,16
David Mayo,9602,LB,WAS,10,3,2.9,0,0,32,31.0,42.9,79.8,56.9,61.9,47.3,17.6,3,0,90,91,6.7,6,11
Tye Smith,9603,CB,MIN,1,0,,0,0,18,78.6,78.0,71.6,,60.7,76.8,,0,0,8,8,0.0,0,0
Darius Philon,9625,DI,LV,11,4,2.0,0,0,23,56.5,58.7,37.4,74.6,49.4,46.9,5.0,1,2,118,119,10.2,12,15
Quandre Diggs,9633,S,SEA,17,12,9.1,0,0,29,72.3,71.2,69.8,53.5,70.4,67.8,17.4,8,1,468,487,0.9,4,26
Christian Ringo,9643,DI,NO,14,5,1.7,0,1,20,59.5,66.5,63.7,56.5,71.1,29.7,17.2,5,1,145,146,11.7,17,19
Christian Covington,9649,DI,LAC,16,17,3.6,0,1,27,65.6,55.9,86.1,46.9,59.6,60.7,5.8,3,0,255,264,5.1,13,32
Rakeem Nunez-Roches,9650,DI,TB,18,9,0.3,0,1,30,55.4,65.3,87.3,60.1,66.2,47.4,8.7,2,0,172,177,5.8,10,12
Darryl Roberts,9680,CB,WAS,3,3,,1,0,32,58.3,62.7,81.2,,75.9,82.8,0.0,0,2,86,86,0.0,0,0
Justin Hamilton,9732,DI,DEN,9,4,3.2,0,0,10,62.2,47.3,58.8,62.7,39.7,44.1,16.7,2,1,111,117,4.5,5,6
Xavier Williams,9809,DI,HST,1,0,,0,0,13,,63.5,77.2,53.8,66.8,,,0,0,10,10,0.0,0,0
Neville Hewitt,9836,LB,HST,11,10,4.8,0,0,13,56.1,49.4,82.5,61.9,46.6,83.5,5.6,2,0,165,173,10.3,17,24
Troy Hill,9881,CB,CLV,12,3,2.5,1,0,8,53.5,60.1,84.5,76.9,77.6,66.9,9.1,2,4,148,155,9.5,14,17
DeShawn Williams,9891,DI,DEN,15,8,4.4,0,0,10,65.7,56.2,85.4,68.5,43.8,57.9,8.8,3,0,175,181,6.3,11,23
Justin Coleman,9892,CB,MIA,12,0,3.0,2,0,17,55.3,52.4,0.5,33.7,58.5,42.6,0.0,0,5,89,94,2.2,2,3
Anthony Harris,9895,S,PHI,15,12,5.8,0,0,24,58.3,61.9,85.5,52.6,67.1,77.7,8.3,4,2,347,358,4.0,14,32
James Vaughters,9934,ED,ATL,10,1,3.8,0,0,2,54.3,57.1,83.5,70.9,43.6,30.6,14.3,1,0,102,107,2.9,3,5
Deshazor Everett,9940,S,WAS,2,2,,0,0,32,34.4,31.4,74.6,51.6,60.7,42.2,0.0,0,0,11,11,0.0,0,0
Dean Marlowe,9966,S,DET,14,9,8.1,0,0,11,63.0,61.0,86.3,64.1,52.4,81.9,11.4,4,0,277,283,1.8,5,22
Alex Singleton,9994,LB,PHI,17,33,3.4,0,1,24,39.3,54.1,60.1,73.0,74.9,58.7,10.6,9,2,268,271,9.7,26,43
Bryce Callahan,10000,CB,DEN,11,0,5.5,0,0,10,67.9,60.0,83.8,72.1,28.3,49.7,45.5,5,0,161,168,1.2,2,6
Justin March-Lillard,10065,LB,LV,1,0,,0,0,23,,59.9,60.0,,60.0,,,0,0,1,1,0.0,0,0
Nick Dzubnar,10127,LB,TEN,6,2,5.0,0,0,31,67.5,55.1,77.6,51.1,51.4,76.6,0.0,0,0,16,16,6.3,1,2
Tyrell Adams,10140,LB,JAX,1,0,,0,0,15,,45.6,61.9,,56.7,,,0,0,2,2,0.0,0,0
Daniel Brown,10144,TE,NYJ,1,0,,0,0,22,,61.6,60.1,,60.0,,,0,0,1,1,0.0,0,0
T.Y. McGill,10156,DI,MIN,2,1,,0,0,18,,51.6,76.1,59.3,48.8,24.0,66.7,2,0,10,10,0.0,0,0
Efe Obada,10235,ED,BUF,11,2,2.0,0,0,4,50.2,53.0,40.2,69.0,44.8,64.1,0.0,0,3,77,78,5.2,4,5
Erik Harris,10346,S,ATL,12,8,5.0,0,0,2,60.3,59.7,61.3,77.3,54.6,47.0,17.2,5,2,266,281,3.0,8,16
Joey Bosa,10637,ED,LAC,16,8,2.6,3,0,27,87.1,85.8,5.3,90.3,68.4,29.4,20.9,9,11,341,352,4.7,16,26
Jalen Ramsey,10639,CB,LA,20,8,2.3,4,0,26,85.8,84.4,11.3,58.3,86.4,72.3,4.8,1,10,446,461,1.8,8,12
DeForest Buckner,10641,DI,IND,17,17,3.4,0,0,14,54.9,71.9,88.5,77.1,56.7,59.4,5.6,3,0,286,295,7.7,22,34
Leonard Floyd,10643,ED,LA,21,15,3.7,1,0,26,68.0,73.8,41.6,75.2,66.6,34.5,13.7,7,7,370,383,4.9,18,29
Eli Apple,10644,CB,CIN,20,3,6.2,0,0,7,60.4,60.5,71.8,60.0,58.6,50.4,21.1,4,9,391,397,0.5,2,12
Vernon Hargreaves III,10645,CB,CIN,10,2,11.0,0,0,7,51.9,49.4,85.4,73.4,33.5,43.3,37.5,3,2,158,162,0.6,1,3
Sheldon Rankins,10646,DI,NYJ,16,7,0.8,1,0,22,61.3,46.1,64.9,60.0,34.4,29.6,16.7,4,2,225,230,5.3,12,13
Karl Joseph,10648,S,PIT,2,0,,0,0,25,53.3,52.8,72.6,59.7,60.0,77.5,,0,1,2,2,0.0,0,0
Keanu Neal,10651,LB,DAL,14,11,4.8,0,0,9,49.9,35.9,82.6,56.1,28.1,44.3,15.2,7,0,213,221,7.0,15,28
Shaq Lawson,10653,ED,NYJ,14,6,1.4,2,0,22,75.7,58.6,15.6,54.5,69.0,57.9,17.4,4,7,236,239,3.8,9,13
William Jackson III,10658,CB,WAS,12,0,7.0,1,0,32,59.5,59.3,17.5,,67.0,53.8,0.0,0,8,252,254,1.2,3,9
Artie Burns,10659,CB,CHI,6,3,3.0,0,0,6,85.1,79.5,20.7,,61.1,64.2,0.0,0,1,122,127,1.6,2,4
Kenny Clark,10661,DI,GB,17,9,2.2,0,0,12,70.3,75.4,88.3,77.8,56.7,36.1,12.8,6,0,275,281,9.1,25,32
Robert Nkemdiche,10663,DI,SEA,9,3,3.2,0,0,29,,49.8,55.4,58.5,48.1,29.7,20.0,3,1,102,105,2.9,3,9
Vernon Butler,10664,DI,BUF,11,3,3.8,0,0,4,57.1,34.8,42.6,54.1,33.0,53.0,12.5,1,2,121,126,1.7,2,4
Emmanuel Ogbah,10666,ED,MIA,17,5,2.1,0,0,17,69.6,77.0,82.1,71.4,60.8,47.4,7.4,2,1,211,215,7.6,16,20
Jaylon Smith,10668,LB,NYG,10,3,6.3,0,0,21,80.8,66.3,82.0,63.9,40.4,81.8,0.0,0,0,115,121,4.3,5,13
Myles Jack,10670,LB,JAX,15,22,4.2,3,0,15,43.3,37.7,25.8,54.0,40.5,67.3,10.1,7,4,380,389,5.5,21,40
Chris Jones,10671,DI,KC,17,6,2.0,2,0,16,59.3,83.4,31.8,86.7,68.9,40.2,12.0,3,7,225,235,4.9,11,16
Xavien Howard,10672,CB,MIA,16,2,10.5,3,1,17,71.1,70.9,67.6,43.5,70.5,61.1,11.1,2,6,365,378,0.8,3,14
Noah Spence,10673,ED,CIN,2,1,4.0,0,0,7,63.9,52.9,77.6,59.0,47.1,76.7,0.0,0,0,25,25,8.0,2,4
Reggie Ragland,10675,LB,NYG,15,12,4.3,0,0,21,57.5,61.2,81.6,52.0,65.3,74.9,10.6,5,0,217,222,8.3,18,30
Austin Johnson,10677,DI,NYG,17,20,2.5,0,0,21,61.6,58.3,76.2,63.1,53.9,54.9,8.8,6,1,327,333,10.4,34,42
Jihad Ward,10678,ED,JAX,17,8,4.3,0,0,15,74.5,53.4,55.3,56.0,49.1,41.3,16.7,4,2,196,199,3.1,6,12
A'Shawn Robinson,10680,DI,LA,21,29,2.4,0,1,26,67.5,77.7,75.2,59.6,78.3,48.0,8.8,8,1,335,348,11.6,39,54
Jarran Reed,10683,DI,KC,20,14,3.4,0,2,16,48.0,54.5,88.7,56.0,54.6,55.3,4.2,2,0,283,291,8.1,23,32
Deion Jones,10686,LB,ATL,16,18,3.8,0,1,2,33.6,34.6,68.6,69.5,35.0,40.9,14.6,12,2,442,459,7.0,31,52
Mackensie Alexander,10688,CB,MIN,16,4,7.8,0,0,18,41.1,41.0,58.4,46.8,49.4,62.4,16.7,3,5,175,177,2.3,4,11
T.J. Green,10691,CB,HST,5,1,-1.0,0,0,13,49.3,51.8,79.9,,65.9,42.6,0.0,0,0,39,42,2.6,1,1
Sean Davis,10692,S,NE,1,1,,0,0,19,48.6,40.8,71.1,55.3,60.0,74.8,0.0,0,0,1,1,0.0,0,0
Vonn Bell,10695,S,CIN,20,15,5.8,1,0,7,75.6,72.1,40.2,63.9,68.6,73.4,7.7,4,4,412,420,4.4,18,33
James Bradberry,10696,CB,NYG,17,1,7.0,0,0,21,65.0,62.8,88.7,60.0,47.6,29.3,46.7,7,5,462,470,0.2,1,7
Adam Gotsis,10697,DI,JAX,16,7,1.5,0,0,15,57.0,52.3,86.8,54.0,52.1,34.2,11.5,3,0,217,223,6.5,14,16
Kevin Byard,10698,S,TEN,18,9,8.4,0,0,31,90.9,90.4,64.6,67.3,83.8,86.7,4.4,2,3,339,347,2.1,7,34
Carl Nassib,10699,ED,LV,14,2,2.0,0,0,23,60.0,67.6,87.9,67.0,63.4,68.0,4.2,1,0,127,129,11.8,15,21
Maliek Collins,10701,DI,HST,15,4,1.0,2,0,13,66.7,64.0,4.4,71.0,61.8,47.3,8.7,2,8,256,262,4.7,12,17
Yannick Ngakoue,10703,ED,LV,18,4,3.1,0,0,23,61.0,47.1,55.4,65.0,28.6,63.7,10.0,2,5,291,300,3.1,9,14
Darian Thompson,10705,S,DAL,2,0,2.0,0,0,9,68.2,71.6,71.4,,63.5,76.2,0.0,0,0,4,4,0.0,0,1
Jonathan Bullard,10706,DI,ATL,9,1,4.1,1,0,2,58.9,56.7,59.0,56.7,58.9,75.7,0.0,0,1,114,117,6.1,7,15
Daryl Worley,10711,CB,BLT,3,1,,0,0,3,31.1,29.2,78.1,41.1,34.6,25.5,50.0,1,1,34,35,0.0,0,0
Jordan Jenkins,10717,ED,HST,11,4,2.1,0,0,13,67.4,49.2,48.4,55.0,42.1,71.5,0.0,0,2,122,127,4.9,6,9
Kendall Fuller,10718,CB,WAS,16,5,2.6,0,0,32,78.7,81.5,88.7,57.7,87.0,73.5,9.1,1,1,342,346,1.2,4,5
Nick Vigil,10721,LB,MIN,16,18,2.6,0,0,18,53.2,42.1,83.0,62.9,30.8,65.4,7.7,4,0,298,302,7.4,22,30
Kyler Fackrell,10722,ED,LAC,13,3,2.8,0,0,27,32.9,63.3,66.5,72.7,55.0,42.2,25.0,3,1,154,157,3.2,5,6
Javon Hargrave,10723,DI,PHI,17,18,2.4,0,0,24,70.0,67.3,47.8,91.6,30.1,74.2,2.0,1,4,289,296,8.0,23,32
Justin Simmons,10732,S,DEN,17,7,5.6,1,0,10,73.4,74.8,61.4,70.1,77.0,74.5,10.5,4,1,404,419,3.2,13,27
Joe Schobert,10733,LB,PIT,17,23,4.4,0,0,25,58.5,53.5,85.5,53.9,49.4,58.0,15.9,13,0,418,430,5.7,24,46
Sheldon Day,10737,DI,CLV,7,8,4.8,0,0,8,60.0,64.7,83.5,64.4,59.1,75.7,0.0,0,1,86,89,2.3,2,6
Tavon Young,10738,CB,BLT,16,2,11.5,0,0,3,62.6,60.4,51.2,60.1,49.6,62.0,33.3,2,4,141,146,0.0,0,2
Eric Murray,10740,S,HST,13,14,5.7,0,0,13,54.7,50.9,62.8,66.7,45.4,52.9,18.4,9,4,330,342,3.9,13,26
Ryan Smith,10742,CB,LAC,2,0,,0,0,27,66.0,61.8,77.2,,47.2,37.6,100.0,1,0,25,26,0.0,0,0
Miles Killebrew,10745,LB,PIT,9,2,0.7,0,0,25,86.3,65.3,70.8,60.0,49.2,28.8,37.5,3,0,33,34,6.1,2,3
Nick Kwiatkoski,10747,LB,LV,5,0,4.2,0,0,23,64.6,59.4,75.8,59.6,49.5,54.1,28.6,2,0,19,19,5.3,1,5
De'Vondre Campbell,10749,LB,GB,17,17,5.5,0,2,12,82.2,85.0,69.4,73.3,81.5,90.6,2.8,2,1,346,353,6.1,21,53
Hassan Ridgeway,10750,DI,PHI,18,4,4.1,0,0,24,60.0,38.2,49.7,65.7,29.0,64.8,5.6,1,2,159,164,3.1,5,13
Juston Burris,10752,S,CAR,9,2,5.0,0,0,5,60.0,56.6,40.3,61.1,51.1,45.2,30.0,3,3,176,185,0.6,1,5
David Onyemata,10754,DI,NO,11,13,2.6,0,0,20,64.0,81.9,53.3,75.3,77.7,43.5,3.7,1,2,144,147,6.3,9,13
Andrew Billings,10756,DI,CLV,6,0,2.0,0,0,8,,47.5,79.3,51.0,49.6,67.3,0.0,0,0,26,27,3.8,1,1
Deon Bush,10758,S,CHI,9,3,10.1,0,0,6,68.4,68.1,35.6,61.4,64.5,44.7,17.4,4,1,149,154,3.4,5,16
Blake Martinez,10765,LB,NYG,3,3,3.9,0,0,21,60.0,57.8,80.2,62.2,53.7,39.0,14.3,2,0,46,46,10.9,5,9
Rashard Robinson,10767,CB,TB,1,0,,0,0,30,51.6,52.5,75.1,,60.0,75.4,,0,0,3,3,0.0,0,0
Dean Lowry,10771,DI,GB,18,16,2.9,1,0,12,66.2,66.8,57.0,73.9,54.3,59.7,5.0,2,3,272,277,3.3,9,22
Ronald Blair III,10776,ED,NYJ,8,10,2.4,0,0,22,68.8,62.4,71.3,48.2,70.1,55.9,7.7,2,1,127,131,7.9,10,14
Matthew Judon,10780,ED,NE,18,13,2.9,1,0,19,61.9,62.9,35.4,72.7,52.5,56.5,11.1,5,6,366,376,5.2,19,27
Quinton Jefferson,10781,DI,LV,18,16,3.3,0,1,23,61.0,51.9,65.6,61.5,42.1,58.6,2.4,1,2,231,238,6.9,16,25
Matt Ioannidis,10786,DI,WAS,16,15,1.8,1,0,32,60.2,65.4,51.8,72.5,55.0,47.7,9.8,4,3,228,231,7.0,16,22
D.J. Reader,10800,DI,CIN,19,7,2.0,0,0,7,77.1,79.5,78.9,68.3,77.2,45.7,10.4,5,1,303,310,8.6,26,36
Marqui Christian,10801,CB,CHI,7,1,8.0,1,0,6,34.7,41.0,82.1,66.6,73.9,39.9,0.0,0,1,34,34,0.0,0,1
DeAndre Houston-Carson,10819,S,CHI,11,7,6.4,0,0,6,82.0,79.4,84.0,50.3,66.8,78.6,7.7,2,0,155,156,4.5,7,17
Anthony Brown,10823,CB,DAL,17,3,7.3,0,0,9,67.1,66.0,69.2,,58.5,60.4,18.8,3,5,389,405,0.8,3,10
Kamu Grugier-Hill,10842,LB,HST,14,17,3.5,0,1,13,45.7,44.2,61.5,65.7,45.0,59.3,13.5,10,2,358,371,9.2,33,47
Maurice Canady,10843,CB,DAL,4,1,,2,0,9,63.5,64.8,78.0,,66.9,83.1,0.0,0,2,16,16,0.0,0,0
Elandon Roberts,10848,LB,MIA,17,26,3.1,0,1,17,53.6,54.1,20.8,70.0,55.6,46.4,20.8,16,2,308,321,6.5,20,35
Kevon Seymour,10852,CB,BLT,6,1,4.7,0,0,3,37.9,38.8,81.7,65.7,44.2,43.0,22.2,2,2,79,80,3.8,3,6
Will Parks,10853,S,NYJ,3,1,2.5,0,0,22,76.9,78.7,76.5,49.2,72.8,81.9,0.0,0,0,38,40,2.6,1,2
Stephen Weatherly,10861,ED,DEN,14,5,2.3,0,0,10,48.7,52.5,66.6,58.9,49.0,81.1,0.0,0,1,134,138,6.7,9,12
Jalen Mills,10867,CB,NE,16,6,6.1,1,0,19,63.4,67.5,88.2,79.3,75.3,64.1,7.1,1,4,375,385,0.5,2,7
Jayron Kearse,10878,S,DAL,17,15,6.4,1,0,9,75.5,75.9,86.4,78.4,68.9,89.1,3.9,2,4,385,399,4.7,18,34
Clayton Fejedelem,10879,S,MIA,4,0,14.0,0,0,17,62.4,60.0,73.2,,56.4,,0.0,0,0,7,7,0.0,0,1
Tyler Matakevich,10880,LB,BUF,5,2,,0,0,4,82.7,75.9,77.0,58.7,55.5,66.9,33.3,1,0,26,26,0.0,0,0
Joe Walker,10885,LB,ARZ,6,2,3.0,0,0,1,54.7,66.2,75.2,53.4,77.3,39.1,25.0,1,0,23,23,4.3,1,1
Mike Hilton,10898,CB,CIN,20,7,6.3,0,0,7,70.0,70.2,67.8,65.9,65.7,49.3,21.2,7,2,274,277,5.1,14,19
Jarrod Wilson,10902,S,SF,5,1,7.3,0,0,28,45.4,54.6,78.4,87.3,72.4,75.6,0.0,0,2,67,68,1.5,1,7
Matthias Farley,10953,S,TEN,4,0,3.0,0,0,31,75.2,81.1,78.0,59.0,65.6,81.7,0.0,0,0,6,7,16.7,1,1
Justin Zimmer,10975,DI,BUF,6,4,1.0,1,0,4,60.0,63.6,44.8,59.4,69.1,73.5,0.0,0,1,42,43,7.1,3,3
Kyle Peko,11027,DI,TEN,9,3,1.0,0,0,31,60.0,60.4,47.8,65.5,59.7,59.7,0.0,0,1,74,77,8.1,6,6
Eddie Yarbrough,11033,ED,MIN,2,0,,0,0,18,60.2,30.1,73.7,59.1,37.0,,,0,0,4,4,0.0,0,0
Sharrod Neasman,11050,S,NYJ,8,1,10.4,0,0,22,64.4,53.8,83.5,53.8,31.2,56.2,20.0,2,0,96,97,2.1,2,7
Michael Pierce,11101,DI,MIN,8,3,2.9,1,0,18,,78.5,59.4,84.5,67.1,52.4,7.1,1,1,127,128,5.5,7,10
Charles Washington,11137,S,ARZ,1,0,,0,0,1,60.7,73.7,76.9,,60.5,,,0,0,3,3,0.0,0,0
Brennan Scarlett,11169,ED,MIA,12,7,2.3,0,0,17,65.8,76.9,82.3,64.7,76.0,57.3,0.0,0,0,98,103,5.1,5,6
Morgan Fox,11184,DI,CAR,17,9,2.3,0,1,5,68.6,55.7,75.1,62.9,44.8,51.3,6.5,2,1,211,219,5.2,11,20
Cory Littleton,11190,LB,LV,16,14,4.3,1,0,23,44.8,47.8,84.4,59.6,53.1,65.6,9.6,5,2,310,317,6.1,19,33
Woodrow Hamilton,11215,DI,NYG,3,1,,0,0,21,,54.7,75.4,62.3,51.9,67.3,0.0,0,0,9,9,0.0,0,0
Jonathan Jones,11217,CB,NE,6,2,17.5,1,0,19,51.5,50.7,81.9,54.6,47.6,76.6,0.0,0,1,50,52,0.0,0,2
Andrew Adams,11240,S,TB,5,1,2.4,0,0,30,70.2,78.4,80.8,73.7,81.5,72.0,0.0,0,2,64,65,7.8,5,7
Dont'e Deayon,11242,CB,LA,11,1,3.8,0,0,26,68.3,68.0,45.4,38.9,72.5,60.6,0.0,0,1,126,131,1.6,2,4
Romeo Okwara,11250,ED,DET,4,3,0.0,1,0,11,65.1,73.3,54.8,79.7,58.0,27.7,33.3,2,1,80,82,1.3,1,1
Brandin Bryant,11280,DI,BUF,2,0,2.0,0,0,4,,70.5,77.6,62.6,68.3,67.6,0.0,0,0,17,17,5.9,1,1
Kevin Peterson,11302,CB,ARZ,4,0,9.0,0,0,1,56.6,60.7,80.3,,75.8,82.4,0.0,0,0,41,42,2.4,1,3
Antwaun Woods,11332,DI,IND,7,2,2.0,0,0,14,62.1,60.8,79.4,59.1,57.2,25.8,33.3,2,0,35,36,5.7,2,2
Roy Robertson-Harris,11341,DI,JAX,14,10,2.4,1,0,15,60.7,53.0,48.3,68.0,42.1,43.3,9.8,4,3,212,216,9.9,21,27
Antonio Hamilton,11353,CB,ARZ,10,2,9.5,0,0,1,64.7,65.4,29.9,59.6,72.9,73.0,0.0,0,2,102,106,2.0,2,6
Myles Garrett,11756,ED,CLV,17,6,1.7,2,0,8,63.2,92.0,61.2,92.7,70.5,70.4,6.5,2,4,300,312,4.3,13,23
Solomon Thomas,11758,DI,LV,18,5,2.4,0,0,23,67.3,40.4,26.4,61.4,28.0,37.2,20.8,5,5,182,187,5.5,10,14
Jamal Adams,11761,S,SEA,12,15,4.2,0,0,29,47.4,60.1,45.7,78.2,77.3,66.4,9.6,5,3,340,353,5.3,18,32
Marshon Lattimore,11766,CB,NO,16,5,4.4,1,0,20,76.4,77.3,26.5,,85.2,82.7,9.1,1,6,351,359,0.6,2,5
Haason Reddick,11768,ED,CAR,16,9,3.8,0,0,5,53.7,67.9,61.2,65.9,70.4,51.1,2.4,1,3,330,341,6.4,21,32
Derek Barnett,11769,ED,PHI,17,13,2.5,0,0,24,62.4,61.9,21.0,60.9,69.6,54.8,7.1,3,8,289,298,5.2,15,26
Malik Hooker,11770,S,DAL,16,8,7.1,0,0,9,66.1,70.4,46.9,49.3,78.5,51.4,11.8,4,1,176,186,5.7,10,22
Marlon Humphrey,11771,CB,BLT,12,4,11.1,0,0,3,65.0,65.9,86.7,55.2,65.3,55.6,17.6,3,5,241,248,0.8,2,10
Jonathan Allen,11772,DI,WAS,17,18,3.0,1,0,32,67.5,84.9,66.9,90.9,54.6,75.8,2.0,1,2,281,284,7.1,20,31
Adoree' Jackson,11773,CB,NYG,13,3,6.9,0,0,21,80.9,74.9,87.6,56.0,39.1,55.6,21.1,4,0,311,317,0.3,1,12
Jarrad Davis,11776,LB,NYJ,9,3,3.9,0,0,22,30.0,28.6,78.5,61.6,28.0,47.4,16.7,2,0,95,97,4.2,4,7
Charles Harris,11777,ED,DET,17,8,2.8,0,0,11,40.3,68.3,66.6,78.7,60.7,54.0,15.1,8,3,340,350,8.5,29,37
Jabrill Peppers,11780,S,NYG,6,3,-1.0,0,0,21,53.2,58.7,82.1,80.6,59.3,76.9,20.0,1,0,74,74,1.4,1,1
Takkarist McKinley,11781,ED,CLV,11,5,2.2,2,0,8,62.7,58.4,46.9,60.7,56.6,79.4,0.0,0,2,88,92,5.7,5,5
Tre'Davious White,11782,CB,BUF,11,3,5.8,1,0,4,69.0,65.7,56.2,57.1,50.4,47.1,23.5,4,7,215,222,2.3,5,10
Taco Charlton,11783,ED,PIT,11,6,3.4,0,0,25,37.6,62.3,86.3,66.5,63.1,71.5,6.7,1,0,92,95,4.3,4,8
T.J. Watt,11785,ED,PIT,16,9,1.4,0,1,25,63.5,89.6,54.5,90.6,71.5,57.3,18.2,8,4,306,314,6.9,21,27
Kevin King,11788,CB,GB,10,2,7.2,0,0,12,68.4,71.0,83.4,74.4,72.8,78.9,0.0,0,0,105,106,1.9,2,5
Malik McDowell,11790,DI,CLV,15,8,2.9,1,0,8,73.5,46.5,0.0,67.0,42.5,27.6,16.7,5,10,263,269,4.2,11,17
Budda Baker,11791,S,ARZ,18,18,7.3,1,0,1,65.2,64.6,67.8,58.1,63.5,60.2,9.2,6,2,409,422,3.4,14,41
Marcus Maye,11794,S,NYJ,6,10,6.3,0,0,22,49.9,55.9,0.0,67.7,74.0,58.8,6.7,2,2,151,153,4.6,7,18
Marcus Williams,11797,S,NO,16,7,9.9,0,0,20,84.3,80.1,89.9,,68.1,69.8,10.0,3,0,357,365,0.8,3,20
Sidney Jones,11798,CB,SEA,12,4,4.8,0,0,29,69.2,70.2,86.4,,67.8,71.2,20.0,3,2,272,283,0.7,2,8
Tyus Bowser,11802,ED,BLT,17,6,2.0,0,0,3,66.3,73.7,79.0,76.4,62.6,37.5,17.1,6,1,269,276,6.7,18,23
DeMarcus Walker,11806,ED,HST,13,3,3.3,0,1,13,56.7,60.5,60.4,64.4,56.6,37.1,7.7,2,2,177,182,7.3,13,21
Teez Tabor,11808,S,CHI,3,0,5.0,0,0,6,69.6,63.5,0.0,,46.8,61.8,50.0,1,2,38,39,2.6,1,1
Dalvin Tomlinson,11810,DI,MIN,16,12,2.0,0,0,18,,74.9,76.7,72.8,68.1,49.5,9.8,4,1,276,282,6.5,18,25
Zach Cunningham,11812,LB,TEN,15,17,1.6,0,0,31,41.8,62.9,83.9,50.7,87.4,53.6,15.2,10,0,280,289,11.1,31,39
Tanoh Kpassagnon,11814,ED,NO,8,1,2.0,0,0,20,53.7,69.6,85.8,63.8,70.7,55.1,8.3,1,0,64,65,14.1,9,10
Chidobe Awuzie,11815,CB,CIN,18,4,5.9,0,0,7,74.5,75.5,89.1,68.8,70.5,60.0,11.1,2,3,333,340,1.8,6,12
Josh Jones,11816,S,SEA,3,3,0.7,0,0,29,53.4,54.9,78.4,58.3,64.5,87.8,0.0,0,0,22,23,9.1,2,3
Larry Ogunjobi,11820,DI,CIN,17,12,1.9,0,0,7,55.8,47.5,77.7,61.7,34.7,30.1,18.4,9,1,235,238,8.5,20,28
Ahkello Witherspoon,11821,CB,PIT,9,1,4.3,0,0,25,79.7,75.8,84.6,,45.9,26.7,42.9,3,0,135,142,0.7,1,3
Dawuane Smoot,11823,ED,JAX,16,5,2.2,0,1,15,55.1,68.1,68.7,73.9,53.7,64.2,10.7,3,2,223,229,6.3,14,20
Jordan Willis,11828,ED,SF,13,6,2.3,0,0,28,64.2,67.1,88.1,59.6,64.7,78.7,0.0,0,0,84,85,4.8,4,6
Chris Wormley,11829,DI,PIT,16,8,3.8,0,1,25,61.6,69.3,88.7,60.0,69.9,60.9,5.1,2,0,315,324,5.7,18,29
Duke Riley,11830,LB,MIA,13,1,5.2,0,0,17,72.2,67.2,82.6,50.1,61.9,42.9,14.3,2,0,72,74,9.7,7,11
Alex Anzalone,11831,LB,DET,14,17,3.5,1,0,11,50.2,35.4,38.7,46.2,31.7,30.0,20.3,13,4,353,366,6.8,24,34
Tarell Basham,11835,ED,DAL,18,7,2.8,0,0,9,57.2,60.2,66.3,59.8,60.2,30.4,18.8,6,3,222,231,5.0,11,19
