player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Jace Sternberger,47081,TE,GB,7,8.3,0,75.0,0.0,0,1,0,0.0,0,2,12,0,70.5,65.8,60.1,78.8,55.7,77.5,31,0,8,22.5,9,40,0,3,75.0,30,7.5,3,119.8,4,1,2.5,1,15,6,2.0,5.0,0.5
Ishmael Hyman,28621,WR,TB,2,16.3,0,50.0,,0,0,0,33.3,1,2,30,0,29.9,64.0,57.4,,57.6,0.0,0,1,31,0.0,0,40,1,2,100.0,40,22.5,9,39.6,4,0,77.5,31,34,1,0.5,17.0,0.85
Jon Hilliman,45826,HB,NYG,3,-0.5,0,75.0,0.0,0,1,0,0.0,0,0,21,1,70.5,22.1,52.1,87.9,30.7,0.0,0,0,5,27.7,18,65,0,3,70.8,46,0.0,0,77.1,4,0,7.7,5,1,10,3.3,0.3,0.02
Derek Watt,10832,FB,LAC,16,2.0,1,75.0,,0,0,0,25.0,1,1,27,0,41.6,73.5,57.5,34.2,44.2,11.9,5,0,21,9.5,4,42,0,3,88.1,37,11.9,5,97.9,4,0,11.9,5,32,28,9.3,10.7,0.86
Austin Carr,12215,WR,NO,6,10.3,0,25.0,0.0,0,1,1,0.0,0,1,20,0,68.3,64.0,50.5,65.7,50.8,0.0,0,0,9,1.0,1,99,2,1,93.9,93,65.7,65,39.6,4,0,34.3,34,9,4,4.0,9.0,0.1
Cam Sims,47908,WR,WAS,6,10.7,0,66.7,100.0,1,1,0,0.0,0,1,32,0,68.3,64.0,58.3,,60.7,0.0,0,0,15,0.0,0,39,1,2,94.9,37,28.2,11,95.1,3,0,71.8,28,27,8,4.0,13.5,0.73
Troymaine Pope,11473,HB,LAC,2,-1.0,0,66.7,,0,0,0,33.3,1,1,27,0,29.9,82.7,61.4,74.1,56.5,0.0,0,0,13,6.7,1,15,0,2,93.3,14,20.0,3,116.7,3,1,6.7,1,14,14,7.0,7.0,1.0
Marshawn Lynch,3628,HB,SEA,3,-1.7,0,66.7,,0,0,0,0.0,0,1,29,0,68.3,79.7,59.2,38.0,57.7,0.0,0,0,20,14.0,6,43,0,2,81.4,35,2.3,1,92.4,3,0,2.3,1,25,26,13.0,12.5,0.71
Josh Bellamy,7472,WR,NYJ,4,8.0,0,66.7,100.0,1,1,0,33.3,1,1,22,0,29.9,64.0,47.1,,51.5,0.0,0,0,15,0.0,0,37,1,2,89.2,33,27.0,10,85.4,3,0,73.0,27,20,9,4.5,10.0,0.61
Antony Auclair,24606,TE,TB,8,1.3,0,33.3,0.0,0,2,0,0.0,0,1,30,0,64.7,61.2,38.0,58.2,47.7,100.0,65,0,11,47.7,31,65,2,1,47.7,31,0.0,0,45.1,3,0,0.0,0,11,8,8.0,11.0,0.35
Marqise Lee,8674,WR,JAX,6,4.7,0,100.0,100.0,1,1,0,0.0,0,2,15,0,70.5,67.4,67.7,,61.7,5.0,2,0,8,0.0,0,40,0,3,95.0,38,37.5,15,91.7,3,0,57.5,23,18,4,1.3,6.0,0.47
Fred Brown,23172,WR,DEN,10,12.0,0,66.7,,0,0,0,0.0,0,1,10,0,72.1,69.0,60.1,78.1,60.3,4.2,2,0,16,4.2,2,48,1,2,83.3,40,14.6,7,86.8,3,0,81.3,39,21,-1,-0.5,10.5,0.53
Trevon Wesco,42018,TE,NYJ,15,2.7,0,66.7,,0,0,0,0.0,0,2,22,0,68.3,66.2,64.4,29.4,66.8,72.6,45,0,32,61.3,38,62,0,2,33.9,21,9.7,6,109.7,3,0,6.5,4,47,40,20.0,23.5,2.24
Quincy Enunwa,8843,WR,NYJ,1,11.7,0,33.3,0.0,0,1,0,0.0,0,0,22,1,64.7,61.2,55.7,,53.7,0.0,0,0,8,0.0,0,48,1,1,93.8,45,27.1,13,42.4,3,0,72.9,35,-4,-4,-4.0,-4.0,-0.09
Jordan Thomas,42062,TE,HST,7,4.3,0,66.7,,0,0,0,0.0,0,0,13,0,29.9,64.0,43.8,25.1,44.7,53.4,31,0,8,15.5,9,58,0,2,79.3,46,24.1,14,78.5,3,0,17.2,10,15,12,6.0,7.5,0.33
Jaleel Scott,48097,WR,BLT,1,15.7,0,33.3,0.0,0,1,0,0.0,0,0,3,0,64.7,61.2,57.1,,57.4,0.0,0,0,6,0.0,0,5,0,1,100.0,5,0.0,0,42.4,3,0,100.0,5,6,6,6.0,6.0,1.2
Isaac Nauta,47119,TE,DET,5,1.7,0,66.7,,0,0,0,33.3,1,1,11,0,29.9,64.0,55.7,77.1,58.4,0.0,0,0,10,27.3,3,11,0,2,72.7,8,0.0,0,75.7,3,0,9.1,1,13,7,3.5,6.5,1.63
Xavier Grimble,9092,TE,PIT,3,3.0,0,33.3,0.0,0,1,0,50.0,1,0,25,0,28.8,61.2,43.8,75.6,46.5,72.7,24,0,3,15.2,5,33,0,1,78.8,26,12.1,4,42.4,3,0,6.1,2,3,3,3.0,3.0,0.12
Michael Walker,48213,WR,JAX,3,4.3,0,66.7,,0,0,0,0.0,0,1,15,0,68.3,20.5,67.2,,66.1,0.0,0,0,9,0.0,0,9,0,2,88.9,8,66.7,6,78.5,3,0,11.1,1,15,7,3.5,7.5,1.88
Darrell Daniels,12122,TE,ARZ,6,7.3,0,33.3,33.3,1,3,0,50.0,1,1,1,0,28.8,61.2,49.1,63.8,47.5,72.7,8,0,4,9.1,1,11,0,1,81.8,9,9.1,1,42.4,3,0,9.1,1,4,0,0.0,4.0,0.44
C.J. Board,12088,WR,JAX,3,10.3,0,66.7,,0,0,0,33.3,1,1,15,0,30.0,64.0,54.3,,54.0,0.0,0,0,23,0.0,0,19,0,2,94.7,18,10.5,2,100.7,3,0,89.5,17,31,7,3.5,15.5,1.72
Travis Fulgham,48023,WR,DET,3,20.3,0,0.0,0.0,0,2,0,100.0,2,0,11,0,25.6,,49.0,70.6,40.7,5.1,2,0,0,5.1,2,39,0,0,87.2,34,25.6,10,39.6,3,0,69.2,27,0,0,,,0.0
Cethan Carter,47149,TE,CIN,7,2.3,0,66.7,0.0,0,1,0,0.0,0,2,7,0,68.3,64.0,53.2,59.5,56.9,67.6,23,0,8,29.4,10,34,1,2,64.7,22,17.6,6,115.3,3,1,14.7,5,13,7,3.5,6.5,0.59
Geremy Davis,9619,WR,LAC,5,12.0,0,100.0,100.0,2,2,0,0.0,0,1,27,0,70.5,65.8,58.2,65.6,57.8,0.0,0,0,19,1.8,1,56,0,3,92.9,52,39.3,22,118.8,3,0,60.7,34,38,2,0.7,12.7,0.73
Zach Zenner,9761,HB,MIA,2,1.0,0,66.7,,0,0,0,33.3,1,2,17,0,29.9,69.0,46.5,46.8,44.4,0.0,0,0,13,31.8,7,22,0,2,68.2,15,13.6,3,84.0,3,0,0.0,0,19,20,10.0,9.5,1.27
Cody Core,10833,WR,NYG,9,8.7,0,100.0,100.0,1,1,0,0.0,0,2,21,0,70.5,65.8,57.2,,60.1,0.0,0,0,11,0.0,0,41,1,3,100.0,41,17.1,7,105.6,3,0,82.9,34,28,2,0.7,9.3,0.68
Taiwan Jones,6277,HB,HST,3,-0.3,2,100.0,,0,0,0,0.0,0,2,13,0,70.5,73.7,83.0,25.3,94.1,0.0,0,0,34,10.0,1,10,0,3,90.0,9,0.0,0,118.8,3,0,20.0,2,57,58,19.3,19.0,6.33
T.J. Logan,11935,HB,TB,8,9.0,0,66.7,,0,0,0,0.0,0,1,30,0,68.3,83.5,55.4,,60.0,0.0,0,0,11,0.0,0,12,0,2,91.7,11,0.0,0,75.7,3,0,58.3,7,13,9,4.5,6.5,1.18
Eric Saubert,11929,TE,CHI,2,2.7,0,66.7,,0,0,0,33.3,1,1,6,0,29.9,64.0,52.3,70.2,50.2,41.4,12,0,11,6.9,2,29,0,2,89.7,26,37.9,11,86.8,3,0,20.7,6,21,19,9.5,10.5,0.81
Pharaoh Brown,12247,TE,CLV,8,8.0,0,66.7,,0,0,1,0.0,0,1,8,0,72.1,67.0,55.2,72.0,59.4,79.4,50,0,18,33.3,21,63,4,2,57.1,36,14.3,9,95.1,3,0,0.0,0,27,15,7.5,13.5,0.75
Da'Mari Scott,39588,WR,NYG,5,6.3,0,66.7,,0,0,0,33.3,1,2,21,0,29.9,77.6,56.5,,58.2,0.0,0,0,11,0.0,0,24,0,2,100.0,24,20.8,5,88.2,3,0,79.2,19,22,14,7.0,11.0,0.92
Roosevelt Nix,10269,FB,PIT,2,-3.0,0,100.0,,0,0,0,0.0,0,0,25,0,68.3,64.0,50.8,,64.4,0.0,0,0,4,0.0,0,6,0,2,100.0,6,0.0,0,79.2,2,0,0.0,0,4,10,5.0,2.0,0.67
Jalen Guyton,34164,WR,LAC,3,36.5,0,0.0,0.0,0,1,0,,0,0,27,0,,,52.7,,52.9,0.0,0,0,0,0.0,0,12,0,0,91.7,11,41.7,5,39.6,2,0,58.3,7,0,0,,,0.0
Jakob Johnson,32565,FB,NE,3,3.5,0,50.0,,0,0,0,0.0,0,0,19,0,64.7,61.2,62.2,81.0,51.1,5.7,2,0,5,17.1,6,35,0,1,82.9,29,8.6,3,56.3,2,0,20.0,7,5,1,1.0,5.0,0.17
Qadree Ollison,45934,HB,ATL,4,2.0,0,50.0,,0,0,0,0.0,0,1,2,0,64.7,26.7,55.6,78.8,50.5,0.0,0,0,7,6.1,2,33,0,1,87.9,29,6.1,2,58.3,2,0,9.1,3,7,3,3.0,7.0,0.24
Wes Hills,30228,HB,DET,1,-0.5,0,100.0,,0,0,0,0.0,0,0,11,0,68.3,73.9,59.8,80.1,63.1,0.0,0,0,2,33.3,4,12,0,2,66.7,8,0.0,0,79.2,2,0,0.0,0,1,2,1.0,0.5,0.13
Garrett Bradbury,46013,C,MIN,18,-2.5,0,100.0,,0,0,1,0.0,0,0,18,0,70.6,,57.8,41.4,69.2,0.0,0,0,2,99.8,595,596,8,2,0.2,1,0.0,0,79.2,2,0,0.0,0,-2,3,1.5,-1.0,-2.0
Rico Gafford,29622,WR,OAK,4,24.5,0,100.0,,0,0,0,0.0,0,2,23,0,68.3,64.0,62.2,,62.6,0.0,0,0,49,0.0,0,30,0,2,100.0,30,46.7,14,158.3,2,1,53.3,16,66,17,8.5,33.0,2.2
Darrius Shepherd,29347,WR,GB,4,4.0,0,50.0,,0,0,0,50.0,1,0,12,0,28.8,28.1,44.5,,44.6,2.6,1,1,1,0.0,0,39,0,1,92.3,36,92.3,36,16.7,2,0,5.1,2,1,4,4.0,1.0,0.03
Chris Herndon,47164,TE,NYJ,1,6.0,0,50.0,,0,0,0,0.0,0,0,22,0,68.3,64.0,61.3,3.9,64.9,21.4,3,0,7,7.1,1,14,0,1,78.6,11,42.9,6,58.3,2,0,35.7,5,7,5,5.0,7.0,0.64
Chad Beebe,21528,WR,MIN,3,1.0,0,100.0,,0,0,0,0.0,0,2,18,0,68.3,79.1,66.4,,71.1,0.0,0,0,61,0.0,0,23,1,2,82.6,19,60.9,14,118.8,2,0,34.8,8,70,68,34.0,35.0,3.68
Dalton Schultz,47304,TE,DAL,13,9.5,0,50.0,,0,0,0,0.0,0,0,9,0,68.3,66.8,69.4,65.3,51.7,87.5,21,0,6,33.3,8,24,2,1,62.5,15,8.3,2,56.3,2,0,4.2,1,6,0,0.0,6.0,0.4
Cody Hollister,12052,WR,TEN,1,5.5,0,100.0,,0,0,0,0.0,0,0,31,0,68.3,64.0,60.9,,61.8,0.0,0,0,11,0.0,0,2,0,2,100.0,2,50.0,1,93.8,2,0,50.0,1,13,2,1.0,6.5,6.5
Sean Culkin,12037,TE,LAC,4,7.5,0,50.0,,0,0,0,50.0,1,1,27,0,28.8,61.2,50.7,35.6,47.3,46.4,26,0,12,17.9,10,56,0,1,76.8,43,42.9,24,68.8,2,0,10.7,6,12,3,3.0,12.0,0.28
Alex Armah,11948,FB,CAR,15,-1.0,0,100.0,,0,0,0,0.0,0,0,5,0,68.3,72.3,50.9,77.6,55.3,9.6,5,0,4,55.8,29,52,0,2,42.3,22,1.9,1,79.2,2,0,0.0,0,6,8,4.0,3.0,0.27
Jamal Agnew,11920,CB,DET,3,14.0,0,50.0,,0,0,0,0.0,0,0,11,0,64.7,87.7,60.0,,55.9,0.0,0,0,-2,0.0,0,7,0,1,85.7,6,42.9,3,56.3,2,0,57.1,4,-2,2,2.0,-2.0,-0.33
Elijhaa Penny,11300,FB,NYG,14,-6.0,0,100.0,,0,0,0,0.0,0,0,21,0,70.5,76.7,57.7,57.8,52.3,10.4,7,0,9,25.4,17,67,0,2,65.7,44,1.5,1,85.4,2,0,3.0,2,9,21,10.5,4.5,0.2
Jeff Smith,48055,WR,NYJ,1,23.0,0,50.0,,0,0,0,0.0,0,1,22,0,64.7,61.2,59.6,,59.4,0.0,0,0,12,0.0,0,8,0,1,100.0,8,50.0,4,68.8,2,0,50.0,4,12,0,0.0,12.0,1.5
Ben Koyack,9662,TE,JAX,11,2.5,0,50.0,,0,0,1,0.0,0,0,15,0,70.5,65.8,55.7,78.7,48.2,74.8,80,0,9,34.6,37,107,1,1,57.9,62,15.0,16,62.5,2,0,8.4,9,9,3,3.0,9.0,0.15
Javorius Allen,9558,HB,NYG,5,5.0,0,50.0,,0,0,0,0.0,0,0,21,0,68.3,73.9,71.8,82.9,58.8,0.0,0,0,9,30.0,6,20,0,1,65.0,13,0.0,0,62.5,2,0,10.0,2,9,5,5.0,9.0,0.69
Keith Smith,9302,FB,ATL,16,12.0,0,50.0,,0,0,0,0.0,0,1,2,0,64.7,70.3,58.2,48.5,51.0,5.3,4,0,13,23.7,18,76,0,1,71.1,54,0.0,0,70.8,2,0,14.5,11,13,13,13.0,13.0,0.24
Scott Simonson,8954,TE,NYG,5,4.0,0,100.0,,0,0,0,0.0,0,1,21,0,68.3,64.0,51.9,75.9,58.2,81.5,22,0,10,18.5,5,27,1,2,81.5,22,14.8,4,89.6,2,0,3.7,1,11,3,1.5,5.5,0.5
De'Anthony Thomas,8759,WR,BLT,5,-1.0,0,50.0,,0,0,0,50.0,1,0,3,0,28.8,56.0,48.1,,45.8,0.0,0,0,6,0.0,0,16,0,1,81.3,13,68.8,11,56.3,2,0,25.0,4,6,3,3.0,6.0,0.46
Levine Toilolo,7915,TE,SF,15,-2.5,1,100.0,100.0,1,1,0,0.0,0,0,28,0,68.3,64.0,61.2,66.3,50.5,95.0,57,0,8,45.0,27,60,1,2,55.0,33,1.7,1,87.5,2,0,0.0,0,10,15,7.5,5.0,0.3
Ashton Dulin,91479,WR,IND,9,-3.0,1,100.0,,0,0,0,0.0,0,0,14,0,72.1,71.3,59.3,,59.2,0.0,0,0,13,0.0,0,50,0,2,92.0,46,50.0,25,102.1,2,0,50.0,25,17,23,11.5,8.5,0.37
Dennis Kelly,7146,T,TEN,13,7.5,0,100.0,,0,0,1,0.0,0,2,31,0,68.3,64.0,71.7,75.2,91.5,3.5,7,0,1,97.5,193,198,3,2,2.5,5,0.0,0,118.8,2,2,0.0,0,2,0,0.0,1.0,0.4
Nick Bellore,6515,FB,SEA,7,1.5,0,100.0,,0,0,0,0.0,0,2,29,0,68.3,64.0,69.2,78.1,83.9,10.0,1,0,20,40.0,4,10,0,2,60.0,6,0.0,0,154.2,2,1,0.0,0,23,20,10.0,11.5,3.83
Bo Scarbrough,45731,HB,DET,6,-2.0,0,50.0,,0,0,0,0.0,0,0,11,0,64.7,61.7,72.1,48.3,48.2,0.0,0,0,5,31.4,22,70,0,1,64.3,45,5.7,4,56.3,2,0,0.0,0,5,8,8.0,5.0,0.11
Tyrone Swoopes,12267,TE,SEA,5,-2.0,1,100.0,,0,0,1,0.0,0,0,29,0,64.7,61.2,42.3,63.3,45.8,71.1,27,0,5,31.6,12,38,1,1,65.8,25,10.5,4,87.5,1,0,13.2,5,5,7,7.0,5.0,0.2
Justin Hardee,18348,CB,NO,2,11.0,0,0.0,,0,0,0,100.0,1,0,20,0,27.9,,42.0,,42.9,0.0,0,0,0,0.0,0,2,0,0,100.0,2,0.0,0,39.6,1,0,0.0,0,0,0,,,0.0
Paul Perkins,10783,HB,DET,2,-1.0,0,100.0,,0,0,0,0.0,0,0,11,0,64.7,74.9,56.1,77.0,64.1,0.0,0,0,9,22.2,2,9,0,1,66.7,6,0.0,0,104.2,1,0,22.2,2,9,10,10.0,9.0,1.5
Jacoby Brissett,10725,QB,IND,15,-6.0,0,100.0,,0,0,1,0.0,0,0,14,5,,55.6,59.2,61.3,,0.0,0,0,2,0.2,1,546,5,1,0.0,0,0.0,0,79.2,1,0,0.0,0,2,8,8.0,2.0,
Kevin Byard,10698,S,TEN,3,3.0,0,100.0,,0,0,0,0.0,0,1,31,0,64.7,61.2,71.5,60.9,88.6,0.0,0,0,11,33.3,1,3,2,1,66.7,2,0.0,0,112.5,1,0,0.0,0,11,8,8.0,11.0,5.5
Charles Jones II,47186,TE,JAX,3,3.0,0,100.0,,0,0,0,0.0,0,0,15,0,64.7,61.2,52.4,14.3,58.7,60.0,3,0,5,20.0,1,5,0,1,80.0,4,20.0,1,87.5,1,0,20.0,1,5,2,2.0,5.0,1.25
Chris Manhertz,10211,TE,CAR,15,2.0,0,100.0,,0,0,0,0.0,0,1,5,0,64.7,61.2,62.1,61.7,52.2,64.0,96,0,11,72.0,108,150,2,1,28.0,42,26.0,39,112.5,1,0,3.3,5,11,9,9.0,11.0,0.26
Eric Tomlinson,9786,TE,OAK,6,0.0,0,100.0,,0,0,0,0.0,0,0,23,0,64.7,61.2,62.7,50.7,48.4,80.6,25,0,1,41.9,13,31,1,1,58.1,18,6.5,2,79.2,1,0,0.0,0,1,1,1.0,1.0,0.06
Dane Cruikshank,25546,S,TEN,3,31.0,0,0.0,0.0,0,1,0,,0,0,31,0,,,56.3,,56.0,0.0,0,0,0,0.0,0,3,0,0,100.0,3,0.0,0,39.6,1,0,0.0,0,0,0,,,0.0
Michael Deiter,38554,G,MIA,16,-2.0,0,100.0,,0,0,1,0.0,0,0,17,0,64.7,61.2,42.5,37.8,68.1,0.1,1,0,0,99.9,708,709,5,1,0.1,1,0.0,0,79.2,1,0,0.0,0,0,2,2.0,0.0,0.0
Kerrith Whyte Jr.,26392,HB,PIT,6,-3.0,0,100.0,,0,0,0,0.0,0,1,25,0,68.3,38.2,64.4,72.3,26.9,0.0,0,0,9,33.3,3,9,0,1,55.6,5,0.0,0,104.2,1,0,11.1,1,9,12,12.0,9.0,1.8
Michael Burton,9601,FB,WAS,7,-2.0,0,0.0,,0,0,0,100.0,1,0,32,0,27.9,,57.8,78.8,31.1,0.0,0,0,0,15.8,3,19,0,0,73.7,14,10.5,2,39.6,1,0,5.3,1,0,0,,,0.0
Jay Ajayi,9582,HB,PHI,3,1.0,0,0.0,,0,0,0,100.0,1,0,24,0,27.9,73.8,57.1,73.1,27.9,0.0,0,0,0,10.0,1,10,0,0,70.0,7,0.0,0,39.6,1,0,0.0,0,0,0,,,0.0
Codey McElroy,66966,TE,TB,1,30.0,0,100.0,100.0,1,1,0,0.0,0,1,30,0,64.7,61.2,93.0,,92.6,50.0,1,0,30,0.0,0,2,0,1,100.0,2,0.0,0,118.8,1,0,50.0,1,30,0,0.0,30.0,15.0
John Ursua,26586,WR,SEA,2,11.0,0,100.0,100.0,1,1,0,0.0,0,1,29,0,64.7,61.2,65.9,,64.7,0.0,0,0,11,0.0,0,10,0,1,100.0,10,80.0,8,112.5,1,0,20.0,2,11,0,0.0,11.0,1.1
Ty Sambrailo,9492,T,ATL,10,13.0,0,100.0,,0,0,0,0.0,0,1,2,0,64.7,61.2,54.2,46.1,90.2,19.0,12,0,35,98.4,62,63,1,1,1.6,1,0.0,0,158.3,1,1,0.0,0,35,22,22.0,35.0,35.0
Dwayne Harris,6328,WR,OAK,2,-1.0,0,100.0,,0,0,0,0.0,0,0,23,0,64.7,75.8,58.3,,58.5,0.0,0,0,7,0.0,0,5,0,1,100.0,5,60.0,3,95.8,1,0,40.0,2,7,8,8.0,7.0,1.4
David Long Jr.,27377,CB,LA,1,3.0,0,0.0,,0,0,0,,0,0,26,0,,,58.9,,59.8,0.0,0,1,0,0.0,0,1,0,0,100.0,1,0.0,0,0.0,1,0,100.0,1,0,0,,,0.0
Senorise Perry,9035,HB,BUF,1,0.0,0,100.0,,0,0,0,0.0,0,0,4,0,64.7,69.8,65.9,73.0,62.3,0.0,0,0,1,20.0,1,5,0,1,80.0,4,0.0,0,79.2,1,0,0.0,0,1,1,1.0,1.0,0.25
Andy Dalton,6187,QB,CIN,13,-8.0,0,100.0,,0,0,0,0.0,0,0,7,5,,60.5,66.5,60.9,,0.0,0,0,-4,0.2,1,610,7,1,0.0,0,0.0,0,79.2,1,0,0.0,0,-4,4,4.0,-4.0,
Ricky Ortiz,47053,FB,NO,2,1.0,1,100.0,,0,0,0,0.0,0,0,20,0,64.7,65.3,79.0,71.3,75.8,22.2,2,0,8,11.1,1,9,0,1,77.8,7,11.1,1,100.0,1,0,11.1,1,8,7,7.0,8.0,1.14
Jason Sanders,29578,K,MIA,1,6.0,0,100.0,,0,0,0,0.0,0,1,17,0,64.7,61.2,89.5,,78.8,0.0,0,0,1,0.0,0,1,0,1,100.0,1,100.0,1,118.8,1,1,0.0,0,1,0,0.0,1.0,1.0
Zach Gentry,36049,TE,PIT,3,1.0,1,100.0,,0,0,0,0.0,0,1,25,0,64.7,61.2,58.0,70.6,56.0,92.0,23,0,4,4.0,1,25,0,1,88.0,22,8.0,2,83.3,1,0,0.0,0,4,3,3.0,4.0,0.18
Kaleb McGary,46912,T,ATL,16,-3.0,0,100.0,,0,0,0,0.0,0,0,2,0,64.7,61.2,53.0,52.8,61.9,0.0,0,0,-3,99.9,764,765,5,1,0.1,1,0.0,0,79.2,1,0,0.0,0,-3,0,0.0,-3.0,-3.0
Deon Lacey,8512,LB,MIA,1,30.0,0,0.0,,0,0,0,,0,0,17,0,,,53.5,,59.4,0.0,0,0,0,0.0,0,1,0,0,100.0,1,100.0,1,39.6,1,0,0.0,0,0,0,,,0.0
Vita Vea,48956,DI,TB,2,1.0,0,100.0,,0,0,1,0.0,0,1,30,0,64.7,61.2,65.2,66.4,81.0,50.0,1,0,1,50.0,1,2,5,1,50.0,1,0.0,0,118.8,1,1,0.0,0,1,0,0.0,1.0,1.0
Nick Scott,49012,S,LA,3,0.0,0,100.0,,0,0,0,0.0,0,1,26,0,64.7,64.6,59.0,60.9,71.3,0.0,0,0,23,33.3,1,3,0,1,66.7,2,33.3,1,118.8,1,0,0.0,0,23,23,23.0,23.0,11.5
Christian Wilkins,50293,DI,MIA,2,0.0,0,100.0,,0,0,0,0.0,0,1,17,1,64.7,18.4,28.0,,26.3,0.0,0,0,1,0.0,0,2,3,1,100.0,2,0.0,0,118.8,1,1,50.0,1,1,1,1.0,1.0,0.5
Amani Hooker,51378,S,TEN,3,10.0,0,100.0,,0,0,0,0.0,0,1,31,0,64.7,61.2,77.7,,80.6,0.0,0,0,28,0.0,0,3,0,1,100.0,3,0.0,0,118.8,1,0,0.0,0,28,18,18.0,28.0,9.33
Cody Davis,8458,S,JAX,2,1.0,0,100.0,,0,0,0,0.0,0,1,15,0,64.7,61.2,74.0,63.8,90.3,0.0,0,0,7,50.0,1,2,0,1,50.0,1,0.0,0,95.8,1,0,0.0,0,7,6,6.0,7.0,7.0
David Quessenberry,7957,T,TEN,2,8.0,0,100.0,,0,0,0,0.0,0,1,31,0,64.7,61.2,91.4,65.9,90.2,100.0,2,0,1,50.0,1,2,0,1,50.0,1,0.0,0,118.8,1,1,0.0,0,1,0,0.0,1.0,1.0
Dalyn Dawkins,39541,HB,TEN,2,0.0,0,0.0,,0,0,0,100.0,1,0,31,0,28.0,73.8,55.3,74.9,28.0,0.0,0,0,0,25.0,2,8,0,0,75.0,6,12.5,1,39.6,1,0,0.0,0,0,0,,,0.0
Josh Allen,46601,QB,BUF,17,12.0,0,100.0,,0,0,1,0.0,0,1,4,11,64.7,26.7,64.1,60.9,90.3,0.0,0,0,16,0.2,1,632,5,1,0.3,2,0.0,0,158.3,1,1,0.0,0,16,4,4.0,16.0,8.0
David Blough,46508,QB,DET,5,13.0,0,100.0,,0,0,0,0.0,0,1,11,0,64.7,73.5,57.2,,91.2,0.0,0,0,19,0.0,0,211,0,1,0.5,1,0.0,0,158.3,1,1,0.0,0,19,6,6.0,19.0,19.0
Rashard Davis,38044,WR,TEN,1,16.0,0,100.0,100.0,1,1,0,0.0,0,1,31,0,64.7,74.8,90.2,,79.6,0.0,0,0,16,0.0,0,1,0,1,100.0,1,100.0,1,118.8,1,0,0.0,0,16,0,0.0,16.0,16.0
Lil'Jordan Humphrey,42247,WR,NO,6,16.0,0,0.0,0.0,0,1,0,,0,0,20,0,,,51.6,,50.0,0.0,0,0,0,0.0,0,33,0,0,93.9,31,72.7,24,39.6,1,0,27.3,9,0,0,,,0.0
Deshaun Watson,11767,QB,HST,17,1.0,0,100.0,,0,0,0,0.0,0,1,13,8,64.7,37.4,82.7,60.9,89.7,0.0,0,0,6,0.1,1,736,1,1,0.3,2,0.0,0,131.3,1,1,0.0,0,6,5,5.0,6.0,3.0
Dion Dawkins,11818,T,BUF,17,6.0,0,100.0,,0,0,4,0.0,0,1,4,0,64.7,61.2,73.1,76.9,90.3,0.0,0,0,1,99.8,654,655,12,1,0.2,1,0.0,0,118.8,1,1,0.0,0,1,0,0.0,1.0,1.0
Kirk Cousins,7102,QB,MIN,17,12.0,0,0.0,,0,0,0,,0,0,18,6,,42.7,84.2,70.7,60.0,0.0,0,0,0,0.3,2,589,1,0,0.2,1,0.0,0,39.6,1,0,0.0,0,0,0,,,0.0
Taywan Taylor,11827,WR,CLV,3,31.0,0,0.0,,0,0,0,,0,0,8,0,,68.7,52.5,,52.7,0.0,0,0,0,0.0,0,22,0,0,81.8,18,31.8,7,39.6,1,0,68.2,15,0,0,,,0.0
Chad Williams,11853,WR,IND,1,16.0,0,0.0,,0,0,0,,0,0,14,0,,,54.4,,55.4,0.0,0,0,0,0.0,0,5,0,0,100.0,5,0.0,0,39.6,1,0,100.0,5,0,0,,,0.0
Dwayne Washington,10870,HB,NO,4,-5.0,0,100.0,,0,0,0,0.0,0,0,20,0,64.7,74.1,79.3,86.9,65.1,0.0,0,0,6,75.0,3,4,0,1,25.0,1,0.0,0,91.7,1,0,0.0,0,6,11,11.0,6.0,6.0
Elandon Roberts,10848,LB,NE,5,7.0,1,100.0,,0,0,0,0.0,0,1,19,0,64.7,64.6,55.2,77.9,75.8,0.0,0,0,38,23.1,3,13,2,1,69.2,9,0.0,0,158.3,1,1,0.0,0,38,31,31.0,38.0,4.22
Ventell Bryant,47959,WR,DAL,4,18.0,0,100.0,100.0,1,1,0,0.0,0,1,9,0,64.7,61.2,86.0,,80.4,14.3,1,0,15,0.0,0,7,0,1,100.0,7,28.6,2,158.3,1,1,57.1,4,15,0,0.0,15.0,2.14
Jeff Driskel,10841,QB,DET,3,-3.0,0,100.0,,0,0,1,0.0,0,0,11,1,,66.5,51.3,,,0.0,0,0,6,0.0,0,141,3,1,0.0,0,0.0,0,91.7,1,0,0.0,0,6,9,9.0,6.0,
Krishawn Hogan,12014,WR,NO,7,2.0,0,100.0,,0,0,0,0.0,0,0,20,0,64.7,61.2,55.9,,50.5,0.0,0,0,4,0.0,0,27,0,1,96.3,26,55.6,15,83.3,1,0,44.4,12,4,2,2.0,4.0,0.15
