player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Ameer Abdullah,9487,HB,MIN,6,3.3,0,75.0,,0,0,0,0.0,0,1,18,0,70.5,25.4,63.5,72.4,68.1,0.0,0,0,12,7.1,1,14,0,3,92.9,13,7.1,1,93.8,4,0,21.4,3,28,30,10.0,9.3,2.15
Tre Madden,11286,FB,SEA,13,7.0,0,66.7,,0,0,0,0.0,0,1,29,0,68.3,69.0,72.8,50.6,62.3,0.0,0,0,28,25.0,8,32,0,2,71.9,23,0.0,0,106.3,3,0,3.1,1,35,19,9.5,17.5,1.52
J.D. McKissic,11047,HB,SEA,5,4.0,0,66.7,,0,0,0,33.3,1,1,29,0,36.2,70.9,65.7,,77.1,0.0,0,0,7,0.0,0,11,0,2,90.9,10,9.1,1,115.3,3,1,54.5,6,13,7,3.5,6.5,1.3
Hakeem Valles,10960,TE,DET,3,9.3,0,66.7,,0,0,0,0.0,0,0,11,0,68.3,64.0,48.6,,47.5,50.0,13,0,6,0.0,0,26,0,2,96.2,25,50.0,13,72.9,3,0,0.0,0,11,1,0.5,5.5,0.44
Charone Peake,10875,WR,NYJ,9,10.0,0,66.7,,0,0,0,33.3,1,2,22,0,29.9,64.0,50.6,,50.4,0.0,0,1,14,0.0,0,54,0,2,98.1,53,11.1,6,52.8,3,0,88.9,48,25,3,1.5,12.5,0.47
D'Onta Foreman,11844,HB,HST,2,6.3,0,66.7,,0,0,0,33.3,1,1,13,0,30.0,18.7,31.0,79.1,43.9,0.0,0,0,20,16.0,4,25,0,2,84.0,21,4.0,1,136.1,3,1,8.0,2,28,11,5.5,14.0,1.33
Tyler Ervin,10753,HB,HST,5,7.3,0,100.0,,0,0,0,0.0,0,1,13,0,72.1,85.1,58.5,68.4,60.3,0.0,0,0,19,2.4,1,42,0,3,88.1,37,61.9,26,115.3,3,0,21.4,9,35,13,4.3,11.7,0.95
C.J. Prosise,10724,HB,SEA,4,1.7,0,100.0,,0,0,0,0.0,0,0,29,0,70.5,67.4,54.6,22.8,57.4,0.0,0,0,8,14.3,4,28,0,3,85.7,24,0.0,0,97.2,3,0,7.1,2,22,17,5.7,7.3,0.92
Samaje Perine,11869,HB,WAS,3,-1.0,0,100.0,,0,0,0,0.0,0,0,32,0,70.5,73.2,66.9,75.7,56.8,0.0,0,0,8,5.0,1,20,0,3,95.0,19,15.0,3,79.2,3,0,5.0,1,5,8,2.7,1.7,0.26
Shelton Gibson,11921,WR,PHI,9,30.7,0,33.3,100.0,1,1,0,0.0,0,1,24,0,64.7,69.5,58.4,,58.5,0.0,0,0,48,0.0,0,44,0,1,90.9,40,4.5,2,81.9,3,0,95.5,42,48,2,2.0,48.0,1.2
Darrel Williams,13014,HB,KC,5,-2.0,0,100.0,,0,0,0,0.0,0,1,16,0,70.5,76.4,69.7,78.0,63.2,0.0,0,0,11,7.4,2,27,0,3,85.2,23,0.0,0,143.8,3,1,3.7,1,27,33,11.0,9.0,1.17
KhaDarel Hodge,26104,WR,LA,9,7.7,0,66.7,0.0,0,1,0,0.0,0,1,26,0,68.3,64.0,58.2,,57.8,0.0,0,0,14,0.0,0,29,0,2,96.6,28,31.0,9,81.3,3,0,62.1,18,17,0,0.0,8.5,0.61
Charcandrick West,9047,HB,KC,4,6.3,0,66.7,,0,0,0,0.0,0,2,16,0,68.3,67.8,58.6,49.0,63.7,5.7,2,0,25,14.3,5,35,0,2,82.9,29,2.9,1,148.6,3,1,11.4,4,37,24,12.0,18.5,1.28
Roc Thomas,27875,HB,MIN,5,3.7,0,66.7,0.0,0,1,0,0.0,0,0,18,0,68.3,73.6,58.5,,46.9,0.0,0,0,15,0.0,0,18,0,2,100.0,18,11.1,2,86.8,3,0,22.2,4,21,12,6.0,10.5,1.17
Mike Boone,31615,HB,MIN,5,-0.3,0,66.7,,0,0,0,33.3,1,0,18,0,29.9,74.8,51.8,5.2,41.0,0.0,0,0,1,4.3,1,23,0,2,95.7,22,8.7,2,70.1,3,0,17.4,4,1,5,2.5,0.5,0.05
John Kelly,34761,HB,LA,3,-2.3,0,66.7,,0,0,0,33.3,1,1,26,0,29.9,79.1,57.4,27.0,40.1,0.0,0,0,18,25.0,4,16,0,2,68.8,11,0.0,0,95.1,3,0,0.0,0,27,28,14.0,13.5,2.45
Brandon Bolden,7469,HB,MIA,4,-2.0,0,100.0,,0,0,0,0.0,0,1,17,0,70.5,20.9,76.2,,75.5,0.0,0,0,9,0.0,0,12,0,3,91.7,11,25.0,3,124.3,3,1,58.3,7,13,19,6.3,4.3,1.18
Derrick Coleman,7377,FB,ARZ,7,9.3,1,66.7,0.0,0,1,0,0.0,0,1,1,0,68.3,67.8,67.8,77.9,70.5,0.0,0,0,12,16.7,2,12,0,2,83.3,10,0.0,0,81.3,3,0,0.0,0,17,8,4.0,8.5,1.7
Ricky Ortiz,47053,FB,ATL,12,-0.7,1,100.0,,0,0,0,0.0,0,0,2,0,70.5,65.8,62.6,79.8,56.6,0.0,0,0,7,29.9,20,67,0,3,67.2,45,0.0,0,81.9,3,0,7.5,5,11,13,4.3,3.7,0.24
Jordan Franks,47206,TE,CIN,5,15.0,0,66.7,,0,0,0,0.0,0,1,7,0,68.3,64.0,64.4,,64.7,45.5,5,1,32,0.0,0,11,0,2,81.8,9,9.1,1,69.4,3,0,36.4,4,37,14,7.0,18.5,4.11
Brian Quick,7037,WR,WAS,5,5.3,0,100.0,100.0,2,2,0,0.0,0,2,32,0,70.5,65.8,60.1,,57.4,0.0,0,0,6,0.0,0,49,0,3,95.9,47,24.5,12,91.7,3,0,75.5,37,18,2,0.7,6.0,0.38
Joe Webb III,5722,WR,HST,2,4.7,0,66.7,,0,0,0,0.0,0,0,13,0,68.3,64.0,53.3,,53.2,0.0,0,0,7,0.0,0,23,0,2,91.3,21,73.9,17,75.7,3,0,26.1,6,13,8,4.0,6.5,0.62
John Phillips,5132,TE,ARZ,8,10.0,0,100.0,,0,0,0,0.0,0,1,1,0,70.5,65.8,63.1,69.3,61.9,76.5,39,0,24,33.3,17,51,0,3,60.8,31,19.6,10,118.8,3,0,3.9,2,38,8,2.7,12.7,1.23
Mike Wallace,5007,WR,PHI,2,35.7,0,0.0,0.0,0,1,0,,0,0,24,0,64.7,61.2,53.9,,53.5,0.0,0,0,0,0.0,0,44,0,0,86.4,38,22.7,10,39.6,3,0,77.3,34,0,0,,,0.0
Jamaal Charles,4387,HB,JAX,2,1.3,0,66.7,,0,0,0,33.3,1,0,15,0,30.0,71.6,48.8,74.1,32.0,0.0,0,0,5,8.3,1,12,0,2,91.7,11,0.0,0,70.1,3,0,0.0,0,7,5,2.5,3.5,0.64
J'Mon Moore,48316,WR,GB,6,5.7,0,66.7,,0,0,0,0.0,0,1,12,0,68.3,17.9,53.5,,53.5,0.0,0,0,10,0.0,0,56,0,2,98.2,55,8.9,5,78.5,3,0,91.1,51,15,7,3.5,7.5,0.27
Marcedes Lewis,2973,TE,GB,16,2.7,0,100.0,,0,0,0,0.0,0,1,12,0,70.5,65.8,51.1,49.5,49.1,85.3,64,0,30,41.3,31,75,2,3,57.3,43,4.0,3,118.8,3,0,4.0,3,39,31,10.3,13.0,0.91
Malik Turner,48078,WR,SEA,4,3.0,0,100.0,,0,0,0,0.0,0,1,29,0,68.3,64.0,67.5,,69.1,0.0,0,0,19,0.0,0,13,0,2,92.3,12,0.0,0,108.3,2,0,100.0,13,20,14,7.0,10.0,1.67
Justin Watson,66915,WR,TB,10,5.0,0,50.0,0.0,0,1,0,0.0,0,0,30,0,64.7,61.2,54.4,,51.2,0.0,0,0,5,0.0,0,33,0,1,90.9,30,27.3,9,56.3,2,0,72.7,24,5,0,0.0,5.0,0.17
Brandon Zylstra,66438,WR,MIN,7,26.0,0,50.0,0.0,0,1,0,0.0,0,1,18,0,64.7,72.8,71.0,,67.4,0.0,0,0,23,0.0,0,9,0,1,100.0,9,88.9,8,91.7,2,0,11.1,1,23,8,8.0,23.0,2.56
River Cracraft,47417,WR,DEN,6,36.0,0,50.0,100.0,1,1,0,0.0,0,1,10,0,64.7,29.1,68.2,,65.2,5.0,1,0,44,0.0,0,20,0,1,95.0,19,60.0,12,95.8,2,0,35.0,7,44,1,1.0,44.0,2.32
Garrett Griffin,11439,TE,NO,2,1.0,0,100.0,,0,0,0,0.0,0,1,20,0,68.3,64.0,61.5,81.0,60.8,61.5,16,0,7,34.6,9,26,0,2,65.4,17,15.4,4,131.3,2,1,23.1,6,12,11,5.5,6.0,0.71
Jehu Chesson,11894,WR,WAS,2,10.5,0,50.0,0.0,0,1,0,0.0,0,1,32,0,64.7,67.2,58.0,,63.4,0.0,0,0,7,0.0,0,3,0,1,100.0,3,0.0,0,58.3,2,0,66.7,2,7,1,1.0,7.0,2.33
Andrew Luck,7007,QB,IND,18,5.0,0,50.0,100.0,1,1,0,0.0,0,1,14,6,64.7,90.2,91.2,,80.0,0.0,0,0,4,0.0,0,808,3,1,0.2,2,0.0,0,56.3,2,0,0.1,1,4,0,0.0,4.0,2.0
Darrell Daniels,12122,TE,ARZ,5,26.5,0,0.0,,0,0,0,,0,0,1,0,,,46.9,64.6,47.0,60.6,20,0,0,21.2,7,33,0,0,75.8,25,15.2,5,39.6,2,0,24.2,8,0,0,,,0.0
Darrius Heyward-Bey,4930,WR,PIT,9,17.0,0,50.0,0.0,0,1,0,0.0,0,0,25,0,64.7,64.6,55.3,,53.9,0.0,0,0,9,0.0,0,42,0,1,97.6,41,31.0,13,62.5,2,0,69.0,29,9,10,10.0,9.0,0.22
Detrez Newsome,45695,HB,LAC,3,-0.5,1,100.0,,0,0,0,0.0,0,2,27,0,68.3,74.4,80.5,73.1,70.5,0.0,0,0,11,6.7,1,15,0,2,93.3,14,0.0,0,106.3,2,0,13.3,2,19,20,10.0,9.5,1.36
Ross Dwelley,20994,TE,SF,4,6.5,0,100.0,,0,0,0,0.0,0,0,28,0,68.3,64.0,61.6,70.3,64.4,64.7,11,0,8,11.8,2,17,0,2,82.4,14,29.4,5,95.8,2,0,0.0,0,14,1,0.5,7.0,1.0
Brian Hill,11911,HB,ATL,5,3.5,2,50.0,0.0,0,1,0,0.0,0,0,2,0,64.7,26.5,70.1,46.9,56.1,0.0,0,0,9,22.2,8,36,1,1,77.8,28,5.6,2,62.5,2,0,8.3,3,9,5,5.0,9.0,0.32
Damiere Byrd,9964,WR,CAR,6,11.5,0,50.0,,0,0,0,0.0,0,1,5,0,64.7,78.9,59.7,,59.2,0.0,0,0,8,0.0,0,20,0,1,100.0,20,25.0,5,60.4,2,0,75.0,15,8,1,1.0,8.0,0.4
Darvin Kidsy,23254,WR,WAS,1,9.5,0,50.0,,0,0,0,0.0,0,1,32,0,64.7,61.2,67.5,,66.5,0.0,0,0,8,0.0,0,9,0,1,100.0,9,44.4,4,60.4,2,0,55.6,5,8,2,2.0,8.0,0.89
Gus Edwards,46027,HB,BLT,11,1.5,0,100.0,,0,0,0,0.0,0,1,3,0,68.3,90.1,80.3,61.1,52.4,0.0,0,0,13,30.2,26,86,0,2,67.4,58,0.0,0,108.3,2,0,5.8,5,20,17,8.5,10.0,0.34
Bradley Sowell,7693,T,CHI,10,7.5,0,50.0,,0,0,0,0.0,0,1,6,0,64.7,61.2,60.6,54.9,77.6,88.2,15,0,2,64.7,11,17,0,1,23.5,4,0.0,0,95.8,2,1,0.0,0,2,0,0.0,2.0,0.5
Keon Hatcher,12249,WR,OAK,2,7.0,0,50.0,0.0,0,1,0,0.0,0,0,23,0,64.7,61.2,56.5,,57.1,0.0,0,0,8,0.0,0,6,0,1,100.0,6,16.7,1,60.4,2,0,83.3,5,8,8,8.0,8.0,1.33
Benny Cunningham,8283,HB,CHI,7,-4.0,0,50.0,,0,0,0,0.0,0,1,6,0,64.7,78.8,44.9,52.0,65.8,5.9,1,1,9,41.2,7,17,0,1,47.1,8,0.0,0,22.9,2,0,0.0,0,9,14,14.0,9.0,1.13
De'Lance Turner,25681,HB,BLT,2,2.0,2,100.0,,0,0,0,0.0,0,0,3,0,68.3,66.2,66.2,37.3,68.0,0.0,0,0,10,25.0,2,8,0,2,75.0,6,0.0,0,102.1,2,0,25.0,2,17,13,6.5,8.5,2.83
Derek Watt,10832,FB,LAC,15,1.5,0,100.0,,0,0,0,0.0,0,0,27,0,68.3,70.9,65.0,81.1,54.1,6.5,2,0,2,16.1,5,31,0,2,80.6,25,0.0,0,79.2,2,0,9.7,3,3,0,0.0,1.5,0.12
Taiwan Jones,6277,HB,BUF,2,13.5,0,0.0,,0,0,0,,0,0,4,0,,71.5,59.2,,58.4,0.0,0,0,0,0.0,0,2,0,0,100.0,2,0.0,0,39.6,2,0,50.0,1,0,0,,,0.0
Danny Vitale,10831,FB,GB,3,3.5,0,50.0,,0,0,0,0.0,0,1,12,0,64.7,61.2,56.9,84.2,61.8,0.0,0,0,2,55.6,5,9,0,1,44.4,4,0.0,0,56.3,2,0,0.0,0,2,0,0.0,2.0,0.5
Terrance Williams,7855,WR,DAL,3,5.5,0,100.0,,0,0,0,0.0,0,1,9,0,68.3,64.0,62.8,,61.1,5.3,1,0,12,0.0,0,19,0,2,94.7,18,10.5,2,104.2,2,0,84.2,16,18,7,3.5,9.0,1.0
Sam Shields,5943,CB,LA,4,4.5,0,100.0,,0,0,1,0.0,0,2,26,0,68.3,67.1,78.2,,77.2,0.0,0,0,12,0.0,0,4,2,2,100.0,4,0.0,0,116.7,2,0,0.0,0,24,15,7.5,12.0,6.0
Carson Wentz,10636,QB,PHI,11,-5.0,0,100.0,,0,0,0,0.0,0,1,24,9,,44.9,79.4,,,0.0,0,0,4,0.0,0,472,3,1,0.0,0,0.0,0,83.3,1,0,0.0,0,4,9,9.0,4.0,
Robert Turbin,7106,HB,IND,2,2.0,0,100.0,,0,0,0,0.0,0,0,14,0,64.7,16.6,41.0,69.2,55.7,0.0,0,0,3,5.9,1,17,0,1,88.2,15,5.9,1,79.2,1,0,0.0,0,3,1,1.0,3.0,0.2
Matt Schaub,1811,QB,ATL,1,-7.0,0,100.0,,0,0,0,0.0,0,0,2,0,,17.7,40.1,,,0.0,0,0,-7,0.0,0,7,0,1,0.0,0,0.0,0,79.2,1,0,0.0,0,-7,0,0.0,-7.0,
Taylor Decker,10650,T,DET,16,1.0,0,100.0,,0,0,2,0.0,0,1,11,0,64.7,61.2,70.6,80.6,90.4,0.0,0,0,11,99.8,659,660,7,1,0.2,1,0.0,0,152.1,1,1,0.0,0,11,10,10.0,11.0,11.0
Kirk Cousins,7102,QB,MIN,16,-7.0,0,100.0,,0,0,0,0.0,0,0,18,7,,61.1,79.3,,,0.0,0,0,-1,0.0,0,705,2,1,0.0,0,0.0,0,79.2,1,0,0.0,0,-1,6,6.0,-1.0,
Nick Foles,7089,QB,PHI,7,9.0,0,100.0,,0,0,0,0.0,0,1,24,4,64.7,53.8,76.6,,90.6,0.0,0,0,15,0.0,0,298,3,1,0.3,1,0.0,0,108.3,1,0,0.0,0,10,1,1.0,10.0,10.0
Russell Wilson,7077,QB,SEA,17,-10.0,0,100.0,,0,0,1,0.0,0,0,29,7,,47.8,88.9,,58.9,0.0,0,0,-11,0.0,0,577,4,1,0.2,1,0.0,0,79.2,1,0,0.0,0,-11,-1,-1.0,-11.0,-11.0
Matt Flanagan,47298,TE,WAS,3,6.0,1,100.0,,0,0,0,0.0,0,1,32,0,64.7,61.2,73.7,79.5,67.9,54.2,13,0,14,37.5,9,24,0,1,62.5,15,0.0,0,118.8,1,0,8.3,2,14,8,8.0,14.0,0.93
Ryan Kelly,10652,C,IND,14,-4.0,0,100.0,,0,0,1,0.0,0,0,14,0,67.6,,74.3,75.1,57.5,0.0,0,0,-4,100.0,562,562,4,1,0.0,0,0.0,0,79.2,1,0,0.0,0,-4,0,0.0,-4.0,
Ben Roethlisberger,1732,QB,PIT,16,-5.0,0,100.0,,0,0,0,0.0,0,0,25,7,,73.8,78.2,,58.9,0.0,0,0,-1,0.0,0,762,3,1,0.1,1,0.0,0,79.2,1,0,0.0,0,-1,4,4.0,-1.0,-1.0
Ryan Tannehill,7014,QB,MIA,11,3.0,0,100.0,,0,0,0,0.0,0,1,17,4,64.7,38.2,45.3,60.9,90.3,0.0,0,0,3,0.3,1,347,1,1,0.6,2,0.0,0,118.8,1,1,0.0,0,3,0,0.0,3.0,1.5
Cam Phillips,47593,WR,BUF,2,3.0,0,100.0,,0,0,0,0.0,0,0,4,0,64.7,61.2,52.0,,52.3,0.0,0,0,9,0.0,0,20,0,1,100.0,20,85.0,17,104.2,1,0,15.0,3,9,6,6.0,9.0,0.45
Hunter Henry,10669,TE,LAC,1,22.0,0,0.0,,0,0,0,,0,0,27,0,,,53.3,65.5,53.8,50.0,4,0,0,12.5,1,8,0,0,75.0,6,37.5,3,39.6,1,0,12.5,1,0,0,,,0.0
Pharoh Cooper,10751,WR,ARZ,2,6.0,0,0.0,,0,0,0,,0,0,1,0,,81.2,57.1,,57.5,0.0,0,0,0,0.0,0,3,0,0,100.0,3,66.7,2,39.6,1,0,33.3,1,0,0,,,0.0
Jourdan Lewis,11846,CB,DAL,4,-5.0,0,0.0,,0,0,0,,0,0,9,0,,72.9,67.6,,57.0,0.0,0,0,0,0.0,0,4,0,0,100.0,4,100.0,4,39.6,1,0,0.0,0,0,0,,,0.0
Dak Prescott,10769,QB,DAL,18,12.0,0,0.0,,0,0,0,,0,0,9,10,,31.3,74.8,,58.9,0.0,0,0,0,0.0,0,729,4,0,0.1,1,0.0,0,39.6,1,0,0.0,0,0,0,,,0.0
DeAndre Washington,10777,HB,OAK,8,2.0,1,100.0,,0,0,0,0.0,0,0,23,0,64.7,28.6,62.0,70.9,56.9,0.0,0,0,9,24.2,8,33,0,1,75.8,25,3.0,1,104.2,1,0,12.1,4,9,7,7.0,9.0,0.36
Jonathan Williams,10790,HB,IND,3,1.0,0,100.0,,0,0,0,0.0,0,0,14,0,64.7,68.2,58.9,76.2,56.5,0.0,0,0,1,14.3,2,14,0,1,71.4,10,0.0,0,79.2,1,0,0.0,0,1,0,0.0,1.0,0.1
Dion Dawkins,11818,T,BUF,16,6.0,0,100.0,,0,0,4,0.0,0,1,4,0,64.7,61.2,69.9,76.2,87.0,0.3,2,0,7,99.5,637,640,14,1,0.5,3,0.0,0,135.4,1,1,0.0,0,7,1,1.0,7.0,2.33
Riley McCarron,48033,WR,NE,1,27.0,0,0.0,,0,0,0,,0,0,19,0,,71.2,50.8,,51.5,0.0,0,0,0,0.0,0,10,0,0,90.0,9,100.0,10,39.6,1,0,0.0,0,0,0,,,0.0
Chase Daniel,5214,QB,CHI,4,-5.0,0,100.0,,0,0,0,0.0,0,1,6,1,64.7,25.1,57.6,,89.1,0.0,0,0,8,0.0,0,98,2,1,3.1,3,0.0,0,100.0,1,0,1.0,1,8,13,13.0,8.0,2.67
Allen Lazard,48135,WR,GB,1,5.0,0,100.0,,0,0,0,0.0,0,0,12,0,64.7,61.2,62.4,,61.5,0.0,0,0,7,0.0,0,1,0,1,100.0,1,0.0,0,95.8,1,0,100.0,1,7,2,2.0,7.0,7.0
Drew Brees,802,QB,NO,17,-1.0,0,100.0,,0,0,0,0.0,0,0,20,4,,78.9,94.0,,54.1,0.0,0,0,1,0.0,0,637,8,1,1.4,9,0.0,0,79.2,1,0,1.4,9,1,2,2.0,1.0,0.11
Cole Wick,11139,TE,TEN,2,3.0,0,0.0,,0,0,0,100.0,1,0,31,0,27.9,,33.8,,30.3,66.7,2,0,0,0.0,0,3,0,0,100.0,3,0.0,0,39.6,1,0,33.3,1,0,0,,,0.0
Ryan Hewitt,9107,TE,IND,13,1.0,0,100.0,,0,0,0,0.0,0,1,14,0,64.7,61.2,55.8,79.9,50.4,71.4,50,0,1,38.6,27,70,0,1,60.0,42,10.0,7,118.8,1,1,8.6,6,1,0,0.0,1.0,0.02
Justin Hardee,18348,CB,NO,1,8.0,0,100.0,,0,0,0,0.0,0,1,20,0,64.7,61.2,76.3,,76.9,0.0,0,0,10,0.0,0,1,0,1,100.0,1,0.0,0,108.3,1,0,0.0,0,10,2,2.0,10.0,10.0
Freddie Martino,9292,WR,TB,3,8.0,0,0.0,,0,0,0,,0,0,30,0,,,54.6,,54.1,0.0,0,0,0,0.0,0,11,0,0,100.0,11,9.1,1,39.6,1,0,90.9,10,0,0,,,0.0
Jerome Cunningham,9400,TE,DET,3,3.0,0,0.0,,0,0,0,,0,0,11,0,64.7,61.2,60.3,73.2,49.9,78.9,15,0,0,15.8,3,19,0,0,78.9,15,15.8,3,39.6,1,0,5.3,1,0,0,,,0.0
Marcus Mariota,9435,QB,TEN,14,9.0,0,100.0,,0,0,0,0.0,0,1,31,6,64.7,48.9,76.8,,88.3,0.0,0,0,21,0.0,0,433,5,1,0.5,2,0.0,0,118.8,1,0,0.2,1,21,12,12.0,21.0,10.5
Tyrone Swoopes,12267,TE,SEA,1,10.0,0,100.0,,0,0,0,0.0,0,1,29,0,64.7,61.2,65.8,68.3,61.5,31.3,5,0,23,12.5,2,16,0,1,75.0,12,56.3,9,118.8,1,0,12.5,2,23,13,13.0,23.0,1.92
Dane Cruikshank,25546,S,TEN,1,18.0,0,100.0,,0,0,0,0.0,0,1,31,0,64.7,61.2,81.4,,79.3,0.0,0,0,66,0.0,0,1,0,1,100.0,1,0.0,0,158.3,1,1,0.0,0,66,48,48.0,66.0,66.0
Alejandro Villanueva,9091,T,PIT,16,6.0,0,100.0,,0,0,1,0.0,0,1,25,0,64.7,61.2,81.2,83.9,90.3,0.0,0,0,2,99.9,776,777,6,1,0.1,1,0.0,0,118.8,1,1,0.0,0,2,0,0.0,2.0,2.0
George Fant,11282,T,SEA,15,0.0,0,100.0,,0,0,2,0.0,0,0,29,0,64.7,61.2,73.8,74.2,45.1,46.7,63,0,9,88.9,120,135,6,1,10.4,14,0.0,0,104.2,1,0,0.0,0,9,9,9.0,9.0,0.64
Matt Ryan,4317,QB,ATL,16,2.0,0,100.0,,0,0,0,0.0,0,1,2,9,64.7,44.1,84.3,,89.4,0.0,0,0,5,0.0,0,708,1,1,0.3,2,0.0,0,127.1,1,1,0.1,1,5,3,3.0,5.0,2.5
Johnny Mundt,12206,TE,LA,6,0.0,0,100.0,,0,0,0,0.0,0,0,26,0,64.7,61.2,77.2,70.3,60.7,42.9,3,0,5,71.4,5,7,0,1,28.6,2,14.3,1,87.5,1,0,0.0,0,5,5,5.0,5.0,2.5
Joe Staley,3644,T,SF,16,-10.0,0,100.0,,0,0,1,0.0,0,0,28,0,64.7,61.2,84.7,83.8,61.1,0.0,0,0,-5,99.8,609,610,5,1,0.2,1,0.0,0,79.2,1,0,0.0,0,-5,5,5.0,-5.0,-5.0
Sammie Coates,9520,WR,HST,2,7.0,0,100.0,,0,0,0,0.0,0,1,13,0,64.7,61.2,53.4,,59.8,0.0,0,0,12,0.0,0,22,1,1,95.5,21,36.4,8,116.7,1,0,63.6,14,12,5,5.0,12.0,0.57
Richard Rodgers,8733,TE,PHI,5,-3.0,0,100.0,,0,0,0,0.0,0,1,24,0,64.7,61.2,51.3,74.3,49.6,66.7,12,0,7,22.2,4,18,1,1,72.2,13,16.7,3,95.8,1,0,16.7,3,7,10,10.0,7.0,0.54
Jeremy Hill,8690,HB,NE,1,1.0,0,100.0,,0,0,0,0.0,0,0,19,0,64.7,69.4,66.3,74.1,61.9,0.0,0,0,6,33.3,2,6,0,1,66.7,4,0.0,0,91.7,1,0,0.0,0,6,5,5.0,6.0,1.5
Derek Carr,8671,QB,OAK,16,-9.0,0,100.0,,0,0,0,0.0,0,0,23,11,,46.7,73.2,,,0.0,0,0,-9,0.0,0,647,4,1,0.0,0,0.0,0,79.2,1,0,0.0,0,-9,0,0.0,-9.0,
Chris Lacy,29726,WR,DET,1,10.0,0,0.0,,0,0,0,,0,0,11,0,,,53.6,,52.5,0.0,0,0,0,0.0,0,12,0,0,100.0,12,25.0,3,39.6,1,0,75.0,9,0,0,,,0.0
Tim White,12144,WR,BLT,1,14.0,0,100.0,100.0,1,1,0,0.0,0,1,3,0,64.7,28.2,89.8,,79.6,0.0,0,0,14,0.0,0,1,0,1,100.0,1,100.0,1,118.8,1,0,0.0,0,14,0,0.0,14.0,14.0
Marcus Kemp,12137,WR,KC,7,-1.0,1,100.0,,0,0,0,0.0,0,0,16,0,64.7,61.2,61.7,,61.8,0.0,0,0,7,0.0,0,15,0,1,80.0,12,40.0,6,95.8,1,0,60.0,9,7,8,8.0,7.0,0.58
Kyle Williams,3079,DI,BUF,1,-1.0,0,100.0,,0,0,0,0.0,0,0,4,0,64.7,61.2,62.1,,65.4,0.0,0,0,9,0.0,0,1,2,1,100.0,1,0.0,0,104.2,1,0,0.0,0,9,10,10.0,9.0,9.0
J.J. Jones,66921,WR,NYJ,2,2.0,0,100.0,,0,0,0,0.0,0,0,22,0,64.7,22.3,52.4,,60.7,0.0,0,0,3,0.0,0,2,0,1,100.0,2,50.0,1,79.2,1,0,50.0,1,3,1,1.0,3.0,1.5
Sean Culkin,12037,TE,LAC,14,21.0,0,100.0,,0,0,0,0.0,0,1,27,0,64.7,61.2,63.6,72.1,54.4,74.6,53,0,24,36.6,26,71,1,1,57.7,41,14.1,10,118.8,1,0,5.6,4,24,3,3.0,24.0,0.59
Kenjon Barner,7963,HB,CAR,6,2.0,0,100.0,,0,0,0,0.0,0,0,5,0,64.7,84.2,60.0,77.7,54.0,0.0,0,0,3,9.1,2,22,0,1,90.9,20,13.6,3,79.2,1,0,4.5,1,3,1,1.0,3.0,0.15
Michael Burton,9601,FB,CHI,5,1.0,0,100.0,,0,0,0,0.0,0,1,6,0,64.7,61.2,75.9,82.3,56.8,7.7,1,0,6,53.8,7,13,0,1,46.2,6,7.7,1,91.7,1,0,7.7,1,6,5,5.0,6.0,1.0
Mike Gillislee,7946,HB,NO,4,0.0,0,100.0,,0,0,0,0.0,0,0,20,0,64.7,24.2,46.1,67.1,59.0,0.0,0,0,9,11.1,1,9,0,1,88.9,8,0.0,0,104.2,1,0,0.0,0,9,9,9.0,9.0,1.13
Isaiah Ford,11991,WR,MIA,1,5.0,0,0.0,,0,0,0,,0,0,17,0,,,54.8,66.2,55.0,0.0,0,0,0,12.5,1,8,0,0,87.5,7,100.0,8,39.6,1,0,0.0,0,0,0,,,0.0
Tom Brady,698,QB,NE,19,0.0,0,100.0,,0,0,0,0.0,0,0,19,5,64.7,78.9,90.7,,59.8,0.0,0,0,6,0.0,0,763,1,1,0.3,2,0.0,0,91.7,1,0,0.1,1,6,6,6.0,6.0,3.0
Stacy Coley,11974,WR,NYG,2,8.0,0,0.0,,0,0,0,100.0,1,0,21,0,27.9,73.1,41.9,,44.0,0.0,0,0,0,0.0,0,12,0,0,91.7,11,8.3,1,39.6,1,0,91.7,11,0,0,,,0.0
Johnny Holton,11354,WR,OAK,1,40.0,0,0.0,0.0,0,1,0,,0,0,23,0,,,54.4,,55.5,0.0,0,0,0,0.0,0,4,0,0,100.0,4,25.0,1,39.6,1,0,75.0,3,0,0,,,0.0
Travaris Cadet,7457,HB,CAR,1,1.0,0,100.0,,0,0,0,0.0,0,0,5,0,64.7,74.1,46.8,80.0,58.9,0.0,0,0,5,23.1,3,13,0,1,69.2,9,0.0,0,87.5,1,0,7.7,1,5,4,4.0,5.0,0.56
