player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Thomas Davis Sr.,2231,LB,WAS,7,0,0,32,50.9,0,0,5,6.8,0.0,0,0,0.0,0,74,5,0,0,55.3,0,0,2,6.5,0.0,0,0.0,0,31,2,0
Johnathan Joseph,2969,CB,ARZ,11,0,0,1,55.7,0,0,4,1.5,0.0,0,1,0.0,0,264,4,0,0,58.8,0,0,1,1.0,0.0,0,0.0,0,96,1,0
Domata Peko Sr.,3068,DI,ARZ,6,0,0,1,56.8,0,2,75,98.8,6.7,5,0,1.3,0,81,80,2,0,52.5,0,1,25,100.0,8.0,2,2.0,0,29,29,1
Tramon Williams,3558,CB,GB,7,0,0,12,59.6,1,0,11,8.0,0.0,0,0,4.5,0,138,11,1,0,70.1,1,0,4,8.0,0.0,0,12.5,0,50,4,1
Calais Campbell,4364,DI,BLT,14,6,0,3,73.0,4,18,303,97.3,12.2,37,3,4.6,3,332,323,25,3,68.8,1,12,131,98.0,13.7,18,6.5,2,151,148,15
Matthew Slater,4467,WR,NE,2,0,0,19,60.0,0,0,1,50.0,0.0,0,0,0.0,0,2,1,0,0,,0,0,0,,,0,,0,0,0,0
Malcolm Jenkins,4937,S,NO,18,0,1,20,61.2,5,12,89,12.5,11.2,10,7,12.9,3,737,92,20,0,48.6,1,5,40,12.7,10.0,4,12.5,2,322,41,8
Jason McCourty,5127,CB,NE,16,0,0,19,51.8,0,0,5,1.2,0.0,0,3,0.0,0,421,5,0,0,55.5,0,0,2,1.2,0.0,0,0.0,0,171,2,0
Steve McLendon,5232,DI,TB,18,0,0,30,62.2,3,11,257,98.6,8.2,21,2,2.7,0,281,277,14,0,62.3,3,5,73,97.5,15.1,11,5.5,0,80,78,8
Ndamukong Suh,5527,DI,TB,20,1,1,30,63.7,15,39,666,98.9,11.1,74,9,5.3,8,711,703,62,1,69.9,8,32,310,99.4,17.1,53,9.0,8,336,334,48
Tyson Alualu,5535,DI,PIT,16,5,0,25,78.4,3,8,244,100.0,10.2,25,1,3.1,2,260,260,13,3,89.7,3,6,117,100.0,15.4,18,5.6,2,123,123,11
Brandon Graham,5538,ED,PHI,16,0,0,24,80.8,9,39,407,97.3,17.4,71,4,7.9,8,441,429,56,0,90.7,5,20,140,96.8,27.1,38,12.5,5,156,151,30
Jason Pierre-Paul,5540,ED,TB,20,5,0,30,71.9,6,46,709,89.9,10.4,74,8,5.5,13,832,748,65,2,80.4,4,35,316,93.7,16.5,52,9.0,9,363,340,48
Kareem Jackson,5545,S,DEN,16,0,0,10,48.4,0,1,4,0.9,0.0,0,1,12.5,0,672,6,1,0,50.8,0,1,2,1.4,0.0,0,25.0,0,289,4,1
Devin McCourty,5552,S,NE,16,0,0,19,47.3,0,1,12,2.4,0.0,0,1,4.2,0,549,13,1,0,52.5,0,1,4,1.9,0.0,0,12.5,0,209,4,1
Jerry Hughes,5556,ED,BUF,18,2,3,4,86.5,6,52,432,93.4,20.1,87,5,8.6,8,486,454,66,0,90.2,5,34,199,92.1,30.7,61,12.3,5,227,209,44
Patrick Robinson,5557,CB,NO,8,0,0,20,57.9,0,0,1,0.6,0.0,0,2,0.0,0,159,1,0,0,57.9,0,0,1,1.2,0.0,0,0.0,0,81,1,0
Linval Joseph,5571,DI,LAC,16,0,0,27,67.9,2,24,392,99.5,9.9,39,1,3.3,0,411,409,26,0,66.2,2,15,163,100.0,12.9,21,5.2,0,172,172,17
Carlos Dunlap,5579,ED,SEA,16,6,0,29,64.8,11,25,406,94.7,11.8,48,3,6.4,8,450,426,44,6,69.8,4,16,180,95.9,17.2,31,8.9,6,196,188,26
Sean Lee,5580,LB,DAL,9,0,0,9,53.4,1,0,3,3.4,33.3,1,0,16.7,0,87,3,1,0,55.1,1,0,2,6.7,50.0,1,25.0,0,30,2,1
Corey Peters,5607,DI,ARZ,9,0,1,1,64.7,2,10,219,99.2,7.8,17,2,3.7,2,238,236,14,0,64.0,1,8,100,100.0,12.0,12,5.5,1,111,111,10
Everson Griffen,5624,ED,DET,14,3,0,11,73.6,7,19,290,96.1,15.2,44,5,6.9,7,332,319,33,0,75.4,4,11,130,98.6,21.5,28,9.6,5,143,141,20
Geno Atkins,5643,DI,CIN,8,0,0,7,61.4,0,3,104,100.0,9.6,10,1,1.4,0,107,107,3,0,64.1,0,3,55,100.0,14.5,8,2.7,0,57,57,3
Sherrick McManis,5667,S,CHI,7,0,0,6,60.0,0,0,1,4.2,0.0,0,0,0.0,0,24,1,0,0,,0,0,0,0.0,,0,,0,7,0,0
Anthony Levine,6013,S,BLT,6,0,1,3,60.0,0,0,1,4.0,0.0,0,1,0.0,0,25,1,0,0,,0,0,0,0.0,,0,,0,4,0,0
Andrew Sendejo,6118,S,CLV,16,0,0,8,60.8,0,0,5,0.8,20.0,1,2,0.0,0,630,5,0,0,67.9,0,0,2,0.7,50.0,1,0.0,0,290,2,0
Patrick Peterson,6157,CB,ARZ,16,0,4,1,52.5,0,0,4,0.6,0.0,0,12,0.0,0,695,4,0,0,,0,0,0,0.0,,0,,0,323,0,0
Aldon Smith,6159,ED,DAL,16,2,3,9,70.0,11,35,414,94.9,15.7,65,6,6.5,4,468,444,50,0,74.7,10,20,164,98.9,24.4,40,11.6,4,186,184,34
J.J. Watt,6163,ED,HST,16,7,0,13,76.6,11,29,556,99.3,12.6,70,2,4.5,5,586,582,45,3,70.8,2,15,189,99.5,16.4,31,6.6,4,198,197,21
Robert Quinn,6166,ED,CHI,16,0,0,6,66.4,6,25,351,92.3,13.1,46,3,5.0,2,405,374,33,0,71.4,4,18,186,95.8,17.2,32,7.0,2,212,203,24
Ryan Kerrigan,6168,ED,WAS,17,1,0,32,68.8,0,10,242,94.7,12.8,31,2,4.5,6,266,252,16,1,71.7,0,6,91,91.4,17.6,16,7.7,4,105,96,10
Corey Liuget,6170,DI,HST,6,0,0,13,65.8,1,3,37,100.0,13.5,5,0,8.1,1,38,38,5,0,67.7,1,2,10,100.0,30.0,3,15.0,0,10,10,3
Adrian Clayborn,6172,ED,CLV,17,0,2,8,61.8,5,18,372,98.5,11.6,43,2,4.2,4,397,391,27,0,67.3,5,13,218,99.1,15.6,34,6.0,4,229,227,22
Cameron Jordan,6176,ED,NO,18,3,0,20,75.3,9,44,535,97.9,15.1,81,6,6.4,8,584,572,61,0,76.1,3,27,243,99.3,20.6,50,9.1,7,267,265,37
Jimmy Smith,6179,CB,BLT,13,0,0,3,63.6,0,0,4,1.0,25.0,1,3,25.0,1,393,4,1,0,63.6,0,0,4,2.1,25.0,1,25.0,1,190,4,1
Cameron Heyward,6183,DI,PIT,16,2,0,25,79.6,14,45,513,99.6,17.0,87,2,6.7,5,543,541,64,1,81.0,9,34,280,99.7,22.1,62,9.1,4,294,293,47
Jabaal Sheard,6189,ED,NYG,10,1,0,21,62.4,4,10,163,94.5,10.4,17,1,5.5,2,181,171,16,1,68.6,2,5,77,96.5,13.0,10,5.8,1,85,82,8
Brooks Reed,6194,ED,TEN,3,0,0,31,63.5,0,1,25,96.6,12.0,3,0,10.0,2,29,28,3,0,77.5,0,1,5,100.0,60.0,3,50.0,2,7,7,3
Marcus Gilchrist,6202,S,BLT,2,0,0,3,60.0,0,1,1,2.6,0.0,0,0,50.0,0,38,1,1,0,60.0,0,1,1,4.0,0.0,0,50.0,0,25,1,1
Justin Houston,6222,ED,IND,17,0,1,14,63.2,3,21,412,95.5,11.2,46,3,5.3,10,447,427,34,0,68.2,2,18,203,96.4,17.2,35,9.4,9,224,216,29
Jurrell Casey,6229,DI,DEN,3,3,0,10,67.6,2,3,92,100.0,8.7,8,0,2.7,0,94,94,5,2,67.2,1,2,37,100.0,13.5,5,4.1,0,39,39,3
Allen Bailey,6238,DI,ATL,16,0,0,2,60.3,3,11,263,98.6,10.6,28,0,3.4,2,284,280,16,0,57.5,2,7,104,100.0,13.5,14,4.3,0,113,113,9
K.J. Wright,6251,LB,SEA,17,4,0,29,67.3,2,8,115,17.6,8.7,10,2,6.1,2,678,119,12,0,57.2,1,2,30,12.9,13.3,4,5.0,0,248,32,3
Buster Skrine,6289,CB,CHI,12,0,1,6,42.6,0,0,9,2.6,0.0,0,5,0.0,0,384,10,0,0,49.1,0,0,3,1.5,0.0,0,0.0,0,203,3,0
Richard Sherman,6306,CB,SF,5,0,0,28,55.1,0,0,2,0.9,0.0,0,1,0.0,0,212,2,0,0,,0,0,0,0.0,,0,,0,77,0,0
Pernell McPhee,6317,ED,BLT,17,1,0,3,70.0,12,20,295,89.9,14.2,42,2,6.8,4,357,321,36,0,72.8,7,13,127,90.0,21.3,27,9.4,2,160,144,22
Lawrence Guy,6385,DI,NE,14,0,0,19,58.8,4,10,226,99.6,9.3,21,0,4.0,2,231,230,16,0,59.5,1,5,56,98.3,14.3,8,7.1,1,58,57,7
Malcolm Smith,6394,LB,CLV,17,0,0,8,54.4,0,2,35,8.4,5.7,2,0,5.7,1,440,37,3,0,68.0,0,2,13,5.8,15.4,2,15.4,1,224,13,3
Chris Harris Jr.,6457,CB,LAC,9,0,1,27,78.1,1,2,13,3.7,38.5,5,2,11.5,0,347,13,3,0,80.5,1,0,7,4.7,42.9,3,7.1,0,148,7,1
Josh Bynes,6503,LB,CIN,16,0,0,7,64.5,1,3,26,7.8,7.7,2,2,7.7,0,371,29,4,0,48.1,0,1,9,9.4,11.1,1,5.6,0,96,9,1
Mario Addison,6558,ED,BUF,18,3,0,4,66.6,4,34,425,91.9,14.4,61,3,6.1,7,492,452,45,1,62.7,2,22,208,91.4,19.2,40,8.7,6,243,222,30
Craig Robertson,7003,LB,NO,3,0,0,20,53.4,0,0,4,33.3,0.0,0,0,0.0,0,12,4,0,0,55.2,0,0,3,60.0,0.0,0,0.0,0,5,3,0
Stephon Gilmore,7016,CB,NE,11,0,1,19,56.8,0,1,2,0.5,0.0,0,6,25.0,0,369,2,1,0,59.1,0,0,1,0.7,0.0,0,0.0,0,143,1,0
Dontari Poe,7017,DI,DAL,7,0,0,9,48.6,0,1,121,99.3,1.7,2,0,0.4,0,135,134,1,0,53.5,0,1,34,100.0,5.9,2,1.5,0,39,39,1
Fletcher Cox,7018,DI,PHI,15,1,0,24,70.9,4,31,412,99.1,12.9,53,1,6.2,8,445,441,43,1,79.4,2,19,147,99.4,21.8,32,10.5,5,160,159,26
Michael Brockers,7020,DI,LA,17,0,0,26,61.1,4,21,412,99.8,8.5,35,0,4.2,5,429,428,30,0,67.7,4,17,170,100.0,15.9,27,8.5,4,175,175,25
Bruce Irvin,7021,ED,SEA,2,0,0,29,56.5,3,2,60,73.8,10.0,6,0,4.2,0,84,62,5,0,56.7,1,2,27,84.8,14.8,4,5.6,0,33,28,3
Dre Kirkpatrick,7023,CB,ARZ,14,0,2,1,74.6,0,1,2,0.6,50.0,1,9,25.0,0,509,3,1,0,74.6,0,1,2,1.2,50.0,1,25.0,0,245,3,1
Melvin Ingram III,7024,ED,LAC,7,1,0,27,76.3,6,22,219,96.3,17.8,39,2,6.4,0,245,236,28,0,76.7,3,15,105,98.3,23.8,25,8.6,0,118,116,18
Chandler Jones,7027,ED,ARZ,5,0,0,1,63.1,4,5,151,97.6,11.9,18,1,3.6,1,170,166,10,0,65.9,4,3,63,97.3,19.0,12,5.6,0,75,73,7
Whitney Mercilus,7031,ED,HST,13,0,0,13,53.1,7,8,316,89.7,8.5,27,0,4.0,5,369,331,20,0,56.3,2,4,116,94.6,12.9,15,5.2,3,129,122,9
Derek Wolfe,7040,DI,BLT,16,2,0,3,47.1,3,8,399,98.2,4.3,17,2,2.1,3,437,429,14,0,48.8,0,6,155,98.3,5.8,9,3.9,3,176,173,9
Mychal Kendricks,7049,LB,WAS,2,0,0,32,67.9,0,1,3,25.0,33.3,1,0,16.7,0,12,3,1,0,,0,0,0,0.0,,0,,0,3,0,0
Bobby Wagner,7050,LB,SEA,17,1,0,29,86.8,7,12,108,13.6,21.3,23,2,12.5,4,811,110,23,0,84.7,3,8,47,14.9,29.8,14,16.0,2,316,47,13
Tavon Wilson,7051,S,IND,9,0,0,14,57.3,0,0,2,2.0,0.0,0,1,0.0,0,153,3,0,0,59.1,0,0,0,1.4,,0,,0,74,1,0
Lavonte David,7060,LB,TB,20,1,0,30,52.9,1,4,100,11.4,9.0,9,0,5.5,3,925,105,8,0,56.1,1,3,43,11.1,11.6,5,9.3,2,407,45,6
Vinny Curry,7061,ED,PHI,11,0,0,24,70.9,7,14,170,95.2,17.1,29,0,8.5,4,187,178,25,0,62.7,3,7,59,98.4,22.0,13,8.5,0,64,63,10
Casey Hayward Jr.,7064,CB,LAC,14,0,1,27,55.5,0,1,2,0.4,0.0,0,2,25.0,0,482,2,1,0,58.7,0,0,1,0.4,0.0,0,0.0,0,224,1,0
Olivier Vernon,7074,ED,CLV,14,2,0,8,71.6,8,34,441,91.3,14.1,62,3,6.8,9,507,463,51,0,76.4,5,20,205,91.9,21.0,43,9.0,6,235,216,31
Demario Davis,7079,LB,NO,18,2,1,20,82.1,9,22,147,20.9,21.1,31,4,13.9,5,732,153,36,1,81.2,6,14,84,27.7,25.0,21,16.7,4,318,88,24
Tyrone Crawford,7083,DI,DAL,16,0,0,9,68.8,2,20,267,98.3,12.7,34,1,4.9,2,298,293,24,0,78.4,2,16,120,100.0,20.0,24,9.2,2,134,134,20
Akiem Hicks,7090,DI,CHI,16,1,3,6,74.1,18,31,505,99.4,14.7,74,12,5.6,4,537,534,53,0,73.4,12,18,235,99.6,19.1,45,7.7,3,252,251,33
Kyle Wilber,7113,LB,LV,5,0,0,23,58.1,0,1,2,13.3,0.0,0,0,25.0,0,15,2,1,0,,0,0,0,0.0,,0,,0,4,0,0
Mike Daniels,7132,DI,CIN,11,0,0,7,62.9,1,4,170,99.5,8.2,14,0,1.5,0,182,181,5,0,57.9,0,2,47,98.1,8.5,4,2.1,0,53,52,2
Tahir Whitehead,7135,LB,CAR,13,0,1,5,52.0,2,0,19,11.0,10.5,2,4,5.3,0,191,21,2,0,51.0,0,0,6,16.7,0.0,0,0.0,0,36,6,0
Jack Crawford,7151,ED,TEN,17,0,0,31,56.5,8,8,263,99.6,7.6,20,1,3.8,2,279,278,18,0,62.4,5,4,86,100.0,10.5,9,6.4,1,92,92,10
Danny Trevathan,7177,LB,CHI,17,0,0,6,56.5,1,5,34,7.5,2.9,1,3,11.8,1,522,39,7,0,54.5,1,2,18,9.4,5.6,1,8.3,0,213,20,3
Billy Winn,7190,DI,GB,5,2,0,12,75.4,0,1,20,91.3,5.0,1,0,2.5,0,23,21,1,1,71.6,0,0,9,100.0,0.0,0,0.0,0,10,10,0
Nate Ebner,7193,S,NYG,5,0,0,21,55.0,0,0,2,6.7,0.0,0,0,0.0,0,30,2,0,0,55.0,0,0,2,10.5,0.0,0,0.0,0,19,2,0
Rodney McLeod,7271,S,PHI,13,0,0,24,54.7,0,2,21,4.4,0.0,0,1,4.8,0,503,22,2,0,65.4,0,1,6,3.6,0.0,0,8.3,0,168,6,1
Michael Thomas,7279,S,HST,6,0,0,13,50.6,0,2,17,18.5,5.9,1,1,5.9,0,92,17,2,0,59.2,0,1,6,12.8,16.7,1,8.3,0,47,6,1
Tashaun Gipson Sr.,7288,S,CHI,17,0,0,6,79.3,0,2,9,1.3,11.1,1,1,22.2,1,678,9,3,0,90.5,0,1,3,1.0,33.3,1,50.0,1,306,3,2
L.J. Fort,7292,LB,BLT,16,0,0,3,55.1,2,7,57,21.9,10.5,6,0,7.9,0,270,59,9,0,59.9,2,4,22,22.5,18.2,4,13.6,0,102,23,6
Damon Harrison Sr.,7355,DI,GB,8,0,1,12,47.5,0,0,86,100.0,0.0,0,2,0.0,0,87,87,0,0,50.6,0,0,22,100.0,0.0,0,0.0,0,22,22,0
Julian Stanford,7372,ED,CAR,2,0,0,5,52.8,0,0,6,85.7,0.0,0,0,0.0,0,7,6,0,0,53.9,0,0,4,80.0,0.0,0,0.0,0,5,4,0
Harrison Smith,7641,S,MIN,16,0,0,18,77.3,4,8,35,6.1,17.1,6,4,20.0,1,592,36,13,0,89.2,3,3,12,5.3,16.7,2,33.3,1,226,12,7
Malik Jackson,7647,DI,PHI,15,1,0,24,72.1,11,19,293,99.0,13.3,39,8,6.1,3,312,309,33,0,74.4,6,8,96,100.0,19.8,19,10.4,3,104,104,17
Dion Jordan,7785,ED,SF,13,1,0,28,59.7,2,8,213,99.6,13.1,28,1,3.8,3,224,223,13,1,68.2,2,7,86,100.0,24.4,21,7.6,2,91,91,11
Barkevious Mingo,7787,ED,CHI,17,0,0,6,57.7,2,10,148,69.9,8.8,13,0,6.1,3,226,158,15,0,61.7,1,4,61,80.2,14.8,9,9.0,3,81,65,8
D.J. Hayden,7793,CB,JAX,5,0,1,15,53.6,1,0,12,7.8,0.0,0,3,4.2,0,154,12,1,0,73.6,1,0,2,3.0,0.0,0,25.0,0,66,2,1
Sheldon Richardson,7794,DI,CLV,18,4,1,8,66.1,5,40,562,98.2,11.0,62,2,5.1,6,602,591,51,0,65.3,3,30,270,99.6,15.2,41,7.6,4,284,283,37
Kenny Vaccaro,7796,S,TEN,14,0,2,31,56.1,0,4,43,7.7,4.7,2,4,7.0,1,583,45,5,0,51.9,0,1,19,9.5,5.3,1,2.6,0,210,20,1
Desmond Trufant,7803,CB,DET,6,0,1,11,83.9,0,0,1,0.6,0.0,0,5,100.0,1,180,1,1,0,,0,0,0,0.0,,0,,0,70,0,0
Xavier Rhodes,7806,CB,IND,17,0,2,14,58.0,0,0,2,0.3,0.0,0,6,0.0,0,617,2,0,0,60.0,0,0,1,0.4,0.0,0,0.0,0,275,1,0
Datone Jones,7807,DI,LV,1,0,0,23,50.1,0,2,20,100.0,10.0,2,0,5.0,0,23,23,2,0,51.1,0,2,15,100.0,13.3,2,6.7,0,16,16,2
Sylvester Williams,7809,DI,DEN,8,2,0,10,58.0,0,0,63,100.0,0.0,0,0,0.0,0,68,68,0,1,57.2,0,0,20,100.0,0.0,0,0.0,0,20,20,0
Alec Ogletree,7811,LB,NYJ,2,0,0,22,68.2,0,0,4,17.1,50.0,2,2,0.0,0,35,6,0,0,72.8,0,0,3,25.0,66.7,2,0.0,0,16,4,0
Darius Slay,7817,CB,PHI,15,0,0,24,75.5,0,1,1,0.2,0.0,0,5,50.0,0,518,1,1,0,75.5,0,1,1,0.6,0.0,0,50.0,0,174,1,1
Manti Te'o,7819,LB,CHI,1,0,0,6,60.0,0,0,1,3.4,0.0,0,0,0.0,0,29,1,0,0,60.0,0,0,1,7.7,0.0,0,0.0,0,13,1,0
Kawann Short,7825,DI,CAR,3,0,0,5,50.6,1,1,69,98.6,2.9,2,1,1.4,0,74,73,2,0,55.9,1,1,22,100.0,9.1,2,4.5,0,24,24,2
Kevin Minter,7826,LB,TB,11,1,0,30,75.4,0,4,17,18.0,11.8,2,1,11.8,0,111,20,4,0,47.9,0,2,6,13.7,0.0,0,16.7,0,51,7,2
Johnathan Hankins,7830,DI,LV,16,0,0,23,62.5,3,10,318,99.1,6.9,22,7,2.4,1,345,342,14,0,68.9,3,5,120,100.0,12.5,15,4.2,1,129,129,9
Jon Bostic,7831,LB,WAS,17,0,1,32,75.3,3,8,63,10.5,19.0,12,2,13.5,3,618,65,14,0,68.9,1,3,26,11.3,15.4,4,15.4,2,239,27,6
Jamie Collins Sr.,7833,LB,DET,14,1,0,11,72.5,2,8,73,16.4,19.2,14,1,8.2,1,470,77,11,0,62.8,2,3,38,19.4,15.8,6,9.2,1,201,39,6
Margus Hunt,7834,DI,CIN,13,4,0,7,56.6,3,5,210,100.0,5.2,11,1,2.4,1,222,222,9,0,51.0,3,1,85,100.0,4.7,4,3.5,1,90,90,5
Jamar Taylor,7835,CB,SF,7,0,0,28,62.5,1,1,14,10.3,0.0,0,0,14.3,1,145,15,3,0,69.8,1,1,10,13.5,0.0,0,20.0,1,74,10,3
D.J. Swearinger Sr.,7838,S,NO,8,0,0,20,56.0,0,0,2,1.9,0.0,0,1,0.0,0,107,2,0,0,58.4,0,0,1,1.5,0.0,0,0.0,0,68,1,0
Tyrann Mathieu,7850,S,KC,18,0,0,16,66.8,3,8,37,5.7,16.2,6,6,14.9,0,748,43,11,0,76.1,2,4,13,5.2,23.1,3,23.1,0,326,17,6
Blidi Wreh-Wilson,7851,CB,ATL,12,0,1,2,48.7,0,0,4,2.9,0.0,0,1,0.0,0,174,5,0,0,50.3,0,0,2,3.9,0.0,0,0.0,0,76,3,0
Damontre Moore,7862,ED,SEA,9,0,1,29,64.4,6,7,149,95.7,12.1,18,3,5.0,1,161,154,14,0,72.1,5,6,83,96.6,16.9,14,7.8,1,88,85,12
John Jenkins,7863,DI,CHI,12,1,0,6,64.8,1,4,113,98.3,5.3,6,0,2.2,0,120,118,5,0,72.6,1,3,32,97.1,12.5,4,6.3,0,35,34,4
Logan Ryan,7864,S,NYG,16,0,0,21,64.6,3,5,26,4.0,19.2,5,1,19.2,1,657,26,9,0,73.8,2,3,11,4.2,18.2,2,22.7,0,262,11,5
Shawn Williams,7865,S,CIN,11,0,0,7,52.9,0,0,13,19.4,7.7,1,0,0.0,0,72,14,0,0,59.4,0,0,5,18.2,20.0,1,0.0,0,33,6,0
Duron Harmon,7872,S,DET,16,0,0,11,69.2,1,2,8,1.6,12.5,1,1,18.8,0,634,10,3,0,66.3,1,1,5,2.6,20.0,1,20.0,0,265,7,2
Brandon Williams,7875,DI,BLT,14,2,1,3,61.1,1,6,213,100.0,4.2,9,1,1.6,0,227,227,7,0,59.9,1,3,78,100.0,6.4,5,2.6,0,86,86,4
Akeem Spence,7882,DI,NE,5,0,0,19,61.4,0,2,54,100.0,9.3,5,1,1.9,0,56,56,2,0,64.5,0,1,20,100.0,15.0,3,2.5,0,20,20,1
Alex Okafor,7885,ED,KC,14,0,1,16,55.5,6,14,242,92.9,12.0,29,2,5.8,4,281,261,24,0,62.6,5,8,130,95.9,16.2,21,8.1,4,147,141,17
William Gholston,7908,DI,TB,20,2,1,30,78.0,21,32,445,98.1,15.3,68,2,6.6,3,469,460,56,0,80.3,12,21,157,97.6,22.9,36,11.8,2,167,163,35
John Simon,7911,ED,NE,16,3,0,19,49.2,1,9,234,69.8,5.1,12,1,3.0,2,344,240,12,0,53.2,1,5,81,82.2,9.9,8,6.2,2,101,83,8
Steven Means,7929,ED,ATL,16,0,0,2,62.2,3,19,363,94.6,11.8,43,3,3.6,2,410,388,24,0,69.0,1,9,123,95.1,17.9,22,4.9,1,143,136,11
A.J. Klein,7930,LB,BUF,17,0,0,4,80.6,3,10,79,21.7,16.5,13,2,15.8,6,392,85,19,0,90.6,1,4,35,25.0,20.0,7,21.4,5,144,36,10
Micah Hyde,7941,S,BUF,18,2,0,4,60.6,0,2,18,2.7,5.6,1,3,5.6,0,730,20,2,0,51.9,0,1,7,2.2,0.0,0,7.1,0,321,7,1
Stacy McGee,7987,DI,ARZ,2,0,0,1,53.4,0,0,15,100.0,0.0,0,0,0.0,0,15,15,0,0,55.3,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Vince Williams,7988,LB,PIT,15,0,0,25,82.7,1,10,59,15.0,25.4,15,1,14.4,3,412,62,14,0,76.9,1,6,20,10.2,35.0,7,17.5,0,196,20,7
Jordan Poyer,8000,S,BUF,19,0,0,4,72.1,3,3,56,7.8,14.3,8,3,8.9,2,771,60,8,0,74.8,2,2,19,5.9,26.3,5,10.5,0,339,20,4
Nick Williams,8006,DI,DET,14,2,0,11,60.6,2,10,286,100.0,7.3,21,1,2.4,1,303,303,13,1,68.8,2,7,114,100.0,14.0,16,3.9,0,121,121,9
Damion Square,8042,DI,LAC,16,0,0,27,53.8,1,3,124,100.0,4.0,5,0,2.4,1,132,132,5,0,59.1,1,2,46,100.0,6.5,3,3.3,0,50,50,3
Daren Bates,8077,LB,TEN,1,0,0,31,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Ezekiel Ansah,8094,ED,SF,2,0,0,28,51.0,0,1,22,100.0,4.5,1,0,2.3,0,23,23,1,0,47.2,0,1,17,100.0,0.0,0,2.9,0,18,18,1
Jahleel Addae,8117,S,LAC,10,0,0,27,53.7,0,0,4,2.5,0.0,0,0,0.0,0,159,4,0,0,58.5,0,0,1,1.1,0.0,0,0.0,0,89,1,0
Abry Jones,8177,DI,JAX,5,0,0,15,54.8,0,0,73,100.0,4.1,3,0,0.0,0,77,77,0,0,58.3,0,0,26,100.0,7.7,2,0.0,0,27,27,0
Benson Mayowa,8196,ED,SEA,14,1,2,29,61.5,6,24,376,92.0,11.4,43,3,5.6,6,423,389,36,0,67.7,4,16,185,95.5,15.1,28,8.1,5,201,192,25
Bradley McDougald,8220,S,NYJ,7,0,0,22,63.9,0,1,7,2.8,14.3,1,2,7.1,0,248,7,1,0,68.8,0,1,3,2.8,33.3,1,16.7,0,109,3,1
Will Compton,8308,LB,TEN,7,0,0,31,49.9,0,0,10,14.1,0.0,0,0,0.0,0,71,10,0,0,53.9,0,0,3,12.5,0.0,0,0.0,0,24,3,0
Brandon Copeland,8378,LB,NE,4,0,0,19,68.4,1,0,14,48.3,21.4,3,0,3.6,0,29,14,1,0,70.0,0,0,6,46.2,33.3,2,0.0,0,13,6,0
Jeff Heath,8396,S,LV,11,0,0,23,50.7,1,0,10,4.0,10.0,1,0,5.0,0,251,10,1,0,52.9,1,0,4,3.6,25.0,1,12.5,0,112,4,1
Chris Banjo,8419,S,ARZ,11,0,0,1,59.9,1,1,6,2.2,16.7,1,0,16.7,0,272,6,2,0,58.4,0,1,1,0.8,0.0,0,50.0,0,121,1,1
Cody Davis,8458,S,NE,2,0,0,19,60.0,0,0,1,50.0,0.0,0,0,0.0,0,2,1,0,0,,0,0,0,,,0,,0,0,0,0
Nickell Robey-Coleman,8483,CB,PHI,15,0,0,24,90.8,0,1,12,2.9,25.0,3,3,20.8,2,416,12,3,0,56.0,0,0,2,1.1,0.0,0,0.0,0,177,2,0
LaRoy Reynolds,8500,LB,ATL,6,0,0,2,63.7,0,1,5,16.1,20.0,1,1,10.0,0,31,5,1,0,68.2,0,1,3,18.8,33.3,1,16.7,0,16,3,1
Mike Purcell,8530,DI,DEN,6,0,0,10,51.0,1,1,113,99.2,3.5,4,0,1.8,1,118,117,3,0,53.9,1,1,43,100.0,7.0,3,2.3,0,44,44,2
Jadeveon Clowney,8636,ED,TEN,8,3,0,31,69.6,6,22,258,96.4,14.3,37,2,5.4,0,276,266,28,1,70.7,3,9,97,100.0,19.6,19,6.2,0,100,100,12
Khalil Mack,8640,ED,CHI,17,3,2,6,90.8,4,45,496,91.2,19.6,97,3,7.0,10,582,531,59,0,91.1,2,32,251,97.8,24.7,62,10.0,8,277,271,42
Anthony Barr,8644,LB,MIN,2,0,1,18,47.7,0,1,12,24.5,0.0,0,1,4.2,0,49,12,1,0,51.7,0,0,3,25.0,0.0,0,0.0,0,12,3,0
Aaron Donald,8648,DI,LA,18,1,1,26,93.6,15,73,581,100.0,24.4,142,4,10.5,17,606,606,105,0,94.4,11,49,263,100.0,36.5,96,15.2,10,274,274,70
Kyle Fuller,8649,CB,CHI,17,0,0,6,65.2,0,0,1,0.3,100.0,1,7,0.0,0,684,2,0,0,,0,0,0,0.0,,0,,0,308,0,0
