player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
David Bass,8016,ED,NYJ,14,0,0,22,67.1,3,13,160,88.4,16.3,26,2,7.5,4,199,176,20,0,71.6,1,7,72,90.1,22.2,16,8.3,2,91,82,10
David King,8022,DI,TEN,8,0,0,31,52.7,1,1,79,98.9,3.8,3,0,2.5,1,87,86,3,0,57.7,1,1,33,100.0,9.1,3,6.1,1,38,38,3
Kemal Ishmael,8026,S,ATL,12,0,0,2,64.1,0,0,5,12.0,20.0,1,0,20.0,1,50,6,1,0,70.3,0,0,2,13.3,50.0,1,50.0,1,15,2,1
Marcus Cooper,8035,CB,CHI,13,0,0,6,58.5,0,0,0,0.7,,0,3,,0,148,1,0,0,,0,0,0,0.0,,0,,0,73,0,0
Damion Square,8042,DI,LAC,16,2,0,27,58.6,2,6,188,100.0,4.8,9,0,2.1,0,204,204,8,1,68.6,2,5,63,100.0,11.1,7,5.6,0,71,71,7
Daren Bates,8077,LB,TEN,2,0,0,31,,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Ezekiel Ansah,8094,ED,DET,14,0,0,11,71.2,7,19,297,96.1,13.8,41,0,8.1,11,333,320,37,0,72.7,3,12,129,96.0,17.1,22,10.5,6,149,143,21
Rontez Miles,8102,S,NYJ,13,0,0,22,51.7,1,0,14,16.1,7.1,1,0,3.6,0,93,15,1,0,54.3,1,0,10,22.4,10.0,1,5.0,0,49,11,1
A.J. Bouye,8110,CB,JAX,19,0,1,15,79.1,0,0,1,0.3,0.0,0,8,0.0,0,778,2,0,0,82.8,0,0,0,0.2,,0,,0,404,1,0
Jahleel Addae,8117,S,LAC,16,0,0,27,71.5,0,3,7,1.1,71.4,5,4,35.7,1,624,7,4,0,68.7,0,0,3,1.2,33.3,1,33.3,1,253,3,1
Josh Martin,8138,ED,NYJ,14,0,0,22,56.7,6,11,186,80.5,10.2,19,0,5.1,1,251,202,18,0,62.7,4,7,70,89.7,18.6,13,9.3,1,87,78,12
Paul Worrilow,8141,LB,DET,11,0,0,11,66.8,0,2,12,9.2,16.7,2,0,8.3,0,130,12,2,0,56.2,0,0,2,6.1,0.0,0,0.0,0,33,2,0
Lerentee McCray,8159,ED,JAX,9,1,0,15,78.7,2,3,26,92.9,38.5,10,0,17.3,2,28,26,7,0,72.1,1,1,17,94.4,29.4,5,17.6,2,18,17,4
Abry Jones,8177,DI,JAX,18,6,0,15,57.0,1,10,269,99.6,4.8,13,0,2.0,0,283,282,11,3,58.8,1,5,94,100.0,7.4,7,3.2,0,100,100,6
Benson Mayowa,8196,ED,DAL,14,0,0,9,63.1,5,16,207,96.4,14.0,29,2,5.6,1,221,213,22,0,60.2,2,10,93,96.0,17.2,16,6.5,0,100,96,12
Bradley McDougald,8220,S,SEA,15,0,1,29,59.2,0,1,2,0.5,0.0,0,2,25.0,0,395,2,1,0,,0,0,0,0.0,,0,,0,187,0,0
A.J. Francis,8261,DI,WAS,6,0,0,32,60.8,1,3,53,100.0,11.3,6,0,3.8,0,56,56,4,0,63.0,0,1,17,100.0,5.9,1,2.9,0,20,20,1
Joe Vellano,8264,DI,ATL,4,0,0,2,61.1,0,3,26,100.0,11.5,3,0,5.8,0,27,27,3,0,53.1,0,1,5,100.0,20.0,1,10.0,0,6,6,1
Ray-Ray Armstrong,8271,LB,NYG,11,0,0,21,65.2,0,0,11,5.3,0.0,0,4,9.1,1,245,13,1,0,50.1,0,0,4,5.9,0.0,0,0.0,0,85,5,0
Will Compton,8308,LB,WAS,5,0,0,32,56.6,0,3,12,13.6,25.0,3,0,12.5,0,88,12,3,0,65.6,0,2,5,12.8,40.0,2,20.0,0,39,5,2
Tony Jefferson,8361,S,BLT,16,0,0,3,76.6,3,5,38,6.0,18.4,7,1,18.4,3,668,40,11,0,81.3,1,2,15,5.1,33.3,5,30.0,3,316,16,6
Jeff Heath,8396,S,DAL,15,0,0,9,61.3,1,1,6,1.1,0.0,0,1,16.7,0,561,6,2,0,59.0,0,0,1,0.4,0.0,0,0.0,0,238,1,0
Chris Banjo,8419,S,NO,5,0,0,20,55.2,0,0,4,16.7,0.0,0,0,0.0,0,24,4,0,0,54.3,0,0,3,21.4,0.0,0,0.0,0,14,3,0
Zach Line,8420,FB,NO,1,0,0,20,,0,0,1,100.0,0.0,0,1,0.0,0,1,1,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Steven Terrell,8450,S,KC,2,0,0,16,58.4,0,1,1,1.6,0.0,0,0,50.0,0,63,1,1,0,,0,0,0,0.0,,0,,0,24,0,0
Darryl Morris,8456,CB,NYG,5,0,0,21,67.5,0,1,4,4.6,25.0,1,0,12.5,0,87,4,1,0,73.4,0,1,2,4.5,50.0,1,25.0,0,44,2,1
Cody Davis,8458,S,LA,7,0,0,26,86.0,1,1,3,1.7,33.3,1,0,33.3,0,179,3,2,0,,0,0,0,0.0,,0,,0,97,0,0
Brynden Trawick,8471,S,TEN,2,0,0,31,,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Nickell Robey-Coleman,8483,CB,LA,16,0,0,26,53.7,0,0,4,0.8,0.0,0,4,0.0,0,489,4,0,0,57.2,0,0,1,0.4,0.0,0,0.0,0,280,1,0
Wes Horton,8484,ED,CAR,17,0,0,5,70.2,2,13,216,95.4,10.6,23,0,6.3,6,237,226,21,0,78.0,1,7,76,92.0,17.1,13,10.5,4,88,81,12
LaRoy Reynolds,8500,LB,ATL,4,0,0,2,58.1,0,0,0,11.1,,0,0,,0,9,1,0,0,58.1,0,0,0,50.0,,0,,0,2,1,0
Deon Lacey,8512,LB,BUF,1,0,0,4,59.1,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Terence Garvin,8515,LB,SEA,5,0,0,29,69.3,2,0,13,15.7,23.1,3,0,15.4,1,83,13,3,0,70.2,1,0,5,15.2,40.0,2,30.0,1,33,5,2
Jadeveon Clowney,8636,ED,HST,16,2,0,13,74.7,14,42,488,96.2,16.6,81,12,7.4,8,547,526,64,2,79.4,10,25,221,97.6,23.1,51,10.6,6,248,242,41
Khalil Mack,8640,ED,OAK,16,2,0,23,88.3,13,55,509,95.5,19.3,98,7,8.8,11,558,533,79,0,88.4,9,34,240,95.1,25.0,60,11.0,5,267,254,48
Anthony Barr,8644,LB,MIN,18,2,1,18,82.9,5,8,110,17.4,11.8,13,4,6.8,1,667,116,14,0,66.3,2,4,46,15.9,17.4,8,6.5,0,301,48,6
Aaron Donald,8648,DI,LA,15,1,1,26,94.2,13,76,518,99.8,23.9,124,4,11.1,13,559,558,102,1,94.3,7,54,273,100.0,30.4,83,15.2,11,298,298,72
Ryan Shazier,8650,LB,PIT,12,1,0,25,67.0,2,10,48,12.7,20.8,10,1,12.5,0,417,53,12,1,66.4,2,5,24,16.4,25.0,6,14.6,0,165,27,7
C.J. Mosley,8652,LB,BLT,16,1,1,3,64.2,4,6,76,11.9,7.9,6,3,9.2,2,666,79,12,0,56.1,1,5,41,13.7,9.8,4,9.8,1,315,43,7
Ha Ha Clinton-Dix,8656,S,GB,16,0,0,12,61.9,0,2,9,1.5,22.2,2,2,11.1,0,593,9,2,0,,0,0,0,0.0,,0,,0,276,0,0
Dee Ford,8658,ED,KC,6,0,0,16,54.5,5,8,158,84.0,8.9,14,2,5.4,2,206,173,15,0,55.5,3,3,74,97.6,9.5,7,5.4,1,85,83,7
Darqueze Dennard,8659,CB,CIN,16,0,0,7,56.0,0,3,15,2.7,13.3,2,2,23.3,2,583,16,5,0,48.8,0,2,8,2.7,0.0,0,25.0,1,335,9,3
Marcus Smith,8661,ED,SEA,13,1,0,29,49.7,3,4,143,92.7,5.6,8,0,4.5,3,165,153,10,0,48.2,1,2,82,98.9,7.3,6,4.3,2,90,89,5
Deone Bucannon,8662,LB,ARZ,12,0,1,1,61.9,1,3,56,13.5,3.6,2,3,5.4,1,445,60,5,0,65.1,0,2,34,17.8,2.9,1,5.9,1,208,37,3
Jimmie Ward,8665,S,SF,7,0,0,28,80.8,0,2,2,0.8,50.0,1,2,50.0,0,247,2,2,0,66.0,0,1,1,0.9,100.0,1,50.0,0,112,1,1
Demarcus Lawrence,8669,ED,DAL,16,0,1,9,92.0,12,52,425,97.0,24.0,102,8,11.1,15,468,454,79,0,91.7,2,32,186,98.0,29.0,54,12.9,7,202,198,41
Kyle Van Noy,8675,LB,NE,16,2,0,19,57.6,3,15,219,39.3,10.5,23,1,7.8,8,577,227,26,1,57.5,2,11,122,52.0,12.3,15,10.2,6,246,128,19
Lamarcus Joyner,8676,S,LA,13,0,0,26,51.4,0,2,9,1.9,0.0,0,1,11.1,0,475,9,2,0,55.4,0,1,2,0.8,0.0,0,25.0,0,245,2,1
Stephon Tuitt,8681,DI,PIT,13,2,0,25,74.3,11,27,357,99.7,13.7,49,1,6.2,3,376,375,41,0,78.0,6,11,125,100.0,20.0,25,8.4,2,131,131,19
Timmy Jernigan,8683,DI,PHI,18,0,0,24,62.1,6,15,345,99.7,9.6,33,5,3.9,3,377,376,24,0,69.9,4,12,118,100.0,20.3,24,7.6,1,133,133,17
Jeremiah Attaochu,8685,ED,LAC,3,0,0,27,54.3,0,4,44,100.0,11.4,5,0,4.5,0,48,48,4,0,57.1,0,3,23,100.0,17.4,4,6.5,0,27,27,3
Kony Ealy,8695,ED,NYJ,15,9,0,22,66.3,2,25,290,99.0,11.4,33,0,5.0,1,309,306,28,3,58.4,1,14,148,98.8,13.5,20,5.7,1,161,159,16
Christian Kirksey,8706,LB,CLV,16,0,0,8,56.7,2,12,131,23.2,9.9,13,3,8.4,4,608,141,18,0,65.1,2,4,52,28.0,13.5,7,11.5,3,211,59,9
Preston Brown,8708,LB,BUF,17,0,0,4,52.9,3,8,53,8.3,13.2,7,1,10.4,0,685,57,11,0,49.0,1,7,30,10.6,16.7,5,13.3,0,293,31,8
Jay Bromley,8709,DI,NYG,16,0,0,21,58.8,5,6,233,96.8,6.9,16,0,2.8,1,250,242,12,0,62.7,4,2,75,97.5,8.0,6,4.0,0,81,79,6
Terrence Brooks,8714,S,NYJ,13,0,0,22,68.9,3,0,10,11.5,10.0,1,0,15.0,0,87,10,3,0,65.7,2,0,7,15.2,14.3,1,14.3,0,46,7,2
Dexter McDougle,8715,CB,NO,5,0,0,20,57.3,0,0,2,4.7,0.0,0,0,0.0,0,43,2,0,0,58.5,0,0,1,3.7,0.0,0,0.0,0,27,1,0
Kareem Martin,8719,ED,ARZ,16,1,0,1,67.2,2,17,219,86.0,10.0,22,2,4.8,1,272,234,20,0,69.7,1,8,99,88.9,14.1,14,5.6,1,117,104,10
Khyri Thornton,8720,DI,NYG,4,0,0,21,50.0,1,2,34,100.0,5.9,2,0,4.4,0,39,39,3,0,52.5,1,0,11,100.0,9.1,1,4.5,0,13,13,1
Will Clarke,8723,ED,TB,15,1,0,30,57.3,0,11,160,100.0,11.3,18,0,5.3,3,171,171,14,1,54.4,0,3,60,100.0,10.0,6,5.8,2,62,62,5
Bashaud Breeland,8737,CB,WAS,15,0,5,32,58.7,0,0,1,0.2,0.0,0,13,0.0,0,521,1,0,0,58.7,0,0,1,0.4,0.0,0,0.0,0,240,1,0
Justin Ellis,8742,DI,OAK,16,0,0,23,55.6,1,5,174,95.3,5.2,9,0,2.3,1,192,183,7,0,53.3,1,1,52,96.5,3.8,2,1.9,0,57,55,2
Cassius Marsh,8743,ED,SF,14,0,1,28,64.9,4,23,272,86.3,13.2,36,3,6.1,3,342,295,30,0,63.4,2,14,154,94.9,13.0,20,6.5,2,177,168,18
Ross Cockrell,8744,CB,NYG,14,0,1,21,49.2,0,0,6,2.0,0.0,0,5,0.0,0,401,8,0,0,54.3,0,0,2,1.4,0.0,0,0.0,0,145,2,0
Maurice Alexander,8745,S,LA,4,0,0,26,75.7,1,0,4,3.3,25.0,1,0,12.5,0,122,4,1,0,80.8,1,0,2,3.3,50.0,1,25.0,0,60,2,1
DaQuan Jones,8747,DI,TEN,12,0,0,31,58.6,2,12,254,99.6,6.3,16,0,3.9,3,268,267,17,0,65.6,0,5,92,100.0,9.8,9,6.0,3,101,101,8
Aaron Colvin,8749,CB,JAX,19,2,1,15,54.7,0,6,34,6.2,14.7,5,2,8.8,0,600,37,6,1,57.6,0,3,20,6.1,15.0,3,7.5,0,344,21,3
Keith McGill,8751,S,OAK,10,0,0,23,56.2,0,0,2,3.8,0.0,0,0,0.0,0,53,2,0,0,56.2,0,0,2,6.1,0.0,0,0.0,0,33,2,0
Anthony Hitchens,8754,LB,DAL,12,0,0,9,53.0,1,6,26,8.4,23.1,6,1,13.5,0,320,27,7,0,59.9,0,2,15,13.2,13.3,2,6.7,0,121,16,2
Pierre Desir,8762,CB,IND,8,0,1,14,72.7,0,1,2,0.8,0.0,0,3,25.0,0,249,2,1,0,61.8,0,1,1,0.8,0.0,0,50.0,0,121,1,1
Tre Boston,8763,S,LAC,16,0,0,27,51.3,0,0,7,1.1,0.0,0,2,0.0,0,631,7,0,0,56.5,0,0,2,0.8,0.0,0,0.0,0,256,2,0
Dontae Johnson,8764,CB,SF,16,0,3,28,59.1,0,0,1,0.2,0.0,0,12,0.0,0,594,1,0,0,,0,0,0,0.0,,0,,0,280,0,0
Kevin Pierre-Louis,8767,LB,KC,15,0,0,16,61.6,1,5,16,9.8,31.3,5,0,18.8,0,163,16,6,0,61.8,1,1,7,14.0,14.3,1,14.3,0,50,7,2
Nevin Lawson,8768,CB,DET,15,0,0,11,85.0,1,1,7,2.0,14.3,1,5,14.3,0,346,7,2,0,77.8,0,1,2,1.3,50.0,1,25.0,0,153,2,1
Brent Urban,8769,DI,BLT,3,1,0,3,58.4,0,4,78,100.0,9.0,7,1,2.6,0,83,83,4,1,59.4,0,3,47,100.0,10.6,5,3.2,0,50,50,3
Telvin Smith Sr.,8779,LB,JAX,17,0,0,15,57.3,0,5,32,5.3,15.6,5,4,14.1,2,664,35,7,0,57.2,0,3,17,5.3,17.6,3,14.7,1,338,18,4
Ricardo Allen,8782,S,ATL,17,0,1,2,60.0,0,0,3,0.4,0.0,0,5,0.0,0,697,3,0,0,,0,0,0,0.0,,0,,0,321,0,0
Aaron Lynch,8785,ED,SF,7,0,0,28,68.9,4,8,86,95.0,18.6,16,4,8.1,1,101,96,13,0,67.7,2,7,46,94.5,23.9,11,9.8,0,55,52,9
Avery Williamson,8786,LB,TEN,18,1,0,31,60.8,2,9,58,15.3,3.4,2,0,11.2,1,392,60,12,0,58.6,0,2,17,14.9,11.8,2,11.8,1,121,18,3
Nat Berhe,8787,S,NYG,7,0,0,21,78.3,1,0,5,19.2,40.0,2,0,30.0,1,26,5,2,0,57.2,0,0,1,25.0,0.0,0,0.0,0,4,1,0
Jeremiah George,8789,LB,IND,14,0,0,14,51.5,1,1,23,20.1,4.3,1,1,8.7,1,134,27,3,0,60.9,1,0,9,16.7,0.0,0,16.7,1,66,11,2
Caraun Reid,8793,DI,IND,1,0,0,14,62.3,0,1,10,100.0,10.0,1,0,5.0,0,10,10,1,0,65.1,0,1,5,100.0,20.0,1,10.0,0,5,5,1
Chris Smith,8794,ED,CIN,16,2,0,7,58.3,5,16,252,93.2,10.7,27,2,5.8,4,295,275,25,2,61.4,5,14,167,94.3,13.2,22,8.1,4,194,183,23
Ed Stinson,8795,DI,NYJ,4,0,0,22,49.5,0,0,24,100.0,0.0,0,0,0.0,0,25,25,0,0,53.6,0,0,7,100.0,0.0,0,0.0,0,7,7,0
Devon Kennard,8809,ED,NYG,15,1,0,21,56.4,4,6,182,59.7,8.2,15,0,4.9,4,320,191,14,1,58.8,2,6,86,76.9,11.6,10,8.1,3,121,93,11
Alfred Blue,8816,HB,HST,2,0,0,13,60.0,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
E.J. Gaines,8823,CB,BUF,12,0,1,4,53.0,0,0,5,1.2,20.0,1,3,0.0,0,426,5,0,0,59.2,0,0,1,0.5,100.0,1,0.0,0,184,1,0
Brandon Dixon,8830,CB,NYG,5,0,2,21,54.7,0,0,3,2.0,0.0,0,2,0.0,0,152,3,0,0,60.0,0,0,1,1.7,0.0,0,0.0,0,59,1,0
Marquis Flowers,8846,LB,NE,14,0,0,19,47.3,0,4,101,37.1,6.9,7,0,6.9,5,283,105,9,0,48.5,0,2,65,48.9,4.6,3,6.2,3,139,68,5
Dan McCullers,8849,DI,PIT,2,0,0,25,66.7,0,1,4,100.0,25.0,1,0,12.5,0,5,5,1,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Andre Hal,8850,S,HST,16,0,0,13,57.7,1,2,18,3.4,5.6,1,0,8.3,0,563,19,3,0,61.0,0,1,8,3.1,0.0,0,6.3,0,255,8,1
T.J. Carrie,8853,CB,OAK,16,0,1,23,60.7,1,1,15,2.5,6.7,1,2,6.7,0,607,15,2,0,66.3,1,1,10,3.6,10.0,1,10.0,0,281,10,2
Shamar Stephen,8854,DI,MIN,16,0,0,18,56.9,3,4,185,100.0,3.8,7,1,2.4,1,193,193,8,0,63.2,2,3,67,100.0,7.5,5,3.7,0,70,70,5
Beau Allen,8858,DI,PHI,18,0,0,24,60.8,2,25,306,99.4,10.1,31,1,4.7,1,323,321,28,0,66.0,0,15,101,98.2,16.8,17,8.4,1,111,109,16
Trevor Reilly,8867,LB,NE,5,0,0,19,54.5,0,0,5,40.0,0.0,0,0,0.0,0,20,8,0,0,,0,0,0,0.0,,0,,0,6,0,0
Terrence Fede,8868,ED,MIA,12,0,1,17,58.6,2,2,65,95.9,6.2,4,1,3.1,0,74,71,4,0,63.9,1,2,20,100.0,15.0,3,7.5,0,23,23,3
Shelby Harris,8869,DI,DEN,16,2,0,10,60.3,4,9,283,100.0,6.7,19,0,4.4,6,296,296,19,0,55.7,1,5,120,100.0,8.3,10,5.8,4,129,129,10
Corey Nelson,8876,LB,DEN,5,0,0,10,52.2,0,1,6,20.0,16.7,1,0,8.3,0,30,6,1,0,56.2,0,1,2,12.5,50.0,1,25.0,0,16,2,1
Howard Jones,8909,ED,CHI,4,0,0,6,60.2,0,1,22,100.0,9.1,2,0,6.8,1,24,24,2,0,59.7,0,0,14,100.0,7.1,1,7.1,1,16,16,1
Brock Coyle,8929,LB,SF,14,0,0,28,57.9,3,5,40,13.2,10.0,4,0,12.5,1,341,45,9,0,54.9,2,2,18,15.1,0.0,0,11.1,0,139,21,4
Kerry Wynn,8938,ED,NYG,14,0,0,21,49.2,0,2,120,97.8,3.3,4,0,1.7,1,134,131,3,0,54.9,0,1,32,100.0,9.4,3,4.7,1,39,39,2
Jamie Meder,8940,DI,CLV,10,0,0,8,55.7,1,1,84,95.7,3.6,3,2,1.2,0,92,88,2,0,56.7,0,0,19,100.0,5.3,1,0.0,0,21,21,0
Ethan Westbrooks,8976,DI,LA,17,1,0,26,66.9,1,12,174,100.0,10.3,18,1,5.5,3,183,183,16,0,68.6,1,5,67,100.0,13.4,9,7.5,2,70,70,8
Denico Autry,8982,DI,OAK,16,6,0,23,62.8,5,20,359,98.7,10.0,36,5,5.2,6,382,377,31,2,65.9,4,13,179,100.0,14.0,25,7.5,5,190,190,22
Shaquil Barrett,9000,ED,DEN,16,0,2,10,79.4,10,29,306,81.0,12.7,39,2,7.7,4,400,324,43,0,77.8,3,16,154,82.9,17.5,27,8.8,4,199,165,23
Josh Mauro,9003,DI,ARZ,13,1,1,1,53.3,1,6,157,100.0,5.1,8,3,2.9,1,163,163,8,1,57.6,1,2,55,100.0,7.3,4,2.7,0,57,57,3
Todd Davis,9007,LB,DEN,14,0,0,10,59.7,0,3,20,7.8,10.0,2,5,12.5,1,256,20,4,0,60.8,0,1,8,7.6,12.5,1,6.3,0,105,8,1
Kasim Edebali,9011,ED,NO,12,0,0,20,61.9,1,5,49,87.5,12.2,6,0,6.1,0,56,49,6,0,62.4,0,2,24,85.7,16.7,4,4.2,0,28,24,2
Christian Jones,9020,LB,CHI,15,0,0,6,59.1,2,5,44,12.7,6.8,3,2,12.5,2,362,46,9,0,54.5,1,4,27,17.0,7.4,2,13.0,1,165,28,6
Robert Thomas,9022,DI,NYG,15,0,0,21,55.2,0,4,129,95.1,4.7,6,0,1.6,0,143,136,4,0,56.8,0,2,47,98.2,6.4,3,2.1,0,55,54,2
Tenny Palepoi,9028,ED,LAC,15,0,0,27,51.8,1,5,143,98.7,8.4,12,1,2.8,1,157,155,7,0,55.8,1,4,61,100.0,13.1,8,5.7,1,68,68,6
Malcolm Butler,9040,CB,NE,18,0,3,19,90.9,2,2,13,1.7,15.4,2,7,23.1,1,770,13,5,0,93.6,1,1,6,1.7,16.7,1,33.3,1,343,6,3
Chris McCain,9063,ED,LAC,15,0,1,27,59.9,0,8,154,99.4,9.1,14,1,5.8,5,168,167,13,0,62.8,0,4,83,98.9,10.8,9,8.4,5,92,91,9
Adarius Taylor,9074,LB,TB,7,0,0,30,67.4,1,2,16,9.7,6.3,1,1,15.6,1,165,16,4,0,52.6,0,0,4,5.1,0.0,0,0.0,0,79,4,0
Anthony Johnson,9109,DI,IND,1,0,0,14,56.1,0,0,2,100.0,0.0,0,0,0.0,0,3,3,0,0,59.1,0,0,1,100.0,0.0,0,0.0,0,1,1,0
DeAndre Coleman,9157,DI,BUF,6,0,1,4,51.7,0,1,58,100.0,1.7,1,1,0.9,0,58,58,1,0,50.6,0,0,21,100.0,0.0,0,0.0,0,21,21,0
Adrian Phillips,9177,S,LAC,15,0,2,27,53.6,1,3,14,4.1,7.1,1,2,14.3,0,364,15,4,0,56.3,1,2,8,5.1,12.5,1,18.8,0,178,9,3
David Fluellen,9184,HB,TEN,2,0,0,31,,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Zach Kerr,9195,DI,DEN,11,1,0,10,67.3,1,4,121,100.0,9.1,11,2,2.9,1,125,125,6,0,70.9,1,4,46,100.0,15.2,7,7.6,1,48,48,6
C.J. Goodwin,9243,CB,ARZ,6,0,0,1,,0,0,1,1.8,0.0,0,2,0.0,0,57,1,0,0,,0,0,0,0.0,,0,,0,26,0,0
Daniel Sorensen,9253,S,KC,16,0,0,16,70.1,6,7,43,7.6,14.0,6,3,19.8,2,655,50,15,0,66.9,3,3,15,6.9,26.7,4,26.7,1,262,18,7
Brandon Dunn,9262,DI,HST,16,0,0,13,56.9,2,6,170,97.3,5.3,9,2,2.4,0,184,179,8,0,56.6,1,2,55,100.0,7.3,4,2.7,0,59,59,3
Joe Thomas,9272,LB,GB,6,0,0,12,57.7,0,0,11,20.0,9.1,1,0,9.1,1,55,11,1,0,62.4,0,0,7,25.0,14.3,1,14.3,1,28,7,1
Freddie Martino,9292,WR,TB,1,0,0,30,,0,0,0,100.0,,0,0,,0,1,1,0,0,60.0,0,0,0,100.0,,0,,0,1,1,0
Garrison Smith,9310,DI,SEA,8,0,0,29,65.1,3,4,54,100.0,13.0,7,1,6.5,0,57,57,7,0,69.8,1,3,18,100.0,22.2,4,11.1,0,19,19,4
Mike Pennel,9316,DI,NYJ,16,0,0,22,58.1,1,6,103,99.1,6.8,7,4,3.4,0,116,115,7,0,76.3,1,4,23,96.4,21.7,5,10.9,0,28,27,5
K'Waun Williams,9332,CB,SF,14,0,0,28,68.9,1,4,18,4.2,11.1,2,1,19.4,1,428,18,6,0,78.2,1,2,8,3.5,12.5,1,31.3,1,230,8,4
Dante Fowler Jr.,9436,ED,JAX,19,0,2,15,66.3,4,31,427,96.8,13.3,57,9,6.7,11,467,452,46,0,71.6,1,27,251,96.1,17.5,44,8.8,8,280,269,36
Leonard Williams,9439,DI,NYJ,16,1,0,22,66.7,17,26,464,98.8,12.5,58,3,5.3,3,509,503,46,1,67.0,10,18,208,100.0,17.3,36,8.2,3,230,230,31
Vic Beasley Jr.,9441,ED,ATL,16,2,1,2,53.6,0,27,338,91.4,10.7,36,4,6.1,7,396,362,34,1,54.5,0,21,180,95.0,14.4,26,8.6,5,202,192,26
Danny Shelton,9445,DI,CLV,14,1,0,8,53.3,1,5,172,93.4,3.5,6,1,1.7,0,198,185,6,1,58.8,1,0,38,90.9,5.3,2,1.3,0,44,40,1
Kevin Johnson,9449,CB,HST,12,0,0,13,53.2,0,1,3,0.9,0.0,0,8,16.7,0,333,3,1,0,57.7,0,1,1,0.6,0.0,0,50.0,0,155,1,1
Arik Armstead,9450,ED,SF,6,0,1,28,70.6,1,13,146,97.5,13.7,20,2,5.5,1,162,158,15,0,65.2,0,8,59,96.9,18.6,11,6.8,0,65,63,8
Marcus Peters,9451,CB,KC,15,0,1,16,60.0,0,1,1,0.2,100.0,1,10,50.0,0,625,1,1,0,,0,0,0,0.0,,0,,0,248,0,0
Bud Dupree,9455,ED,PIT,16,0,3,25,60.8,1,35,357,72.9,11.5,41,4,6.7,6,509,371,42,0,64.6,0,17,143,82.4,14.0,20,9.4,5,182,150,22
Shane Ray,9456,ED,DEN,8,0,0,10,62.6,3,12,162,86.0,12.3,20,4,5.2,1,200,172,16,0,63.8,1,8,75,87.8,18.7,14,7.3,1,90,79,10
Shaq Thompson,9458,LB,CAR,15,1,1,5,74.9,3,9,62,16.8,14.5,9,2,12.9,2,394,66,14,0,72.9,2,3,25,16.7,24.0,6,14.0,1,162,27,6
Byron Jones,9460,S,DAL,16,0,2,9,63.3,2,5,31,5.7,9.7,3,5,11.3,0,574,33,7,0,67.4,1,3,15,6.1,13.3,2,13.3,0,246,15,4
Damarious Randall,9463,CB,GB,14,0,0,12,44.9,0,2,18,4.3,5.6,1,1,5.6,0,438,19,2,0,48.4,0,1,7,3.6,14.3,1,7.1,0,221,8,1
Stephone Anthony,9464,LB,MIA,7,0,0,17,58.2,1,1,19,19.1,10.5,2,1,5.3,0,110,21,2,0,56.9,0,1,13,21.7,15.4,2,3.8,0,69,15,1
Malcom Brown,9465,DI,NE,16,0,0,19,58.5,3,14,350,100.0,7.1,25,3,3.3,3,361,361,20,0,58.1,0,6,116,100.0,9.5,11,3.4,1,118,118,7
Landon Collins,9466,S,NYG,15,1,0,21,72.5,2,8,37,7.3,10.8,4,1,13.5,0,534,39,10,0,62.2,1,2,9,5.6,11.1,1,16.7,0,177,10,3
Mario Edwards Jr.,9468,DI,OAK,14,0,0,23,54.6,4,11,264,98.9,8.3,22,2,4.4,4,276,273,19,0,59.1,1,9,123,100.0,11.4,14,7.3,4,129,129,14
Preston Smith,9471,ED,WAS,16,1,1,32,68.1,14,18,342,83.6,15.2,52,4,7.0,8,440,368,40,0,66.3,10,11,166,91.3,19.3,32,9.3,5,196,179,26
Eddie Goldman,9472,DI,CHI,15,0,0,6,60.9,3,13,302,100.0,8.6,26,2,3.0,1,323,323,17,0,58.3,2,8,136,100.0,10.3,14,4.4,1,144,144,11
Benardrick McKinney,9476,LB,HST,16,1,0,13,53.0,4,12,213,40.0,9.4,20,3,5.2,3,572,229,19,1,57.7,4,11,129,54.2,13.2,17,6.6,1,260,141,16
