player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Justin Simmons,10732,S,DEN,17,6,8.4,61.7,98.9,21.4,13.2,1,3,7,14.9,10,73.4,74.8,61.4,70.1,77.0,74.5,5,49,8.9,4,7,1,59.4,29,656,663,7,35,47,2,353,184,0.6,12.2
Joe Schobert,10733,LB,PIT,17,5,5.1,68.4,87.6,11.2,7.6,0,0,6,10.5,25,58.5,53.5,85.5,53.9,49.4,58.0,1,30,6.7,3,4,0,85.4,39,461,526,13,37,57,1,380,229,0.9,9.7
Tavon Young,10738,CB,BLT,17,3,5.8,72.4,93.1,8.5,6.1,0,1,4,6.9,3,62.6,60.4,51.2,60.1,49.6,62.0,1,76,9.1,3,2,4,107.6,42,376,404,13,27,58,4,409,241,1.1,9.7
Eric Murray,10740,S,HST,13,2,14.3,54.8,98.6,22.7,12.5,0,0,3,9.7,13,54.7,50.9,62.8,66.7,45.4,52.9,1,45,11.8,4,2,4,87.7,17,411,417,4,28,31,2,237,81,0.6,13.9
Ryan Smith,10742,CB,LAC,2,1,28.5,50.0,100.0,27.0,13.5,0,0,0,0.0,27,66.0,61.8,77.2,,47.2,37.6,0,23,0.0,0,0,0,91.7,1,28,28,0,1,2,0,23,6,0.9,23.0
Miles Killebrew,10745,LB,PIT,9,0,0.5,100.0,92.3,6.0,6.0,0,0,0,0.0,25,86.3,65.3,70.8,60.0,49.2,28.8,0,1,0.0,0,0,0,79.2,2,12,13,2,3,2,0,2,1,0.2,1.0
Nick Kwiatkoski,10747,LB,LV,6,0,13.2,100.0,97.9,9.2,9.2,0,0,0,0.0,23,64.6,59.4,75.8,59.6,49.5,54.1,0,49,0.0,0,0,0,118.8,5,47,48,2,8,5,0,77,11,1.7,15.4
De'Vondre Campbell,10749,LB,GB,17,7,2.8,78.5,92.9,9.8,7.7,0,1,2,2.5,12,82.2,85.0,69.4,73.3,81.5,90.6,2,46,2.7,2,2,1,88.3,62,639,688,34,64,79,2,450,293,0.7,7.3
Juston Burris,10752,S,CAR,9,1,10.0,60.0,97.0,35.8,21.5,0,0,0,0.0,5,60.0,56.6,40.3,61.1,51.1,45.2,1,27,13.3,2,0,3,42.5,6,228,235,2,12,10,0,72,28,0.3,12.0
Deon Bush,10758,S,CHI,11,0,13.1,55.6,97.8,20.5,11.4,0,2,4,22.2,6,68.4,68.1,35.6,61.4,64.5,44.7,2,25,23.1,3,4,1,75.9,10,218,223,4,10,18,4,119,42,0.6,11.9
Blake Martinez,10765,LB,NYG,3,0,1.8,100.0,89.6,8.4,8.4,0,0,0,0.0,21,60.0,57.8,80.2,62.2,53.7,39.0,0,18,27.3,3,0,0,123.8,10,86,96,2,8,10,1,57,39,0.7,5.7
Rashard Robinson,10767,CB,TB,2,0,14.0,100.0,100.0,21.0,21.0,0,0,0,0.0,30,51.6,52.5,75.1,,60.0,75.4,0,14,0.0,0,0,0,118.8,1,22,22,0,2,1,0,14,0,0.7,14.0
Ronald Blair III,10776,ED,NYJ,8,1,,,4.9,,,0,0,0,,22,68.8,62.4,71.3,48.2,70.1,55.9,0,,20.0,1,0,1,0.0,0,9,184,4,3,0,0,0,0,0.0,
Matthew Judon,10780,ED,NE,18,1,1.8,66.7,17.9,22.5,15.0,1,0,0,0.0,19,61.9,62.9,35.4,72.7,52.5,56.5,0,20,25.0,2,0,6,85.4,4,94,524,16,5,6,0,40,40,0.4,10.0
Quinton Jefferson,10781,DI,LV,18,1,,,0.4,,,0,0,0,,23,61.0,51.9,65.6,61.5,42.1,58.6,0,,42.9,3,0,2,0.0,0,2,469,7,3,0,0,0,0,0.0,
Marqui Christian,10801,CB,CHI,9,1,16.4,75.0,94.6,8.9,6.7,1,0,2,16.7,6,34.7,41.0,82.1,66.6,73.9,39.9,0,56,40.0,2,1,1,156.3,9,88,93,1,2,12,3,190,54,2.4,21.1
DeAndre Houston-Carson,10819,S,CHI,13,3,6.3,65.2,92.8,15.1,9.8,0,0,3,13.0,6,82.0,79.4,84.0,50.3,66.8,78.6,1,42,4.0,1,3,0,76.7,15,245,264,5,21,23,1,132,39,0.6,8.8
Anthony Brown,10823,CB,DAL,17,6,12.3,57.7,100.0,9.3,5.3,0,3,16,13.0,9,67.1,66.0,69.2,,58.5,60.4,4,55,11.3,8,12,5,82.9,71,706,706,19,57,123,6,887,323,1.4,12.5
Kamu Grugier-Hill,10842,LB,HST,14,4,5.9,82.8,90.2,7.4,6.1,0,2,3,5.2,13,45.7,44.2,61.5,65.7,45.0,59.3,1,52,9.8,4,3,2,113.9,48,367,407,15,33,58,3,517,253,1.5,10.8
Maurice Canady,10843,CB,DAL,6,0,14.8,100.0,100.0,12.8,12.8,2,0,0,0.0,9,63.5,64.8,78.0,,66.9,83.1,0,41,0.0,0,0,2,158.3,4,54,54,2,4,4,1,60,5,1.2,15.0
Elandon Roberts,10848,LB,MIA,17,6,6.3,72.7,84.3,10.1,7.3,0,1,3,9.1,17,53.6,54.1,20.8,70.0,55.6,46.4,1,28,12.5,3,2,2,85.8,24,252,299,8,15,33,0,283,162,1.2,11.8
Kevon Seymour,10852,CB,BLT,6,3,7.1,79.3,96.4,6.6,5.2,0,0,1,3.4,3,37.9,38.8,81.7,65.7,44.2,43.0,0,52,15.8,3,1,2,129.3,23,161,167,3,13,29,2,276,147,1.8,12.0
Will Parks,10853,S,NYJ,3,0,10.0,50.0,88.2,21.0,10.5,0,0,1,25.0,22,76.9,78.7,76.5,49.2,72.8,81.9,0,31,0.0,0,1,0,77.1,2,45,51,1,5,4,0,32,7,0.8,16.0
Stephen Weatherly,10861,ED,DEN,15,0,-1.0,100.0,1.5,3.0,3.0,0,0,0,0.0,10,48.7,52.5,66.6,58.9,49.0,81.1,0,20,0.0,0,0,1,118.8,1,3,206,3,1,1,0,20,21,6.7,20.0
Jalen Mills,10867,CB,NE,16,5,11.8,58.3,99.4,14.3,8.3,1,1,8,13.3,19,63.4,67.5,88.2,79.3,75.3,64.1,0,40,10.8,4,8,4,114.6,35,526,529,8,28,60,6,440,126,0.9,12.6
Jayron Kearse,10878,S,DAL,17,4,6.5,67.7,94.1,13.4,9.0,1,2,10,15.4,9,75.5,75.9,86.4,78.4,68.9,89.1,2,35,3.8,2,10,4,85.6,44,634,674,15,46,65,2,463,315,0.8,10.5
Clayton Fejedelem,10879,S,MIA,4,0,,,100.0,,,0,0,0,,17,62.4,60.0,73.2,,56.4,,0,,,0,0,0,0.0,0,10,10,0,0,0,0,0,0,0.0,
Tyler Matakevich,10880,LB,BUF,7,1,4.3,66.7,93.9,14.0,9.3,0,0,0,0.0,4,82.7,75.9,77.0,58.7,55.5,66.9,1,6,0.0,0,0,0,33.3,2,31,33,3,5,3,0,11,1,0.4,5.5
Joe Walker,10885,LB,ARZ,7,0,11.0,66.7,87.5,11.5,7.7,0,0,0,0.0,1,54.7,66.2,75.2,53.4,77.3,39.1,0,37,25.0,1,0,0,109.7,2,28,32,2,3,3,0,43,32,1.9,21.5
Mike Hilton,10898,CB,CIN,21,3,7.5,69.7,92.6,9.6,6.7,0,1,7,7.1,7,70.0,70.2,67.8,65.9,65.7,49.3,3,53,16.4,10,6,2,95.1,69,698,754,15,48,99,5,731,268,1.1,10.6
Jarrod Wilson,10902,S,SF,7,0,22.0,66.7,96.6,26.3,17.5,0,0,0,0.0,28,45.4,54.6,78.4,87.3,72.4,75.6,0,49,20.0,1,0,2,109.7,4,112,116,1,4,6,0,115,25,1.1,28.8
Matthias Farley,10953,S,TEN,7,1,7.5,50.0,98.0,48.0,24.0,0,0,0,0.0,31,75.2,81.1,78.0,59.0,65.6,81.7,0,4,0.0,0,0,0,56.3,1,50,51,2,3,2,0,4,1,0.1,4.0
Eddie Yarbrough,11033,ED,MIN,2,0,,,66.7,,,0,0,0,,18,60.2,30.1,73.7,59.1,37.0,,0,,,0,0,0,0.0,0,2,3,0,0,0,0,0,0,0.0,
Sharrod Neasman,11050,S,NYJ,7,1,24.0,33.3,96.9,115.0,38.3,0,0,2,66.7,22,64.4,53.8,83.5,53.8,31.2,56.2,1,43,16.7,1,2,0,42.4,1,125,129,1,4,3,0,43,6,0.4,43.0
Patrick Onwuasor,11100,LB,LV,1,0,,,50.0,,,0,0,0,,23,60.0,59.9,61.9,60.0,,,0,,,0,0,0,0.0,0,1,2,0,0,0,0,0,0,0.0,
Charles Washington,11137,S,ARZ,1,0,,,100.0,,,0,0,0,,1,60.7,73.7,76.9,,60.5,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Brennan Scarlett,11169,ED,MIA,13,1,1.5,50.0,30.6,19.0,9.5,0,0,0,0.0,17,65.8,76.9,82.3,64.7,76.0,57.3,0,15,25.0,1,0,0,75.0,1,19,62,0,2,2,0,15,17,0.8,15.0
Morgan Fox,11184,DI,CAR,17,1,,,1.5,,,0,0,0,,5,68.6,55.7,75.1,62.9,44.8,51.3,0,,25.0,1,0,1,0.0,0,5,342,5,2,0,0,0,0,0.0,
Cory Littleton,11190,LB,LV,16,11,3.8,84.5,96.5,7.0,5.9,1,1,4,6.9,23,44.8,47.8,84.4,59.6,53.1,65.6,0,28,10.3,6,2,2,103.2,49,363,376,12,41,58,1,428,296,1.2,8.7
Jonathan Jones,11217,CB,NE,6,1,10.1,66.7,98.8,8.0,5.3,1,0,2,6.7,19,51.5,50.7,81.9,54.6,47.6,76.6,1,36,7.1,1,2,1,89.4,20,170,172,4,12,30,1,249,117,1.6,12.5
Ken Crawley,11224,CB,NO,3,0,14.0,75.0,100.0,5.0,3.8,0,0,0,0.0,20,34.6,35.6,74.2,,,76.9,0,21,0.0,0,0,0,140.6,3,16,16,0,3,4,1,35,0,2.3,11.7
Andrew Adams,11240,S,TB,9,3,11.4,62.5,90.8,26.8,16.8,0,2,2,25.0,30,70.2,78.4,80.8,73.7,81.5,72.0,1,14,15.4,2,2,2,38.0,5,138,152,0,8,8,0,45,13,0.3,9.0
Dont'e Deayon,11242,CB,LA,11,4,11.2,65.4,99.2,10.1,6.6,0,0,5,9.6,26,68.3,68.0,45.4,38.9,72.5,60.6,0,54,15.2,5,3,1,100.0,34,358,361,11,24,52,1,462,240,1.3,13.6
Romeo Okwara,11250,ED,DET,4,0,,,15.1,,,1,0,0,,11,65.1,73.3,54.8,79.7,58.0,27.7,0,,75.0,3,0,1,0.0,0,16,106,2,1,0,0,0,0,0.0,
Kevin Peterson,11302,CB,ARZ,4,0,8.8,76.9,100.0,6.7,5.2,0,0,0,0.0,1,56.6,60.7,80.3,,75.8,82.4,0,31,0.0,0,0,0,140.4,10,77,77,2,7,13,2,108,40,1.6,10.8
Antwaun Woods,11332,DI,IND,7,0,6.0,0.0,2.6,,1.0,0,0,0,0.0,14,62.1,60.8,79.4,59.1,57.2,25.8,0,,0.0,0,0,0,39.6,0,1,38,0,1,1,0,0,0,0.0,
Roy Robertson-Harris,11341,DI,JAX,14,1,,,1.2,,,1,0,0,,15,60.7,53.0,48.3,68.0,42.1,43.3,0,,66.7,4,0,3,0.0,0,4,331,4,1,0,0,0,0,0.0,
Antonio Hamilton,11353,CB,ARZ,11,1,10.8,62.5,94.7,9.0,5.6,0,0,4,12.5,1,64.7,65.4,29.9,59.6,72.9,73.0,0,39,8.7,2,2,2,94.7,20,196,207,4,20,32,1,231,66,1.3,11.6
Myles Garrett,11756,ED,CLV,17,0,,,2.0,,,2,0,0,,8,63.2,92.0,61.2,92.7,70.5,70.4,0,,50.0,2,0,4,0.0,0,11,554,17,2,0,0,0,0,0.0,
Solomon Thomas,11758,DI,LV,18,3,,,0.7,,,0,0,0,,23,67.3,40.4,26.4,61.4,28.0,37.2,0,,0.0,0,0,5,0.0,0,3,410,8,6,0,0,0,0,0.0,
Jamal Adams,11761,S,SEA,12,10,8.5,57.8,90.2,17.2,9.9,0,1,2,4.4,29,47.4,60.1,45.7,78.2,77.3,66.4,2,28,8.9,4,2,3,69.9,26,468,519,10,31,45,2,252,172,0.6,9.7
Marshon Lattimore,11766,CB,NO,16,5,13.8,57.4,100.0,11.1,6.4,1,2,20,21.3,20,76.4,77.3,26.5,,85.2,82.7,3,84,3.5,2,18,6,99.7,54,640,640,20,50,94,7,862,326,1.4,16.0
Haason Reddick,11768,ED,CAR,16,3,4.4,90.0,14.3,7.7,6.9,0,0,0,0.0,5,53.7,67.9,61.2,65.9,70.4,51.1,0,25,33.3,6,0,3,102.9,9,73,511,14,9,10,0,87,45,1.3,9.7
Derek Barnett,11769,ED,PHI,17,1,6.0,0.0,4.0,,18.0,0,0,0,0.0,24,62.4,61.9,21.0,60.9,69.6,54.8,0,,37.5,3,0,8,39.6,0,19,478,3,4,1,0,0,0,0.0,
Malik Hooker,11770,S,DAL,16,1,7.1,64.3,97.2,28.9,18.6,0,1,1,7.1,9,66.1,70.4,46.9,49.3,78.5,51.4,1,20,22.7,5,1,1,85.1,9,280,288,3,16,14,2,66,47,0.3,7.3
Marlon Humphrey,11771,CB,BLT,12,2,10.8,54.7,98.4,11.2,6.1,0,1,9,12.0,3,65.0,65.9,86.7,55.2,65.3,55.6,1,82,6.7,3,6,5,98.4,41,490,498,9,40,75,5,614,297,1.3,15.0
Adoree' Jackson,11773,CB,NYG,13,4,11.8,55.7,99.6,14.0,7.8,0,2,10,16.4,21,80.9,74.9,87.6,56.0,39.1,55.6,1,35,6.3,3,5,0,73.4,34,496,498,19,41,61,2,304,96,0.6,8.9
Jarrad Davis,11776,LB,NYJ,9,2,3.5,88.2,84.8,5.9,5.2,0,0,0,0.0,22,30.0,28.6,78.5,61.6,28.0,47.4,0,19,17.6,3,0,0,120.8,15,95,112,2,12,17,1,141,90,1.6,9.4
Charles Harris,11777,ED,DET,17,4,5.2,80.0,14.2,8.9,7.1,0,0,0,0.0,11,40.3,68.3,66.6,78.7,60.7,54.0,0,18,13.3,2,0,3,125.8,8,74,521,12,9,10,1,62,25,0.9,7.8
Jabrill Peppers,11780,S,NYG,6,5,7.1,82.6,85.2,6.7,5.6,0,0,0,0.0,21,53.2,58.7,82.1,80.6,59.3,76.9,0,30,3.7,1,0,0,121.9,19,132,155,9,21,23,1,225,90,1.8,11.8
Takkarist McKinley,11781,ED,CLV,11,1,7.0,100.0,6.1,13.0,13.0,2,0,0,0.0,8,62.7,58.4,46.9,60.7,56.6,79.4,0,7,33.3,1,0,2,95.8,1,14,228,3,1,1,0,7,0,0.5,7.0
Tre'Davious White,11782,CB,BUF,11,1,8.2,53.4,98.8,11.8,6.3,1,1,8,13.8,4,69.0,65.7,56.2,57.1,50.4,47.1,1,37,16.1,5,5,7,61.4,31,403,408,7,25,58,0,305,163,0.8,9.8
Taco Charlton,11783,ED,PIT,12,0,10.0,50.0,15.1,9.0,4.5,0,0,0,0.0,25,37.6,62.3,86.3,66.5,63.1,71.5,0,17,0.0,0,0,0,66.7,2,19,126,1,3,4,0,22,8,1.2,11.0
T.J. Watt,11785,ED,PIT,16,1,4.2,80.0,10.2,12.3,9.8,0,0,0,0.0,25,63.5,89.6,54.5,90.6,71.5,57.3,0,15,22.2,2,0,4,132.9,4,51,500,21,6,5,1,32,25,0.7,8.0
Kevin King,11788,CB,GB,11,3,10.6,73.1,99.0,10.4,7.6,0,1,3,11.5,12,68.4,71.0,83.4,74.4,72.8,78.9,1,55,4.8,1,2,0,116.7,19,203,205,6,17,26,2,275,104,1.4,14.5
Malik McDowell,11790,DI,CLV,15,0,11.0,0.0,1.1,,4.0,1,1,1,100.0,8,73.5,46.5,0.0,67.0,42.5,27.6,0,,42.9,3,1,10,39.6,0,4,376,6,4,1,0,0,0,0.0,
Budda Baker,11791,S,ARZ,18,13,9.8,76.0,90.3,29.2,22.2,1,1,2,8.0,1,65.2,64.6,67.8,58.1,63.5,60.2,3,26,20.0,10,2,2,81.0,19,594,658,9,27,25,1,251,104,0.5,13.2
Marcus Maye,11794,S,NYJ,6,3,8.3,65.0,97.6,15.1,9.8,0,0,2,10.0,22,49.9,55.9,0.0,67.7,74.0,58.8,0,54,19.0,4,2,2,122.9,13,204,209,5,14,20,1,240,181,1.2,18.5
Marcus Williams,11797,S,NO,16,6,13.5,50.0,100.0,78.6,39.3,0,0,6,37.5,20,84.3,80.1,89.9,,68.1,69.8,2,49,14.0,7,5,0,54.2,8,672,672,2,37,16,1,112,29,0.2,14.0
Sidney Jones,11798,CB,SEA,12,5,10.4,62.5,100.0,12.1,7.6,0,1,12,21.4,29,69.2,70.2,86.4,,67.8,71.2,0,76,5.3,3,8,2,106.0,35,447,447,14,49,56,3,457,187,1.1,13.1
Tyus Bowser,11802,ED,BLT,17,6,3.6,76.5,39.2,15.8,12.1,0,1,4,23.5,3,66.3,73.7,79.0,76.4,62.6,37.5,0,60,26.9,7,2,1,125.9,13,218,556,12,13,17,1,165,133,0.8,12.7
DeMarcus Walker,11806,ED,HST,13,0,,,1.1,,,0,0,0,,13,56.7,60.5,60.4,64.4,56.6,37.1,0,,66.7,4,0,2,0.0,0,3,276,3,2,0,0,0,0,0.0,
Teez Tabor,11808,S,CHI,5,0,0.0,66.7,100.0,34.0,22.7,0,1,0,0.0,6,69.6,63.5,0.0,,46.8,61.8,0,4,0.0,0,0,2,70.1,2,73,73,1,5,3,0,6,15,0.1,3.0
Zach Cunningham,11812,LB,TEN,15,6,4.6,75.4,90.3,7.0,5.3,0,0,4,6.2,31,41.8,62.9,83.9,50.7,87.4,53.6,0,27,8.3,4,3,0,95.5,49,361,400,12,38,65,1,397,246,1.2,8.1
Tanoh Kpassagnon,11814,ED,NO,8,0,,,0.6,,,0,0,0,,20,53.7,69.6,85.8,63.8,70.7,55.1,0,,50.0,1,0,0,0.0,0,1,155,5,1,0,0,0,0,0.0,
Chidobe Awuzie,11815,CB,CIN,18,7,12.7,56.7,99.6,9.7,5.5,0,1,15,12.5,7,74.5,75.5,89.1,68.8,70.5,60.0,3,44,9.5,7,10,3,80.9,68,700,703,20,60,120,5,810,274,1.2,11.9
Josh Jones,11816,S,SEA,3,1,13.8,60.0,98.0,15.0,9.0,0,0,1,20.0,29,53.4,54.9,78.4,58.3,64.5,87.8,0,13,0.0,0,1,0,75.4,3,49,50,1,4,5,0,28,7,0.6,9.3
Ahkello Witherspoon,11821,CB,PIT,10,0,11.9,48.6,100.0,14.9,7.3,0,1,5,14.3,25,79.7,75.8,84.6,,45.9,26.7,3,61,36.8,7,5,0,48.0,17,268,268,4,12,35,1,266,115,1.0,15.6
Dawuane Smoot,11823,ED,JAX,16,1,3.0,100.0,5.6,4.8,4.8,0,0,0,0.0,15,55.1,68.1,68.7,73.9,53.7,64.2,0,30,28.6,2,0,2,118.8,5,25,446,6,4,5,0,70,55,2.9,14.0
Cooper Kupp,11824,WR,LA,1,0,,,100.0,,,0,0,0,,26,60.7,70.2,60.0,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Duke Riley,11830,LB,MIA,13,3,5.5,54.5,77.1,18.8,10.3,0,0,1,9.1,17,72.2,67.2,82.6,50.1,61.9,42.9,0,15,21.4,3,0,0,67.6,6,118,153,2,8,11,0,53,16,0.5,8.8
Alex Anzalone,11831,LB,DET,14,3,6.1,70.5,86.3,12.2,8.6,1,0,5,11.4,11,50.2,35.4,38.7,46.2,31.7,30.0,1,23,22.9,8,4,4,85.6,31,398,461,8,24,44,1,282,154,0.7,9.1
Tarell Basham,11835,ED,DAL,18,1,2.8,100.0,4.3,4.3,4.3,0,0,0,0.0,9,57.2,60.2,66.3,59.8,60.2,30.4,0,12,33.3,3,0,3,102.1,4,18,419,5,5,4,0,34,23,2.0,8.5
Fabian Moreau,11836,CB,ATL,16,1,10.5,65.8,99.3,11.3,7.4,3,1,10,13.2,2,55.2,57.7,89.3,51.6,64.9,61.7,0,33,12.5,6,6,11,116.3,50,593,597,13,41,76,7,523,118,0.9,10.5
Shaquill Griffin,11845,CB,JAX,14,1,10.2,69.5,99.4,11.7,8.2,1,3,9,15.3,15,71.1,72.0,64.8,80.5,68.5,57.3,0,52,14.0,6,6,4,110.6,41,505,508,15,36,59,3,477,164,1.0,11.6
Jourdan Lewis,11846,CB,DAL,17,3,7.3,65.5,98.7,9.6,6.3,0,0,8,9.2,9,62.8,61.3,86.2,69.2,46.7,68.4,3,56,8.8,5,7,1,81.8,57,587,595,23,49,87,2,664,340,1.2,11.6
John Johnson III,11847,S,CLV,15,6,14.4,65.5,99.1,26.8,17.6,0,0,2,6.9,8,66.5,68.7,88.7,77.2,67.9,70.7,3,75,8.6,3,2,1,83.5,19,552,557,8,26,29,3,222,84,0.4,11.7
Cameron Sutton,11850,CB,PIT,17,2,9.6,68.9,99.3,12.7,8.8,0,0,5,6.8,25,56.6,59.3,89.4,37.2,68.8,50.5,2,62,17.3,9,4,3,108.8,51,684,689,16,41,74,6,595,215,0.9,11.7
Rasul Douglas,11854,CB,GB,13,0,11.7,51.5,100.0,13.7,7.1,1,1,10,15.2,12,77.2,74.5,60.6,,56.8,61.5,5,54,10.9,5,7,5,46.3,34,490,490,10,41,66,2,360,114,0.8,10.6
Trey Hendrickson,11858,ED,CIN,20,4,2.7,66.7,9.1,13.3,8.8,0,0,0,0.0,7,61.3,73.4,60.7,86.9,40.9,54.2,0,28,16.7,2,0,4,90.3,4,56,616,21,6,6,0,47,37,0.9,11.8
Vince Biegel,11863,ED,MIA,2,0,,,50.0,,,0,0,0,,17,60.0,77.4,69.6,68.0,67.0,70.5,0,,,0,0,0,0.0,0,1,2,0,0,0,0,0,0,0.0,
Eddie Jackson,11867,S,CHI,14,2,12.8,60.7,97.9,23.9,14.5,0,0,2,7.1,6,56.9,59.0,65.4,72.0,61.6,65.9,0,67,11.4,4,1,1,132.3,17,429,438,5,29,28,4,269,76,0.7,15.8
Rayshawn Jenkins,11868,S,JAX,14,5,11.0,67.6,94.2,17.4,11.8,0,0,5,13.5,15,61.3,56.9,0.0,55.8,57.3,71.3,0,33,9.5,4,3,6,89.0,25,457,485,12,33,37,0,272,101,0.6,10.9
Jalen Reeves-Maybin,11879,LB,DET,15,4,3.5,73.9,80.1,8.1,6.0,0,0,1,2.2,11,52.0,55.8,53.9,70.4,57.0,39.5,0,24,15.2,5,1,1,105.2,34,294,367,13,24,46,2,298,220,1.1,8.8
Samson Ebukam,11880,ED,SF,20,1,2.3,25.0,3.2,15.0,3.8,1,0,2,50.0,28,68.1,67.0,73.6,62.9,65.0,83.4,0,12,0.0,0,0,2,39.6,1,15,466,8,5,4,0,12,1,0.8,12.0
Carlos Watkins,11897,DI,DAL,16,1,,,0.8,,,1,0,0,,9,72.5,58.3,57.2,59.4,54.6,70.8,1,,0.0,0,0,2,0.0,0,2,254,3,3,0,0,0,0,0.0,
Grover Stewart,11899,DI,IND,17,2,4.0,0.0,2.3,,8.0,0,0,2,200.0,14,76.3,72.6,58.5,65.9,70.5,44.8,0,,20.0,2,1,3,39.6,0,8,341,2,6,1,0,0,0,0.0,
Damontae Kazee,11904,S,DAL,18,5,10.7,46.7,99.3,80.4,37.5,1,0,3,20.0,9,66.0,61.8,14.8,54.0,57.6,55.5,2,28,17.1,6,2,4,63.5,7,602,606,1,24,15,3,81,51,0.1,11.6
Desmond King II,11906,CB,HST,16,3,9.2,69.2,99.1,7.9,5.5,1,0,6,6.6,13,47.7,53.0,67.4,53.8,75.3,69.4,3,46,10.8,7,4,4,90.4,63,528,533,9,55,91,3,729,325,1.5,11.6
Corn Elder,11907,CB,WAS,2,0,9.3,75.0,100.0,5.3,4.0,0,0,1,25.0,32,63.1,63.4,73.5,,60.0,37.2,0,34,25.0,1,1,0,116.7,3,16,16,0,3,4,0,55,37,3.4,18.3
Jayon Brown,11910,LB,TEN,11,6,4.2,88.0,93.0,11.9,10.4,0,0,2,8.0,31,63.3,53.0,45.7,49.0,42.5,64.5,1,34,6.5,2,1,1,92.7,22,277,298,7,23,25,0,256,172,1.0,11.6
Nate Hairston,11913,CB,DEN,10,0,7.9,53.3,98.4,14.4,7.7,0,0,3,20.0,10,76.0,73.3,79.2,54.7,50.5,81.1,0,13,0.0,0,3,0,101.4,8,120,122,3,6,15,2,55,17,0.5,6.9
Anthony Walker,11916,LB,CLV,13,6,3.2,82.5,95.5,11.2,9.3,0,0,4,10.0,8,78.2,69.1,86.1,68.0,51.2,65.3,0,24,10.0,5,2,0,95.9,33,399,418,19,39,40,0,281,227,0.8,8.5
Matt Milano,11918,LB,BUF,18,7,4.2,64.4,85.0,10.9,7.0,1,0,7,9.6,4,59.6,67.0,49.9,79.7,68.3,66.2,0,26,15.1,8,5,3,87.9,47,543,639,20,38,73,2,403,261,0.8,8.6
Marquel Lee,11923,LB,LV,2,0,6.0,100.0,85.7,6.0,6.0,0,0,0,0.0,23,65.2,50.4,74.8,60.0,48.6,31.7,0,6,0.0,0,0,0,91.7,1,6,7,0,1,1,0,6,0,1.0,6.0
Davon Godchaux,11934,DI,NE,18,0,,,0.3,,,0,0,0,,19,65.3,63.7,77.2,55.6,64.5,61.0,0,,50.0,1,0,1,0.0,0,1,343,1,1,0,0,0,0,0.0,
Chuck Clark,11941,S,BLT,16,4,8.6,68.9,92.2,19.0,13.1,0,2,5,11.1,3,61.1,66.2,67.6,72.3,72.5,68.3,2,50,17.4,8,4,1,112.1,31,623,676,10,34,45,4,448,182,0.8,14.5
Xavier Woods,11946,S,MIN,17,8,15.4,59.5,98.8,28.1,16.7,0,2,8,19.0,18,58.3,66.4,34.5,74.2,87.5,88.0,3,75,6.8,4,6,4,102.6,25,749,758,11,47,42,5,414,140,0.6,16.6
Jordan Evans,11947,LB,CIN,4,0,7.0,100.0,88.2,8.3,8.3,0,0,0,0.0,7,50.2,57.7,76.4,67.3,68.5,79.2,0,34,0.0,0,0,0,118.8,3,30,34,0,2,3,0,52,31,2.1,17.3
Tanner Vallejo,11950,LB,ARZ,9,1,8.5,25.0,89.2,70.0,17.5,0,0,1,25.0,1,42.2,30.7,77.2,59.3,32.1,28.1,0,4,28.6,2,1,0,39.6,1,74,83,1,4,4,0,4,0,0.1,4.0
Al-Quadin Muhammad,11951,ED,IND,17,1,11.0,100.0,3.6,17.0,17.0,1,0,0,0.0,14,61.1,64.6,76.8,61.0,63.4,36.8,0,7,15.4,2,0,2,95.8,1,17,474,8,10,1,0,7,-4,0.4,7.0
D.J. Jones,11953,DI,SF,20,2,0.3,66.7,1.4,2.5,1.7,0,0,0,0.0,28,70.2,73.7,87.1,66.6,67.2,38.1,0,8,30.0,3,0,0,71.5,2,5,353,7,5,3,0,10,10,2.0,5.0
Brandon Wilson,11962,S,CIN,3,0,4.0,100.0,98.0,47.0,47.0,0,0,0,0.0,7,60.3,58.3,76.3,60.0,53.1,81.9,0,15,0.0,0,0,0,118.8,1,49,50,0,2,1,0,15,11,0.3,15.0
Rudy Ford,11963,CB,JAX,15,5,2.9,83.0,82.6,6.3,5.2,0,1,0,0.0,15,59.4,57.7,84.0,63.4,43.4,76.6,1,19,7.5,3,0,0,83.2,39,256,310,9,32,47,0,286,201,1.2,7.3
Ifeadi Odenigbo,11975,ED,CLV,8,0,-5.0,100.0,2.3,1.0,1.0,0,0,0,0.0,8,41.3,49.6,51.9,64.9,47.7,29.3,0,12,100.0,2,0,1,116.7,1,2,87,0,0,1,0,12,17,12.0,12.0
