player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Leonard Johnson,7385,CB,BUF,16,2,6.3,71.1,96.6,7.2,5.1,1,1,10,11.1,4,60.8,60.1,31.1,62.8,60.3,59.6,0,28,14.0,7,5,4,98.3,64,488,505,14,41,90,2,638,385,1.4,10.0
Derrick Shelby,7400,ED,ATL,18,0,,,0.5,,,0,0,0,,2,59.3,68.6,87.2,60.0,68.9,49.5,0,,0.0,0,0,0,0.0,0,1,201,1,1,0,0,0,0,0.0,
Jacquies Smith,7401,ED,DET,3,0,,,3.7,,,0,0,0,,11,60.4,45.7,83.0,46.9,50.1,69.2,0,,0.0,0,0,0,0.0,0,2,54,0,1,0,0,0,0,0.0,
Emmanuel Lamur,7561,LB,MIN,9,2,0.8,100.0,98.4,14.8,14.8,0,0,1,25.0,18,79.9,83.6,76.3,59.9,70.3,84.5,0,15,0.0,0,1,0,92.7,4,60,61,4,7,4,0,25,22,0.4,6.3
Eddie Pleasant,7593,S,HST,16,0,6.5,78.3,82.4,11.4,8.9,0,0,3,13.0,13,74.9,75.9,84.7,71.7,64.1,73.6,1,61,10.0,2,2,1,87.3,18,220,267,9,18,23,0,214,116,1.0,11.9
Harrison Smith,7641,S,MIN,18,6,6.9,59.6,95.0,22.7,13.5,1,0,8,17.0,18,91.6,91.8,87.7,72.3,91.7,86.4,5,36,8.6,5,5,2,29.9,28,666,701,12,47,47,0,200,101,0.3,7.1
Malik Jackson,7647,DI,JAX,19,1,,,1.8,,,0,0,0,,15,54.1,77.8,55.4,75.3,75.5,61.5,0,,42.9,3,0,4,0.0,0,11,596,9,3,0,0,0,0,0.0,
Brandon Marshall,7648,LB,DEN,16,7,5.4,79.1,88.4,8.1,6.4,2,0,5,7.5,10,52.6,61.8,88.2,75.5,65.8,62.1,0,29,11.1,6,3,3,115.2,53,456,516,15,41,67,3,541,352,1.3,10.2
Josh Norman,7649,CB,WAS,14,0,12.2,61.2,100.0,16.4,10.0,0,3,10,20.4,32,69.3,72.2,21.7,,86.0,80.8,0,75,6.3,2,7,4,114.1,30,526,526,2,30,49,3,477,156,1.0,15.9
Justin Bethel,7654,CB,ARZ,14,2,16.5,61.7,99.0,9.7,6.0,0,1,2,4.3,1,50.9,54.1,85.0,39.9,69.1,80.2,1,59,4.5,1,1,0,128.1,29,299,302,4,19,47,6,495,84,1.8,17.1
Neiko Thorpe,7716,CB,SEA,4,0,12.0,50.0,100.0,9.0,4.5,1,0,2,50.0,29,66.6,66.6,74.7,,,75.1,0,15,0.0,0,2,1,64.6,2,21,21,0,2,4,0,20,18,1.1,10.0
Dion Jordan,7785,ED,SEA,5,0,7.0,100.0,6.3,4.0,4.0,0,0,0,0.0,29,62.3,85.8,84.9,81.0,74.3,78.2,0,7,0.0,0,0,0,95.8,1,4,64,5,1,1,0,7,0,1.8,7.0
Barkevious Mingo,7787,ED,IND,16,0,3.1,76.2,48.0,8.0,6.1,0,0,1,4.8,14,71.7,72.1,73.3,67.4,66.0,64.2,0,19,12.5,2,1,1,100.7,16,133,277,8,14,21,1,97,48,0.8,6.1
D.J. Hayden,7793,CB,DET,16,0,11.1,58.0,99.3,9.4,5.5,1,0,8,16.0,11,58.4,57.7,85.0,80.0,48.2,58.6,0,33,3.2,1,6,5,76.7,29,304,306,10,30,50,0,315,137,1.2,10.9
Sheldon Richardson,7794,DI,SEA,15,1,4.0,100.0,2.0,8.0,8.0,2,0,0,0.0,29,72.2,72.2,22.8,70.0,69.9,72.9,1,6,25.0,2,0,6,52.1,1,8,396,4,5,1,0,6,2,0.8,6.0
Star Lotulelei,7795,DI,CAR,17,0,,,0.5,,,1,0,1,,5,72.0,56.8,65.2,55.2,56.0,40.8,0,,66.7,2,1,2,0.0,0,2,408,1,1,0,0,0,0,0.0,
Kenny Vaccaro,7796,S,NO,12,2,6.6,75.0,92.5,9.0,6.7,1,0,0,0.0,20,41.8,50.3,24.0,70.6,72.8,70.6,3,53,16.1,5,0,9,102.7,42,409,442,10,24,56,4,492,246,1.3,11.7
Eric Reid,7799,S,SF,13,1,6.5,63.8,94.7,10.4,6.6,0,0,3,5.2,28,72.6,70.2,41.6,72.4,63.8,64.5,2,23,15.8,6,2,3,73.9,37,410,433,14,31,58,2,299,158,0.8,8.1
Desmond Trufant,7803,CB,ATL,17,1,12.3,61.8,99.6,13.2,8.2,2,3,16,21.1,2,72.8,75.1,68.8,65.3,80.3,83.5,2,54,2.9,1,12,6,106.6,47,665,668,7,33,76,6,687,204,1.1,14.6
Xavier Rhodes,7806,CB,MIN,18,4,12.3,55.1,100.0,11.4,6.3,2,1,12,12.2,18,71.0,72.4,47.9,,79.8,76.4,2,43,5.4,3,9,9,77.4,54,644,644,6,49,98,3,651,176,1.1,12.1
DeAndre Hopkins,7808,WR,HST,1,0,,,100.0,,,1,0,0,,13,60.0,60.0,62.9,,,,0,,,0,0,6,0.0,0,1,1,0,0,0,0,0,0,0.0,
Sylvester Williams,7809,DI,TEN,17,0,,,0.5,,,1,0,0,,31,60.3,75.9,70.0,57.6,80.9,60.9,0,,0.0,0,0,1,0.0,0,1,202,2,1,0,0,0,0,0.0,
Alec Ogletree,7811,LB,LA,16,5,2.9,83.9,83.1,9.2,7.7,0,0,5,8.1,26,55.8,55.0,67.3,79.8,45.9,57.8,1,34,18.8,9,5,5,100.1,52,513,617,21,34,62,2,437,320,0.9,8.4
Johnathan Cyprien,7814,S,TEN,12,8,5.5,76.3,90.9,15.0,11.4,1,0,3,7.9,31,48.5,56.8,83.1,54.9,75.2,66.7,0,45,13.9,5,3,3,133.3,29,458,504,4,23,38,3,377,261,0.9,13.0
Darius Slay,7817,CB,DET,16,1,14.5,56.6,100.0,10.1,5.7,0,2,22,20.8,11,80.0,80.6,88.5,,73.6,71.9,8,37,7.8,4,13,6,55.6,60,649,649,10,46,106,3,721,198,1.2,12.0
Manti Te'o,7819,LB,NO,17,1,6.2,70.4,86.4,13.3,9.4,0,0,5,18.5,20,72.8,69.3,85.8,58.1,61.8,69.9,0,38,0.0,0,4,0,99.9,19,274,317,9,19,27,0,254,149,1.0,13.4
Johnthan Banks,7824,CB,HST,3,1,16.2,77.8,100.0,8.0,6.2,0,0,0,0.0,13,50.8,53.6,80.3,,68.5,82.4,0,44,0.0,0,0,1,155.8,7,60,60,2,8,9,1,128,27,2.3,18.3
Kawann Short,7825,DI,CAR,17,0,,,0.6,,,0,0,0,,5,67.2,91.9,88.7,83.7,91.7,55.9,0,,80.0,4,0,0,0.0,0,3,497,8,1,0,0,0,0,0.0,
Kevin Minter,7826,LB,CIN,9,0,4.9,72.7,96.1,8.1,5.9,0,0,0,0.0,7,29.0,43.3,80.3,56.2,65.3,70.4,0,36,20.0,1,0,1,152.3,8,74,77,0,4,11,2,132,80,2.0,16.5
Kiko Alonso,7827,LB,MIA,16,10,5.3,84.6,91.7,6.7,5.7,0,0,3,3.3,17,38.6,49.1,46.4,70.8,63.0,72.5,0,35,9.2,7,2,2,118.4,77,550,600,19,59,91,4,810,425,1.6,10.5
Johnathan Hankins,7830,DI,IND,15,0,,,0.6,,,1,0,0,,14,62.6,79.7,45.1,57.6,88.1,72.3,0,,0.0,0,0,5,0.0,0,2,331,3,2,0,0,0,0,0.0,
Jon Bostic,7831,LB,IND,14,4,5.2,80.4,89.4,10.6,8.5,1,1,3,5.9,14,50.6,63.4,63.5,52.8,78.6,83.1,0,39,5.7,2,2,2,119.9,41,464,519,8,29,51,3,412,253,0.9,10.0
David Amerson,7832,CB,OAK,6,1,12.8,75.0,100.0,7.9,5.9,0,0,4,14.3,23,40.4,45.3,82.6,,68.4,72.3,0,64,5.9,1,3,0,156.3,21,170,170,3,15,28,4,369,94,2.2,17.6
Jamie Collins Sr.,7833,LB,CLV,6,3,2.6,81.0,58.7,6.1,5.0,0,1,2,9.5,8,41.2,42.1,53.7,50.5,50.5,31.4,1,22,31.3,5,1,1,80.6,17,111,189,3,8,21,0,170,125,1.6,10.0
Margus Hunt,7834,DI,IND,16,2,,,1.1,,,0,0,0,,14,61.3,74.7,55.4,60.4,85.0,37.5,0,,20.0,1,0,3,0.0,0,4,358,1,2,0,0,0,0,0.0,
Jamar Taylor,7835,CB,CLV,15,4,9.9,69.3,97.3,9.8,6.8,0,1,12,16.0,8,62.7,65.9,67.5,56.8,74.7,60.2,0,61,10.4,5,8,3,113.1,52,535,550,13,39,75,3,718,343,1.4,13.8
D.J. Swearinger Sr.,7838,S,WAS,16,3,12.9,65.8,96.6,23.4,15.4,1,1,6,15.8,32,70.4,73.6,28.6,59.1,82.6,58.9,4,64,17.6,6,5,4,95.5,25,627,649,5,25,38,4,393,113,0.7,15.7
Robert Alford,7841,CB,ATL,18,1,11.5,55.4,99.9,11.2,6.2,1,2,24,21.4,2,74.5,77.0,91.0,,80.1,71.0,1,33,12.1,8,17,7,80.7,62,743,744,11,57,112,3,732,200,1.1,11.8
Travis Kelce,7844,TE,KC,1,0,,,100.0,,,0,0,1,,16,60.0,60.0,62.9,,,,0,,,0,1,5,0.0,0,1,1,0,0,0,0,0,0,0.0,
Bennie Logan,7848,DI,KC,16,0,,,1.5,,,0,0,0,,16,60.9,63.5,65.5,48.0,73.4,78.8,0,,0.0,0,0,2,0.0,0,5,336,5,4,0,0,0,0,0.0,
Tyrann Mathieu,7850,CB,ARZ,16,0,9.7,67.9,91.4,10.8,7.3,1,0,3,3.8,1,69.1,72.6,88.1,71.5,71.8,69.4,2,53,5.5,3,2,2,80.6,53,609,666,16,52,78,1,530,203,0.9,10.0
Blidi Wreh-Wilson,7851,CB,ATL,6,0,18.0,25.0,100.0,49.0,12.3,0,0,1,25.0,2,60.9,63.1,78.0,,66.9,79.3,0,6,0.0,0,0,1,79.2,1,52,52,1,3,4,1,6,0,0.1,6.0
T.J. McDonald,7852,S,MIA,8,3,11.2,84.6,97.3,26.7,22.6,0,1,2,15.4,17,56.7,62.2,86.0,60.7,71.7,63.4,1,38,11.5,3,2,1,112.3,11,319,328,2,20,13,1,184,71,0.6,16.7
Keenan Allen,7857,WR,LAC,2,0,47.0,0.0,100.0,,2.0,2,0,0,0.0,27,77.1,80.1,64.3,,,,1,,,0,0,7,0.0,0,2,2,0,0,1,0,0,0,0.0,
J.J. Wilcox,7861,S,PIT,6,2,0.5,100.0,100.0,21.8,21.8,0,0,0,0.0,25,56.6,46.9,0.0,,36.8,29.0,1,8,22.2,2,0,1,49.0,4,91,91,1,5,4,0,21,19,0.2,5.3
Logan Ryan,7864,CB,TEN,17,1,10.2,63.0,94.3,10.6,6.7,0,1,14,15.2,31,62.0,65.4,49.0,62.5,80.7,75.3,0,70,12.7,8,8,7,103.2,58,647,686,14,54,92,5,673,261,1.1,11.6
Shawn Williams,7865,S,CIN,11,4,5.7,80.0,94.5,25.5,20.4,0,1,2,13.3,7,70.8,68.5,20.5,52.8,66.6,63.8,1,23,4.0,1,1,2,85.6,12,326,345,8,20,15,1,88,49,0.3,7.3
Kayvon Webster,7871,CB,LA,11,1,13.0,58.0,100.0,12.0,6.9,2,2,7,14.0,26,62.3,62.4,86.1,,57.9,61.3,1,36,3.3,1,6,7,76.0,29,374,374,8,28,50,1,327,77,0.9,11.3
Duron Harmon,7872,S,NE,19,5,13.2,54.5,99.4,98.0,53.5,0,3,4,36.4,19,79.5,73.6,88.2,54.5,49.3,62.9,5,16,8.0,2,2,0,29.5,6,614,618,0,18,11,0,57,40,0.1,9.5
Brandon Williams,7875,DI,BLT,12,0,,,0.7,,,0,0,0,,3,57.2,79.7,87.1,58.9,85.2,47.6,0,,,0,0,0,0.0,0,2,271,0,0,0,0,0,0,0.0,
Akeem Spence,7882,DI,DET,16,2,,,0.8,,,1,0,1,,11,60.7,61.9,33.9,63.5,62.9,49.8,0,,33.3,1,0,5,0.0,0,3,391,4,0,0,0,0,0,0.0,
Alex Okafor,7885,ED,NO,10,1,2.0,100.0,4.1,11.0,11.0,1,0,0,0.0,20,60.8,78.4,63.2,74.0,74.2,83.2,0,8,0.0,0,0,2,139.6,1,13,317,11,7,1,1,8,6,0.7,8.0
Jelani Jenkins,7886,LB,HST,4,1,5.1,77.8,95.8,6.4,5.0,0,0,0,0.0,13,41.3,43.5,76.2,57.4,57.5,57.5,0,22,20.0,1,0,0,103.2,7,46,48,2,3,9,0,79,50,1.8,11.3
Shamarko Thomas,7893,S,BUF,2,0,,,100.0,,,0,0,0,,4,60.9,79.7,72.8,,77.3,74.1,0,,,0,0,0,0.0,0,4,4,0,0,0,0,0,0,0.0,
Gerald Hodges,7902,LB,NO,2,0,7.0,100.0,72.7,4.0,4.0,0,0,0,0.0,20,48.7,42.5,72.3,57.0,54.1,,0,9,100.0,1,0,0,139.6,2,8,11,0,0,2,1,16,3,2.0,8.0
William Gholston,7908,ED,TB,14,0,,,0.5,,,0,0,0,,30,58.4,52.5,33.9,48.5,63.0,61.6,0,,100.0,1,0,4,0.0,0,1,201,0,0,0,0,0,0,0.0,
John Simon,7911,ED,IND,9,2,4.0,70.0,30.6,12.0,8.4,1,0,0,0.0,14,74.4,73.6,87.6,63.6,69.3,56.2,1,27,10.0,1,0,1,53.3,7,86,281,6,7,10,0,78,53,0.9,11.1
Steven Means,7929,ED,PHI,5,0,,,6.3,,,0,0,0,,24,60.6,62.0,80.5,56.2,64.5,73.2,0,,,0,0,0,0.0,0,2,32,1,0,0,0,0,0,0.0,
A.J. Klein,7930,LB,NO,12,4,3.8,79.1,82.0,9.4,7.4,0,3,5,11.6,20,56.5,48.2,39.7,60.4,41.4,45.3,0,25,19.4,6,3,2,100.9,34,346,422,11,21,43,1,273,212,0.9,8.0
Micah Hyde,7941,S,BUF,17,4,10.2,60.5,98.2,23.9,14.4,1,1,9,20.9,4,90.4,87.7,50.1,61.6,74.5,81.5,5,29,5.9,3,8,3,63.5,26,652,664,10,44,43,3,282,80,0.5,10.8
Cornelius Washington,7969,ED,DET,15,0,-0.5,100.0,1.7,2.0,2.0,0,0,0,0.0,11,47.6,62.8,90.0,64.6,58.1,56.0,0,21,50.0,2,0,0,118.8,2,5,301,2,2,2,0,34,35,8.5,17.0
Nate Palmer,7974,LB,TEN,7,0,,,26.7,,,0,0,0,,31,62.7,61.4,75.9,50.4,66.4,73.9,0,,,0,0,0,0.0,0,4,15,0,0,0,0,0,0,0.0,
Stacy McGee,7987,DI,WAS,16,0,,,0.5,,,0,0,0,,32,60.1,66.7,86.5,63.4,63.3,71.8,0,,0.0,0,0,0,0.0,0,1,198,0,1,0,0,0,0,0.0,
Vince Williams,7988,LB,PIT,17,2,3.4,69.4,79.9,12.2,8.5,0,0,1,2.8,25,55.8,61.9,64.5,88.2,56.1,77.3,1,44,16.0,4,0,1,80.0,25,321,402,16,19,36,0,273,220,0.9,10.9
Michael Mauti,7995,LB,NO,5,0,16.0,100.0,87.5,9.0,9.0,0,0,0,0.0,20,53.7,47.5,79.0,59.3,47.7,32.3,0,36,0.0,0,0,0,118.8,2,21,24,1,1,2,0,42,10,2.3,21.0
Tommy Bohanon,7997,FB,JAX,1,0,5.0,100.0,100.0,1.0,1.0,0,0,0,0.0,15,52.2,37.1,60.0,,,,0,31,,0,0,1,118.8,1,1,1,0,0,1,0,31,26,31.0,31.0
Jordan Poyer,8000,S,BUF,16,7,9.1,71.1,96.1,21.4,15.2,1,2,10,26.3,4,90.9,87.7,67.0,62.5,70.4,66.3,5,30,8.2,4,8,1,53.8,27,611,636,11,38,38,0,293,101,0.5,10.9
David Bass,8016,ED,NYJ,14,0,-3.5,100.0,11.6,10.0,10.0,0,0,0,0.0,22,54.5,73.5,49.1,67.1,79.3,74.5,0,15,25.0,1,0,2,108.3,2,23,199,5,3,2,0,20,27,1.0,10.0
David King,8022,DI,TEN,8,1,,,1.1,,,0,0,0,,31,60.8,52.3,80.9,52.7,53.0,43.2,0,,0.0,0,0,0,0.0,0,1,87,3,2,0,0,0,0,0.0,
Kemal Ishmael,8026,S,ATL,12,0,7.5,83.3,88.0,8.6,7.2,0,0,1,16.7,2,52.7,61.9,81.6,64.1,66.0,88.0,0,12,0.0,0,1,0,95.1,5,44,50,1,3,6,0,41,12,1.0,8.2
Marcus Cooper,8035,CB,CHI,13,0,16.4,57.1,99.3,8.5,4.9,0,1,5,17.9,6,41.5,45.4,82.6,58.5,65.3,59.3,0,58,16.7,2,4,3,125.7,16,147,148,2,10,28,4,245,77,1.8,15.3
Ezekiel Ansah,8094,ED,DET,14,1,7.3,100.0,3.9,4.0,4.0,0,0,0,0.0,11,48.0,72.7,90.6,71.2,66.2,83.4,0,29,16.7,1,0,0,118.8,3,13,333,13,4,3,0,52,30,4.3,17.3
Rontez Miles,8102,S,NYJ,13,0,8.7,71.4,83.9,14.2,10.1,0,0,0,0.0,22,33.3,34.8,79.8,51.7,66.5,43.8,0,22,25.0,1,0,0,134.5,5,78,93,1,3,7,1,56,24,0.8,11.2
A.J. Bouye,8110,CB,JAX,19,1,16.1,48.5,99.7,14.7,7.1,1,1,20,19.4,15,84.7,84.5,89.8,79.1,69.7,69.8,6,43,3.5,2,10,8,49.6,50,776,778,10,54,103,2,615,111,0.8,12.3
Jahleel Addae,8117,S,LAC,16,10,6.5,66.7,98.9,12.0,8.0,0,1,10,13.9,27,70.3,70.6,66.4,71.5,68.4,52.6,0,87,14.0,8,6,4,92.1,48,617,624,12,39,72,1,515,284,0.9,10.7
Josh Martin,8138,ED,NYJ,14,0,3.6,62.5,19.5,9.4,5.9,0,0,3,37.5,22,80.4,73.6,85.8,56.7,74.3,59.5,0,39,30.0,3,2,0,85.4,5,49,251,3,7,8,0,60,45,1.3,12.0
Paul Worrilow,8141,LB,DET,11,0,5.0,80.0,90.8,9.2,7.3,0,0,2,13.3,11,47.3,59.1,79.1,66.8,67.8,65.3,0,38,0.0,0,1,0,132.9,12,118,130,1,8,15,3,96,56,0.9,8.0
Marcus Burley,8142,CB,HST,2,0,13.5,75.0,100.0,9.3,7.0,0,0,0,0.0,13,62.9,57.7,0.0,,61.8,27.0,0,12,50.0,1,0,1,90.6,3,28,28,1,1,4,0,25,9,0.9,8.3
Lerentee McCray,8159,ED,JAX,9,0,14.0,100.0,7.1,2.0,2.0,0,0,0,0.0,15,45.5,68.5,79.0,78.7,62.0,72.4,0,29,,0,0,0,158.3,1,2,28,1,0,1,1,29,15,14.5,29.0
Abry Jones,8177,DI,JAX,18,2,,,0.4,,,0,1,0,,15,74.3,70.3,88.4,57.0,67.5,48.8,0,,0.0,0,0,0,0.0,0,1,283,2,3,0,0,0,0,0.0,
Benson Mayowa,8196,ED,DAL,14,0,,,3.6,,,0,0,0,,9,66.2,65.9,59.2,63.1,61.8,61.0,0,,40.0,2,0,2,0.0,0,8,221,4,3,0,0,0,0,0.0,
Bradley McDougald,8220,S,SEA,15,6,6.0,67.5,99.5,13.7,9.2,1,0,6,15.0,29,82.0,73.5,61.0,59.2,54.8,70.1,0,25,9.1,3,3,2,87.1,27,393,395,10,24,40,1,196,122,0.5,7.3
Ray-Ray Armstrong,8271,LB,NYG,11,1,5.1,78.4,94.7,7.4,5.8,0,0,0,0.0,21,46.0,53.3,0.0,65.2,68.5,49.3,2,51,28.6,6,0,4,100.8,29,232,245,6,14,37,2,343,239,1.6,11.8
Will Compton,8308,LB,WAS,5,0,9.8,55.6,86.4,13.4,7.4,0,1,1,11.1,32,45.6,55.2,79.7,56.6,69.2,70.4,1,22,25.0,1,1,0,46.3,5,76,88,0,3,9,0,81,52,1.2,16.2
Rashaan Melvin,8334,CB,IND,10,2,11.3,52.7,100.0,11.0,5.8,1,1,13,23.6,14,75.9,77.9,86.1,,77.9,89.9,3,32,0.0,0,10,5,60.3,29,346,346,5,25,55,2,328,94,1.0,11.3
Tony Jefferson,8361,S,BLT,16,3,9.8,78.8,94.0,22.9,18.0,0,0,2,6.1,3,65.5,70.2,65.9,76.6,73.2,73.0,1,27,7.9,3,1,1,130.4,26,628,668,11,32,33,6,291,99,0.5,11.2
Jeff Heath,8396,S,DAL,15,4,5.8,86.2,98.9,21.1,18.2,0,1,2,6.9,9,80.8,76.6,64.4,61.3,64.6,73.6,3,46,7.3,3,2,1,88.4,25,555,561,2,34,29,2,267,123,0.5,10.7
Chris Banjo,8419,S,NO,5,0,6.0,0.0,83.3,,20.0,0,0,0,0.0,20,79.4,76.4,77.0,55.2,57.5,82.8,1,,0.0,0,0,0,0.0,0,20,24,0,2,1,0,0,0,0.0,
Steven Terrell,8450,S,KC,2,0,23.0,50.0,98.4,55.0,27.5,0,0,2,100.0,16,73.2,77.3,82.7,58.4,74.2,79.1,1,18,0.0,0,2,0,41.7,1,62,63,0,3,2,0,18,5,0.3,18.0
Darryl Morris,8456,CB,NYG,5,3,7.4,56.3,95.4,9.1,5.1,0,0,1,6.3,21,59.9,65.0,79.3,67.5,81.4,65.2,0,23,12.5,1,1,0,92.4,9,83,87,2,4,16,1,87,32,1.1,9.7
Cody Davis,8458,S,LA,7,0,12.4,22.2,98.3,82.0,18.2,0,1,3,33.3,26,84.6,76.9,82.3,86.0,38.2,28.9,1,14,11.1,1,2,0,0.0,2,176,179,2,8,9,0,23,18,0.1,11.5
Nickell Robey-Coleman,8483,CB,LA,16,2,6.0,69.2,99.2,10.1,7.0,0,2,8,12.3,26,83.3,80.5,56.7,53.7,59.7,66.6,2,52,4.9,2,7,4,80.8,45,485,489,19,37,65,1,448,249,1.0,10.0
Wes Horton,8484,ED,CAR,17,0,1.0,100.0,4.6,11.0,11.0,0,0,0,0.0,5,61.8,66.4,89.5,70.2,51.9,68.2,0,9,0.0,0,0,0,104.2,1,11,237,6,1,1,0,9,8,0.8,9.0
LaRoy Reynolds,8500,LB,ATL,4,0,0.0,100.0,88.9,4.0,4.0,0,0,0,0.0,2,61.9,43.2,70.1,58.1,35.4,28.9,0,2,0.0,0,0,0,118.8,2,8,9,1,1,2,1,3,4,0.4,1.5
Terence Garvin,8515,LB,SEA,5,0,7.3,87.5,84.3,8.7,7.6,0,0,1,12.5,29,62.5,58.4,82.7,69.3,51.3,48.7,0,25,25.0,1,1,0,147.9,7,70,83,2,3,8,1,80,30,1.3,11.4
Jadeveon Clowney,8636,ED,HST,16,1,0.0,100.0,3.8,7.0,7.0,0,0,0,0.0,13,58.7,75.4,0.0,74.7,81.1,56.4,0,12,30.0,3,0,12,105.6,3,21,547,12,6,3,0,28,28,1.3,9.3
Khalil Mack,8640,ED,OAK,16,1,2.3,100.0,4.5,3.6,3.6,0,0,0,0.0,23,44.6,90.1,46.8,88.3,89.5,59.8,0,18,28.6,2,0,7,104.2,7,25,558,13,4,7,0,63,47,2.5,9.0
Anthony Barr,8644,LB,MIN,18,1,2.1,83.3,82.6,8.8,7.3,1,2,3,4.2,18,59.6,63.8,19.6,82.9,61.8,71.6,1,38,12.5,6,2,4,95.9,60,551,667,22,41,72,1,526,437,1.0,8.8
Aaron Donald,8648,DI,LA,15,0,,,0.2,,,1,0,0,,26,66.7,94.4,60.6,94.2,87.5,60.0,0,,40.0,2,0,4,0.0,0,1,559,14,3,0,0,0,0,0.0,
Kyle Fuller,8649,CB,CHI,16,4,12.5,51.3,100.0,9.3,4.8,0,6,27,22.7,6,79.0,77.0,66.9,,63.6,29.9,2,53,20.0,13,18,2,69.0,61,603,603,12,48,119,2,731,259,1.3,12.0
Ryan Shazier,8650,LB,PIT,12,6,4.3,72.9,87.3,8.1,5.9,0,4,8,13.6,25,86.2,82.2,60.2,67.0,68.7,44.1,3,54,17.9,10,8,1,79.3,43,364,417,17,40,59,1,453,310,1.3,10.5
C.J. Mosley,8652,LB,BLT,16,7,5.6,72.6,88.1,10.4,7.6,1,1,5,6.8,3,78.6,72.2,47.0,64.2,61.5,82.1,2,39,4.8,3,2,3,98.1,53,587,666,16,53,73,3,582,317,1.1,11.0
Ha Ha Clinton-Dix,8656,S,GB,16,3,9.8,63.0,98.5,32.8,20.6,0,2,5,18.5,12,69.2,71.5,71.3,61.9,74.6,66.6,3,54,14.8,8,4,2,67.6,17,584,593,3,43,27,1,261,122,0.5,15.4
Dee Ford,8658,ED,KC,6,0,20.7,0.0,16.0,,10.3,0,0,2,66.7,16,70.7,59.4,40.5,54.5,64.7,68.5,0,,0.0,0,1,2,39.6,0,33,206,3,3,3,0,0,0,0.0,
Darqueze Dennard,8659,CB,CIN,16,7,6.6,63.0,97.3,10.4,6.5,0,1,6,7.4,7,72.4,74.9,87.6,56.0,79.9,82.6,2,48,8.3,5,4,2,80.4,51,567,583,19,48,81,3,462,285,0.9,9.1
Jason Verrett,8660,CB,LAC,1,0,3.3,25.0,100.0,35.0,8.8,0,0,0,0.0,27,53.4,46.9,77.2,,34.1,27.1,0,4,,0,0,0,39.6,1,35,35,0,0,4,0,4,0,0.1,4.0
Marcus Smith,8661,ED,SEA,13,0,5.0,50.0,7.3,11.0,5.5,0,0,0,0.0,29,73.1,59.6,87.9,49.7,66.0,51.5,0,11,50.0,1,0,0,66.7,1,12,165,4,1,2,0,11,1,1.0,11.0
Deone Bucannon,8662,LB,ARZ,12,7,4.5,72.7,86.5,7.5,5.5,1,0,3,4.5,1,44.2,47.8,59.2,61.9,55.0,66.8,1,36,6.7,3,3,3,103.2,48,385,445,10,35,66,3,502,302,1.4,10.5
Jimmie Ward,8665,S,SF,7,1,15.0,75.0,99.2,37.2,27.9,0,1,1,12.5,28,51.5,54.2,36.7,80.8,65.5,68.7,0,72,5.3,1,1,2,156.3,6,245,247,1,17,8,1,186,119,0.8,31.0
Bradley Roby,8666,CB,DEN,16,2,12.6,52.6,100.0,10.2,5.4,1,0,23,29.5,10,77.5,78.3,88.0,84.7,67.4,75.6,1,38,7.1,3,15,5,89.2,41,442,442,12,37,78,5,511,122,1.2,12.5
Demarcus Lawrence,8669,ED,DAL,16,1,0.3,33.3,3.0,13.0,4.3,1,1,1,33.3,9,65.9,91.6,21.2,92.0,80.6,61.6,0,4,28.6,2,1,8,42.4,1,14,468,18,4,3,0,4,10,0.3,4.0
Marqise Lee,8674,WR,JAX,1,0,,,100.0,,,0,0,0,,15,60.7,70.2,60.0,,,,0,,,0,0,5,0.0,0,1,1,0,0,0,0,0,0,0.0,
Kyle Van Noy,8675,LB,NE,16,6,4.0,88.6,60.7,8.5,7.5,0,0,1,2.3,19,60.1,58.5,90.6,57.6,55.3,61.1,0,34,11.6,5,1,1,114.0,39,350,577,17,32,44,1,420,297,1.3,10.8
Lamarcus Joyner,8676,S,LA,13,6,15.7,38.5,98.1,43.9,16.9,0,1,12,46.2,26,91.2,90.9,58.1,51.4,78.3,89.6,3,26,0.0,0,7,1,27.4,10,466,475,3,27,26,1,125,45,0.3,12.5
Stephon Tuitt,8681,DI,PIT,13,1,,,0.3,,,0,0,0,,25,67.0,80.5,77.4,74.3,71.8,58.1,0,,33.3,2,0,1,0.0,0,1,376,4,3,0,0,0,0,0.0,
Timmy Jernigan,8683,DI,PHI,18,0,5.0,100.0,0.3,1.0,1.0,0,0,0,0.0,24,64.0,70.0,25.9,62.1,77.2,76.7,0,12,0.0,0,0,5,116.7,1,1,377,4,3,1,0,12,7,12.0,12.0
Kony Ealy,8695,ED,NYJ,15,0,,,1.0,,,0,0,0,,22,62.1,65.4,90.2,66.3,53.0,30.0,1,,66.7,2,0,0,0.0,0,3,309,2,1,0,0,0,0,0.0,
