player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Johnson Bademosi,7374,CB,NO,3,0,6.0,66.7,100.0,10.5,7.0,0,0,0,0.0,20,68.2,68.9,80.3,,63.9,76.3,0,15,0.0,0,0,0,82.6,2,21,21,1,2,3,0,18,11,0.9,9.0
Harrison Smith,7641,S,MIN,17,10,9.3,66.7,94.4,25.3,16.8,0,1,9,25.0,18,91.0,88.4,89.7,63.1,67.4,68.6,3,24,4.5,3,6,2,47.8,24,643,681,11,53,36,0,215,85,0.4,9.0
Josh Norman,7649,CB,WAS,11,2,15.4,69.6,100.0,9.8,6.8,1,1,4,8.7,32,43.4,45.7,23.8,,64.7,58.7,1,51,6.3,2,4,5,133.3,32,339,339,4,28,46,8,472,98,1.5,14.8
Justin Bethel,7654,CB,NE,5,0,19.5,50.0,100.0,15.0,7.5,0,0,0,0.0,19,52.5,52.9,73.8,,60.0,27.0,0,29,50.0,1,0,0,95.8,1,19,19,0,1,2,0,29,0,1.9,29.0
Neiko Thorpe,7716,CB,SEA,4,0,8.0,75.0,100.0,5.0,3.8,0,0,0,0.0,29,56.1,58.9,75.6,,65.7,77.6,0,13,0.0,0,0,0,96.9,3,16,16,1,2,4,0,31,5,2.1,10.3
Dion Jordan,7785,ED,OAK,7,0,,,1.6,,,0,0,1,,23,66.3,65.3,19.0,66.7,63.4,28.3,0,,100.0,1,0,2,0.0,0,2,127,2,0,0,0,0,0,0.0,
Barkevious Mingo,7787,ED,HST,9,0,3.0,0.0,28.3,,12.0,0,0,0,0.0,13,69.4,48.0,0.0,57.0,51.7,69.9,0,,,0,0,2,39.6,0,13,46,0,0,1,0,0,0,0.0,
Tavon Austin,7789,WR,DAL,1,0,,,100.0,,,0,0,0,,9,60.7,70.2,60.0,,,,0,,,0,0,3,0.0,0,1,1,0,0,0,0,0,0,0.0,
D.J. Hayden,7793,CB,JAX,15,4,6.4,61.0,90.9,14.8,9.0,0,0,6,14.6,15,77.9,76.9,85.1,82.7,52.2,81.0,0,31,7.4,2,4,2,74.2,25,400,440,10,21,41,0,210,110,0.6,8.4
Sheldon Richardson,7794,DI,CLV,16,1,6.0,0.0,2.6,,11.0,1,0,0,0.0,8,69.7,73.9,32.0,66.5,74.9,48.0,0,,0.0,0,0,6,39.6,0,12,459,7,9,1,0,0,0,0.0,
Kenny Vaccaro,7796,S,TEN,19,12,10.6,63.9,91.6,18.6,11.9,2,0,4,6.6,31,53.5,60.9,56.9,79.6,68.8,78.7,2,43,6.9,4,3,4,87.6,39,770,841,11,42,61,3,432,155,0.6,11.1
Eric Reid,7799,S,CAR,16,4,9.6,78.9,93.0,12.7,10.1,0,0,5,8.8,5,36.1,46.6,86.1,72.3,57.4,66.3,0,37,12.5,7,5,2,148.1,45,621,668,13,45,57,7,573,244,1.0,12.7
Desmond Trufant,7803,CB,ATL,9,1,13.6,67.6,100.0,12.4,8.4,0,0,3,8.8,2,70.3,70.2,85.4,,63.6,32.7,4,55,18.8,3,2,0,106.3,23,302,302,2,12,34,5,390,133,1.4,17.0
Xavier Rhodes,7806,CB,MIN,17,4,10.2,83.5,100.0,8.0,6.7,2,0,7,8.9,18,45.3,47.9,43.2,,66.2,76.7,0,60,7.4,5,6,10,131.1,66,558,558,11,59,79,5,822,233,1.6,12.5
Alec Ogletree,7811,LB,NYG,13,8,4.4,86.5,83.4,8.8,7.6,0,1,3,5.8,21,55.0,55.6,63.2,76.7,50.0,49.5,1,42,14.8,8,3,3,116.3,45,418,501,12,38,52,4,399,244,1.0,8.9
Johnathan Cyprien,7814,S,ATL,5,0,14.0,0.0,96.3,,23.0,0,0,0,0.0,2,41.3,43.2,73.9,59.4,65.6,79.0,0,,0.0,0,0,1,39.6,0,26,27,0,2,1,0,0,0,0.0,
Darius Slay,7817,CB,DET,14,2,14.5,58.3,100.0,10.0,5.8,1,1,11,13.1,11,56.9,56.4,88.8,,48.5,70.4,2,44,7.5,3,8,7,86.9,49,523,523,6,35,84,3,689,130,1.4,14.1
Manti Te'o,7819,LB,NO,2,0,,,77.8,,,0,0,0,,20,66.6,49.7,74.7,52.6,44.6,48.1,0,,,0,0,0,0.0,0,14,18,0,0,0,0,0,0,0.0,
Tank Carradine,7821,DI,MIA,1,0,,,9.1,,,0,0,0,,17,60.1,64.8,76.7,61.4,62.3,70.1,0,,,0,0,0,0.0,0,1,11,1,0,0,0,0,0,0.0,
Kevin Minter,7826,LB,TB,7,1,6.3,80.0,72.3,8.7,7.0,0,0,1,5.0,30,57.2,65.2,23.3,74.3,68.4,58.7,0,41,20.0,3,1,1,105.6,16,146,202,5,11,20,0,187,86,1.3,11.7
Kiko Alonso,7827,LB,NO,13,3,9.2,63.2,76.1,12.3,7.8,0,1,1,5.3,20,69.2,69.5,82.3,60.4,65.2,67.7,0,14,15.0,3,1,0,72.3,12,156,205,6,14,19,0,80,31,0.5,6.7
Johnathan Hankins,7830,DI,OAK,16,0,,,0.3,,,2,0,0,,23,55.0,63.7,27.0,59.5,70.2,29.9,0,,33.3,1,0,6,0.0,0,1,349,2,2,0,0,0,0,0.0,
Jon Bostic,7831,LB,WAS,16,8,5.0,78.8,90.2,9.7,7.7,0,0,5,7.6,32,63.7,55.9,64.7,56.2,48.4,72.7,1,40,8.0,4,1,1,107.2,52,535,593,19,38,66,3,502,284,1.0,9.7
Jamie Collins Sr.,7833,LB,NE,17,2,2.2,78.8,64.7,12.5,9.8,0,1,2,6.1,19,70.5,72.3,90.8,76.8,57.4,39.0,3,25,28.1,9,2,0,55.8,26,354,547,17,21,33,0,214,169,0.7,8.2
Margus Hunt,7834,DI,IND,16,0,3.5,100.0,3.3,4.0,4.0,0,0,0,0.0,14,55.6,51.0,57.0,51.3,56.8,27.7,0,11,0.0,0,0,2,108.3,2,8,244,2,2,2,0,20,13,2.5,10.0
Jamar Taylor,7835,CB,ATL,11,0,9.2,66.7,89.9,5.8,3.9,1,0,5,11.9,2,44.3,42.4,83.1,41.7,49.1,61.4,0,26,14.3,3,3,3,97.2,28,178,198,3,18,42,1,319,152,2.0,11.4
D.J. Swearinger Sr.,7838,S,NO,9,3,10.0,68.0,92.9,14.8,10.0,0,0,2,8.0,20,42.0,52.1,81.9,58.3,72.8,60.7,0,69,16.7,4,2,0,146.3,17,261,281,1,17,25,4,288,152,1.1,16.9
Travis Kelce,7844,TE,KC,1,0,,,100.0,,,2,0,0,,16,60.0,60.0,62.9,,,,0,,,0,0,9,0.0,0,1,1,0,0,0,0,0,0,0.0,
Tyrann Mathieu,7850,S,KC,19,4,7.4,66.7,93.1,11.1,7.4,1,4,10,10.4,16,82.0,75.4,56.7,59.2,59.9,61.8,4,26,7.9,6,9,4,69.7,64,761,817,19,66,96,2,517,299,0.7,8.1
Blidi Wreh-Wilson,7851,CB,ATL,11,1,11.1,51.4,100.0,11.9,6.1,0,1,7,20.0,2,64.0,64.4,83.8,,61.4,50.7,0,42,14.3,3,6,1,95.2,18,237,237,3,17,35,2,262,99,1.2,14.6
John Jenkins,7863,DI,MIA,16,0,,,1.0,,,0,0,0,,17,58.7,70.7,86.7,70.3,65.1,54.0,0,,,0,0,0,0.0,0,2,206,0,0,0,0,0,0,0.0,
Logan Ryan,7864,CB,TEN,19,16,9.4,68.7,93.8,8.3,5.7,4,2,14,10.4,31,60.0,63.0,72.1,78.6,62.6,63.6,5,63,9.9,10,12,11,95.3,92,813,867,23,75,134,7,1098,472,1.4,11.9
Shawn Williams,7865,S,CIN,16,3,8.9,72.3,90.4,14.4,10.4,0,1,4,8.5,7,51.0,54.5,82.2,57.3,58.8,42.3,1,49,18.8,12,2,0,99.2,34,509,563,15,49,47,1,435,173,0.9,12.8
Kayvon Webster,7871,CB,WAS,2,0,11.3,70.0,100.0,8.3,5.8,1,0,2,20.0,32,65.0,61.0,79.3,,39.3,53.8,0,51,0.0,0,2,1,145.8,7,61,61,1,5,10,1,150,106,2.6,21.4
Duron Harmon,7872,S,NE,17,0,9.3,55.6,94.6,84.8,47.1,0,0,2,22.2,19,75.9,74.4,86.3,58.9,65.0,55.3,3,29,12.5,2,2,0,33.8,5,458,484,1,14,9,0,54,9,0.1,10.8
Brandon Williams,7875,DI,BLT,15,1,,,1.2,,,0,0,0,,3,54.3,64.8,61.9,57.2,70.1,64.6,0,,33.3,1,0,3,0.0,0,4,334,2,1,0,0,0,0,0.0,
Akeem Spence,7882,DI,JAX,15,0,14.0,100.0,2.2,4.0,4.0,0,0,0,0.0,15,56.0,49.2,18.0,52.5,58.3,48.4,0,26,0.0,0,0,4,118.8,1,4,183,1,1,1,0,26,12,6.5,26.0
Alex Okafor,7885,ED,KC,10,1,4.5,75.0,10.1,9.0,6.8,1,1,0,0.0,16,66.8,48.2,73.8,54.2,39.6,73.6,0,7,25.0,1,0,2,83.3,3,28,276,7,2,4,0,18,1,0.7,6.0
B.W. Webb,7896,CB,CIN,15,2,14.2,60.3,98.4,12.5,7.6,1,2,5,7.9,7,54.5,55.7,63.5,46.4,64.0,65.0,1,79,5.9,2,2,6,113.3,38,498,506,4,30,63,4,702,282,1.5,18.5
John Simon,7911,ED,NE,17,2,7.5,50.0,12.1,34.0,17.0,0,1,1,50.0,19,89.6,73.0,72.2,61.6,68.8,67.9,1,1,12.5,2,1,1,56.3,1,34,282,8,12,2,1,1,0,0.0,1.0
A.J. Klein,7930,LB,NO,16,4,5.5,81.5,82.1,8.9,7.3,2,0,0,0.0,20,43.5,45.7,67.7,65.8,47.5,49.2,1,35,19.4,6,0,3,119.5,44,426,519,10,21,54,4,465,233,1.2,10.6
Micah Hyde,7941,S,BUF,17,8,6.8,66.7,97.7,27.7,18.5,0,0,1,3.0,4,79.4,77.7,88.3,54.3,71.5,77.5,1,34,7.1,3,1,0,86.8,22,643,658,4,31,33,1,251,113,0.4,11.4
Kenjon Barner,7963,HB,ATL,2,0,,,100.0,,,0,0,0,,2,65.7,68.3,62.9,,,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Vince Williams,7988,LB,PIT,14,6,3.7,93.8,71.1,8.7,8.1,0,0,1,6.3,25,69.8,76.2,42.7,78.4,69.5,63.3,0,21,12.5,2,1,1,111.7,15,138,194,8,8,16,1,93,38,0.7,6.2
Jordan Poyer,8000,S,BUF,17,6,11.7,78.3,94.4,33.0,25.8,0,0,0,0.0,4,70.2,74.0,86.4,63.4,76.7,73.7,2,61,8.5,4,0,1,112.8,18,623,660,11,37,23,4,236,85,0.4,13.1
Nick Williams,8006,DI,CHI,16,1,,,1.0,,,0,0,0,,6,64.2,67.7,60.6,62.6,67.8,65.0,0,,0.0,0,0,2,0.0,0,3,295,7,2,0,0,0,0,0.0,
Kemal Ishmael,8026,S,ATL,10,3,8.1,82.4,96.3,8.9,7.4,0,0,0,0.0,2,45.2,54.3,81.1,66.4,66.5,59.8,0,30,10.5,2,0,0,122.3,14,131,136,3,14,17,1,147,50,1.2,10.5
Damion Square,8042,DI,LAC,16,2,-6.0,0.0,1.0,,2.0,1,0,1,100.0,27,85.9,63.1,72.0,55.5,60.2,51.7,0,,0.0,0,1,1,39.6,0,2,196,0,1,1,0,0,0,0.0,
Daren Bates,8077,LB,TEN,3,0,1.0,100.0,75.0,6.0,6.0,0,0,0,0.0,31,36.7,40.1,71.4,58.2,65.1,38.5,0,15,,0,0,0,118.8,1,6,8,0,0,1,0,15,14,2.5,15.0
Ezekiel Ansah,8094,ED,SEA,12,2,6.7,0.0,8.0,,7.3,1,1,1,33.3,29,83.0,56.0,36.9,56.4,46.6,35.8,0,,22.2,2,1,3,39.6,0,22,275,4,5,3,0,0,0,0.0,
Rontez Miles,8102,S,NYJ,5,0,,,93.8,,,0,0,0,,22,70.8,72.4,71.9,58.4,60.0,77.2,0,,0.0,0,0,0,0.0,0,15,16,0,2,0,0,0,0,0.0,
A.J. Bouye,8110,CB,JAX,14,3,12.1,65.0,100.0,10.1,6.5,2,0,10,12.5,15,55.4,58.4,88.7,,67.6,69.0,1,65,9.1,5,7,5,103.8,52,562,562,5,47,80,3,772,298,1.5,14.8
Jahleel Addae,8117,LB,HST,17,2,9.6,73.3,92.6,15.0,11.0,0,0,2,6.7,13,63.0,62.7,50.6,51.6,65.8,64.3,2,52,7.4,2,1,3,83.9,22,351,379,9,23,30,1,269,131,0.8,12.2
Lerentee McCray,8159,ED,JAX,8,0,-5.0,0.0,2.3,,1.0,0,0,1,100.0,15,67.2,67.1,81.3,56.7,66.7,74.3,0,,0.0,0,0,0,39.6,0,1,43,1,1,1,0,0,0,0.0,
Benson Mayowa,8196,ED,OAK,15,2,7.3,100.0,4.2,3.0,3.0,0,0,0,0.0,23,50.7,60.1,18.5,70.2,63.0,65.1,0,21,20.0,1,0,4,118.8,3,11,263,7,2,3,0,47,25,5.2,15.7
Bradley McDougald,8220,S,SEA,17,3,10.3,64.9,96.8,16.9,10.9,0,0,5,8.8,29,62.6,62.8,87.3,72.7,56.8,51.9,2,58,10.7,6,4,3,88.0,37,667,689,16,47,57,2,475,252,0.8,12.8
Will Compton,8308,LB,OAK,9,5,3.6,94.1,94.0,7.2,6.8,0,0,0,0.0,23,50.8,64.3,82.2,48.6,79.5,65.0,0,24,10.5,2,0,0,107.6,16,126,134,3,12,17,0,167,107,1.5,10.4
Rashaan Melvin,8334,CB,DET,13,1,13.0,63.8,98.6,10.2,6.5,1,0,7,8.8,11,47.2,55.3,87.8,79.9,82.0,86.3,0,47,3.9,2,6,4,110.6,51,558,566,8,48,80,4,743,173,1.4,14.6
Tony Jefferson,8361,S,BLT,5,1,12.3,58.3,91.8,23.1,13.5,0,0,3,25.0,3,48.9,53.1,80.2,53.2,68.9,44.1,0,59,33.3,4,2,2,130.6,7,178,194,0,7,12,1,169,105,1.0,24.1
Brandon Copeland,8378,LB,NYJ,12,1,3.6,87.5,68.0,8.1,7.1,0,0,0,0.0,22,43.3,58.6,86.2,64.4,69.4,36.0,0,61,40.0,6,0,0,148.2,14,121,178,5,8,16,3,161,109,1.4,11.5
Jeff Heath,8396,S,DAL,13,6,7.8,70.5,95.4,13.6,9.6,0,0,8,18.2,9,68.9,67.9,85.7,61.8,60.4,87.4,0,25,0.0,0,6,2,106.6,31,452,474,7,30,44,2,324,165,0.8,10.5
Chris Banjo,8419,S,ARZ,5,1,7.3,100.0,92.0,7.3,7.3,0,0,0,0.0,1,57.4,56.9,82.3,57.1,58.4,32.1,0,16,25.0,1,0,0,109.7,3,23,25,1,2,3,0,31,9,1.4,10.3
Cody Davis,8458,S,JAX,8,2,17.5,0.0,100.0,,28.5,0,0,1,50.0,15,67.9,71.7,79.2,,62.6,85.0,0,,0.0,0,1,0,39.6,0,60,60,1,2,2,0,0,0,0.0,
Brynden Trawick,8471,ED,BLT,2,0,,,85.7,,,0,0,0,,3,64.5,64.9,74.7,58.4,60.5,71.4,0,,0.0,0,0,0,0.0,0,6,7,0,1,0,0,0,0,0.0,
Nickell Robey-Coleman,8483,CB,LA,16,1,7.4,62.9,99.2,12.7,8.0,0,0,6,9.7,26,74.1,74.5,85.7,73.1,65.4,60.3,0,27,14.3,5,5,2,84.2,39,521,525,8,29,62,1,362,176,0.7,9.3
LaRoy Reynolds,8500,LB,CIN,6,0,1.0,100.0,60.7,5.3,5.3,0,0,0,0.0,7,44.0,37.3,76.9,57.2,41.6,45.7,0,9,33.3,1,0,0,132.6,3,17,28,0,2,3,1,19,16,1.2,6.3
Deon Lacey,8512,LB,MIA,3,0,,,66.7,,,0,0,0,,17,60.3,48.3,66.0,58.5,60.0,,0,,,0,0,0,0.0,0,2,3,0,0,0,0,0,0,0.0,
Mike Purcell,8530,DI,DEN,13,1,,,0.5,,,0,0,0,,10,56.7,78.4,23.9,48.9,91.0,29.1,0,,66.7,2,0,4,0.0,0,1,210,0,0,0,0,0,0,0.0,
Jadeveon Clowney,8636,ED,SEA,15,0,0.3,66.7,4.6,10.0,6.7,0,0,0,0.0,29,87.5,80.8,0.0,76.7,77.4,32.4,1,4,33.3,3,0,12,30.6,2,23,505,9,6,3,0,6,7,0.3,3.0
Khalil Mack,8640,ED,CHI,16,0,0.7,100.0,9.5,7.8,7.8,1,0,1,16.7,6,57.4,86.2,60.7,81.3,83.5,50.5,0,14,60.0,6,1,4,103.5,6,56,587,11,4,6,0,53,49,1.1,8.8
Anthony Barr,8644,LB,MIN,16,6,3.2,81.0,81.8,8.0,6.5,2,1,2,2.5,18,52.0,56.3,54.3,61.0,61.8,68.3,1,45,6.3,3,2,4,105.0,64,540,660,11,39,79,3,586,405,1.1,9.2
Aaron Donald,8648,DI,LA,16,0,,,0.2,,,1,0,1,,26,70.7,93.6,54.8,92.8,90.2,43.3,0,,40.0,2,0,4,0.0,0,1,577,14,3,0,0,0,0,0.0,
Kyle Fuller,8649,CB,CHI,16,4,10.9,67.7,100.0,9.3,6.3,0,2,8,8.1,6,58.7,62.5,68.3,,78.2,82.9,3,49,4.9,3,8,8,93.3,67,668,668,18,54,99,3,887,276,1.4,13.2
C.J. Mosley,8652,LB,NYJ,2,1,4.3,62.5,76.6,11.2,7.0,0,0,1,12.5,22,77.1,75.0,78.4,58.1,62.1,82.8,1,22,0.0,0,1,0,30.7,5,59,77,0,3,8,0,31,31,0.6,6.2
Ha Ha Clinton-Dix,8656,S,CHI,16,1,6.9,66.7,97.1,25.0,16.7,0,0,2,5.6,6,75.5,74.2,44.9,48.5,76.3,70.7,2,27,6.5,3,2,2,69.2,24,644,663,6,42,36,1,220,94,0.4,9.2
Dee Ford,8658,ED,SF,14,1,,,2.7,,,0,0,0,,28,78.7,73.9,49.6,71.2,62.7,80.3,0,,50.0,2,0,2,0.0,0,7,259,8,1,0,0,0,0,0.0,
Darqueze Dennard,8659,CB,CIN,9,3,8.5,54.5,94.5,15.4,8.4,0,0,6,18.2,7,76.0,72.2,46.0,68.4,57.7,56.4,0,27,4.8,1,5,1,79.6,18,290,307,5,17,33,1,174,86,0.6,9.7
Jason Verrett,8660,CB,SF,1,0,37.0,100.0,100.0,1.0,1.0,0,0,0,0.0,28,24.1,19.6,67.5,,60.0,,0,39,,0,0,1,158.3,1,2,2,0,0,1,1,39,2,39.0,39.0
Deone Bucannon,8662,LB,NYG,11,2,1.1,71.4,85.6,13.5,9.6,0,0,0,0.0,21,53.1,53.9,82.1,60.2,56.6,55.3,0,39,9.1,1,0,0,124.7,10,149,174,3,8,14,1,132,105,1.0,13.2
Jimmie Ward,8665,S,SF,16,6,10.1,61.5,99.2,36.8,22.7,0,0,8,30.8,28,84.5,85.0,89.8,53.5,83.0,77.9,0,29,2.3,1,8,1,121.3,16,623,628,9,36,26,4,177,46,0.3,11.1
Bradley Roby,8666,CB,HST,12,1,11.2,62.2,98.7,11.0,6.8,1,4,12,16.2,13,65.2,64.0,62.1,72.7,52.7,30.9,2,30,23.4,11,7,6,84.6,46,542,549,8,35,74,2,585,192,1.2,12.7
Demarcus Lawrence,8669,ED,DAL,16,0,6.0,100.0,1.1,5.0,5.0,0,0,0,0.0,9,67.3,86.2,33.8,78.6,83.2,37.9,0,7,14.3,1,0,6,95.8,1,5,448,7,6,1,0,7,1,1.4,7.0
Kyle Van Noy,8675,ED,NE,16,2,8.6,72.7,16.5,10.4,7.5,1,0,0,0.0,19,76.1,84.2,71.3,72.1,83.7,62.3,0,21,16.7,2,0,2,129.0,8,92,556,11,8,11,1,95,43,1.1,11.9
Lamarcus Joyner,8676,CB,OAK,14,1,6.4,73.9,95.8,8.1,6.0,2,1,5,7.2,23,44.4,47.5,31.4,57.7,67.1,40.3,0,32,13.6,6,3,9,108.4,51,461,481,13,37,69,3,500,280,1.2,9.8
Trent Murphy,8682,ED,BUF,17,2,4.3,100.0,4.1,6.3,6.3,1,0,0,0.0,4,71.3,75.2,44.9,69.2,74.9,41.1,1,11,33.3,4,0,5,60.4,3,19,460,9,6,3,0,24,11,1.3,8.0
Timmy Jernigan,8683,DI,PHI,11,0,,,2.2,,,1,0,0,,24,60.1,66.2,19.2,67.3,67.9,27.6,0,,0.0,0,0,4,0.0,0,4,184,3,1,0,0,0,0,0.0,
Jeremiah Attaochu,8685,ED,DEN,11,0,1.0,100.0,9.5,4.8,4.8,0,0,0,0.0,10,50.1,55.6,42.1,57.7,61.2,58.7,0,33,0.0,0,0,2,118.8,4,19,199,6,2,4,0,63,59,3.3,15.8
Christian Kirksey,8706,LB,CLV,2,2,-0.3,88.9,82.5,5.8,5.1,0,0,0,0.0,8,50.4,48.2,78.8,48.5,55.3,29.8,0,75,33.3,2,0,0,155.8,8,52,63,2,2,9,1,133,132,2.9,16.6
Preston Brown,8708,LB,JAX,10,2,2.5,95.5,91.4,7.6,7.3,0,0,0,0.0,15,53.5,45.9,83.0,60.1,42.5,75.2,0,39,10.0,2,0,0,138.4,21,169,185,5,16,22,2,219,162,1.4,10.4
Terrence Brooks,8714,S,NE,16,0,7.6,62.1,93.3,9.9,6.2,0,0,4,13.8,19,58.3,60.6,27.6,60.0,70.6,78.6,1,24,0.0,0,2,2,77.2,18,195,209,3,14,29,1,183,42,1.0,10.2
Kareem Martin,8719,ED,NYG,5,0,,,3.8,,,0,0,0,,21,60.3,48.3,80.4,47.1,53.5,48.8,0,,0.0,0,0,0,0.0,0,1,26,0,1,0,0,0,0,0.0,
Phillip Gaines,8722,CB,HST,4,1,12.3,60.0,98.9,6.7,4.0,1,0,1,5.0,13,29.2,31.4,81.3,60.0,65.3,83.0,0,46,0.0,0,0,3,115.6,12,92,93,3,9,20,2,145,42,1.8,12.1
Jaylen Watkins,8736,S,LAC,13,2,6.2,92.3,99.1,9.0,8.3,0,0,1,3.8,27,53.4,55.2,79.3,68.1,60.2,33.9,0,31,20.8,5,1,0,114.9,24,230,232,6,17,26,1,221,141,1.0,9.2
Bashaud Breeland,8737,CB,KC,19,3,15.9,46.6,99.4,19.4,9.0,3,4,7,9.6,16,51.3,55.2,49.7,75.2,73.9,62.5,3,41,8.0,4,5,13,68.6,34,700,704,8,43,73,3,546,204,0.8,16.1
Cassius Marsh,8743,ED,ARZ,16,2,4.0,100.0,15.8,6.5,6.5,1,0,0,0.0,1,55.0,63.0,52.1,59.3,69.9,56.5,0,23,8.3,1,0,2,118.8,6,41,260,8,9,6,0,87,63,2.2,14.5
Ross Cockrell,8744,CB,CAR,13,3,11.9,55.2,98.4,11.9,6.6,0,1,8,11.9,5,61.3,57.5,60.9,61.1,42.8,53.1,2,37,11.4,5,4,4,68.1,37,479,487,9,36,67,1,441,171,1.0,11.9
Maurice Alexander,8745,LB,BUF,2,0,6.1,71.4,87.1,5.0,3.6,0,0,0,0.0,4,64.7,55.6,80.8,53.8,48.4,81.2,0,26,0.0,0,0,0,94.3,5,27,31,2,3,7,0,55,28,2.2,11.0
DaQuan Jones,8747,DI,TEN,19,3,7.3,75.0,3.7,5.3,4.0,0,0,0,0.0,31,48.0,72.8,90.9,66.6,71.7,57.4,0,11,0.0,0,0,0,92.7,3,17,459,1,3,4,0,27,5,1.7,9.0
Aaron Colvin,8749,CB,WAS,5,1,10.5,88.0,99.3,6.2,5.5,1,0,1,4.0,32,38.1,38.0,82.6,56.8,42.8,50.0,0,48,7.1,1,1,1,156.8,22,140,141,4,12,25,3,303,75,2.2,13.8
Anthony Hitchens,8754,LB,KC,18,7,4.6,86.3,88.0,8.5,7.3,0,0,1,2.0,16,58.4,44.4,61.8,58.5,34.1,45.1,0,67,13.6,6,1,1,117.0,44,395,449,7,31,51,2,456,280,1.2,10.4
De'Anthony Thomas,8759,WR,BLT,1,0,,,100.0,,,0,0,0,,3,60.0,61.2,60.0,,60.0,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Walt Aikens,8760,S,MIA,6,1,10.7,90.0,88.2,4.8,4.3,0,0,1,10.0,17,39.1,50.1,77.2,52.6,70.9,50.5,0,23,25.0,2,1,0,145.8,9,45,51,0,5,10,1,110,57,2.6,12.2
Pierre Desir,8762,CB,IND,12,1,12.2,63.4,100.0,9.5,6.0,3,2,8,11.3,14,57.9,58.8,60.7,,63.3,52.2,3,61,15.2,7,8,4,93.7,45,450,450,6,38,71,4,641,195,1.5,14.2
Tre Boston,8763,S,CAR,16,5,19.1,50.0,99.4,77.4,38.7,0,1,7,43.8,5,90.6,76.4,9.4,74.0,36.8,56.9,3,34,7.5,3,7,5,76.3,8,669,673,2,32,16,2,125,19,0.2,15.6
Dontae Johnson,8764,CB,SF,2,0,4.0,100.0,100.0,12.0,12.0,0,0,0,0.0,28,59.0,60.3,70.8,,61.8,75.1,0,5,0.0,0,0,0,87.5,1,13,13,0,2,1,0,5,1,0.4,5.0
Kevin Pierre-Louis,8767,LB,CHI,6,1,1.8,66.7,81.9,8.2,5.5,0,0,2,9.5,6,91.0,90.5,80.2,86.1,61.9,68.3,1,18,6.3,1,2,0,54.1,14,118,144,8,14,21,0,82,47,0.7,5.9
Nevin Lawson,8768,CB,OAK,10,0,12.0,62.5,97.7,13.2,8.3,0,1,6,25.0,23,61.5,63.1,27.0,49.5,79.4,73.5,0,55,6.3,1,3,4,115.8,15,215,220,7,15,24,2,195,66,1.0,13.0
Ricardo Allen,8782,S,ATL,16,7,7.4,64.4,98.6,18.6,12.0,0,0,6,13.3,2,57.3,58.6,40.5,60.6,64.0,66.2,2,58,13.5,7,6,2,84.0,29,577,585,10,38,45,3,265,168,0.5,9.1
Aaron Lynch,8785,ED,CHI,16,1,1.5,50.0,12.0,19.0,9.5,1,1,0,0.0,6,50.2,36.0,0.0,62.9,36.8,43.2,0,11,0.0,0,0,7,66.7,1,20,166,2,0,2,0,11,3,0.6,11.0
Caraun Reid,8793,DI,ARZ,3,0,,,1.2,,,0,0,0,,1,60.7,46.2,39.0,58.4,43.2,25.1,0,,100.0,1,0,1,0.0,0,1,81,0,0,0,0,0,0,0.0,
Chris Smith,8794,ED,CLV,9,1,,,3.1,,,0,0,0,,8,62.3,51.3,84.7,49.3,55.3,69.2,0,,0.0,0,0,0,0.0,0,3,98,0,0,0,0,0,0,0.0,
Devon Kennard,8809,ED,DET,16,0,1.0,92.3,25.4,11.3,10.5,0,0,0,0.0,11,69.0,69.3,90.7,58.4,71.0,54.8,0,10,25.0,3,0,0,109.0,12,147,578,14,9,13,1,52,56,0.4,4.3
Antone Exum Jr.,8817,S,SF,1,0,,,100.0,,,0,0,0,,28,64.3,65.7,68.2,,60.0,,0,,,0,0,0,0.0,0,13,13,0,0,0,0,0,0,0.0,
Bennett Jackson,8822,S,NYJ,3,0,,,100.0,,,0,0,0,,22,63.4,66.8,74.8,,64.1,79.4,0,,0.0,0,0,0,0.0,0,14,14,0,1,0,0,0,0,0.0,
T.J. Carrie,8853,CB,CLV,15,3,8.0,74.2,90.8,8.3,6.2,2,0,3,4.8,8,47.6,56.2,87.2,70.0,82.4,56.0,1,50,15.4,6,2,3,116.2,46,406,447,8,30,62,4,558,241,1.5,12.1
Beau Allen,8858,DI,TB,13,0,,,1.0,,,0,0,0,,30,59.8,72.6,82.5,61.1,73.9,39.8,0,,,0,0,0,0.0,0,1,96,1,0,0,0,0,0,0.0,
Shelby Harris,8869,DI,DEN,16,0,,,0.3,,,0,0,0,,10,67.1,76.8,75.2,73.1,69.7,68.6,0,,20.0,1,0,1,0.0,0,1,347,7,4,0,0,0,0,0.0,
