player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Eric Kendricks,9478,LB,MIN,14,2,4.8,73.1,88.9,9.1,6.6,0,0,7,10.4,18,64.9,64.5,39.6,55.4,65.6,77.1,2,56,12.5,5,5,2,104.7,49,464,522,12,33,67,3,630,476,1.4,12.9
Jaquiski Tartt,9479,S,SF,8,1,7.5,75.0,96.0,12.1,9.1,1,2,1,3.6,28,58.5,66.6,80.7,58.8,79.6,66.4,1,30,11.5,3,1,1,105.7,21,263,274,5,22,28,2,216,114,0.9,10.3
Eric Rowe,9480,CB,NE,4,0,12.8,61.5,96.0,11.6,7.2,0,0,3,23.1,19,58.5,62.9,80.5,70.4,75.8,80.5,0,24,0.0,0,1,0,126.9,8,97,101,0,5,13,2,106,32,1.1,13.3
Denzel Perryman,9481,LB,LAC,9,2,5.1,70.8,96.8,11.9,8.4,0,1,1,4.2,27,64.7,70.1,82.1,87.3,68.3,53.1,1,32,15.0,3,1,0,87.3,17,210,217,7,15,24,1,171,108,0.8,10.1
Ronald Darby,9483,CB,PHI,9,2,10.8,62.0,99.7,8.8,5.4,1,0,11,15.5,24,70.4,70.6,86.5,60.0,63.8,58.6,1,33,9.5,4,8,1,86.5,44,398,399,8,36,71,3,418,102,1.1,9.5
Jordan Phillips,9485,DI,BUF,16,0,,,1.1,,,2,0,0,,4,57.8,49.7,8.0,64.9,50.6,33.9,0,,25.0,1,0,5,0.0,0,2,188,2,3,0,0,0,0,0.0,
Markus Golden,9491,ED,ARZ,11,1,-4.0,100.0,3.1,3.5,3.5,2,0,0,0.0,1,38.5,52.3,15.6,68.2,50.8,83.0,0,9,0.0,0,0,5,104.2,2,7,226,4,4,2,0,18,26,2.6,9.0
Randy Gregory,9493,ED,DAL,16,0,,,1.1,,,1,0,0,,9,64.1,61.7,7.0,66.8,61.9,71.5,0,,25.0,1,0,9,0.0,0,4,364,8,3,0,0,0,0,0.0,
Frank Clark,9496,ED,SEA,17,1,0.7,100.0,5.0,3.4,3.4,0,0,0,0.0,29,61.6,77.4,74.4,74.7,69.1,28.9,1,17,35.7,5,0,2,58.6,7,26,515,17,8,7,0,53,48,2.2,7.6
Jordan Richards,9497,S,ATL,15,2,4.3,75.0,98.1,11.8,8.9,0,0,2,7.1,2,63.9,64.6,78.9,67.9,62.0,56.1,0,21,13.6,3,2,0,91.7,21,264,269,6,17,28,0,182,149,0.7,8.7
P.J. Williams,9511,CB,NO,17,2,8.6,72.0,95.8,8.0,5.8,1,0,11,11.8,20,48.0,55.0,62.1,72.2,83.8,90.8,1,75,2.1,1,7,8,124.4,67,571,596,13,45,93,8,851,382,1.6,12.7
Eli Harold,9512,ED,DET,11,0,,,11.5,,,0,0,0,,11,74.8,58.6,49.6,55.2,60.3,77.1,0,,0.0,0,0,1,0.0,0,15,131,6,2,0,0,0,0,0.0,
Jordan Hicks,9517,LB,PHI,14,8,4.2,79.2,88.3,11.7,9.2,0,1,3,6.3,24,78.1,79.7,61.0,55.4,79.0,86.3,0,75,5.5,3,3,1,111.5,38,462,523,17,44,48,1,436,308,1.0,11.5
Danielle Hunter,9521,ED,MIN,16,0,2.5,100.0,2.7,6.5,6.5,0,0,0,0.0,18,69.5,77.8,86.4,70.5,67.1,65.0,0,23,14.3,1,0,1,118.8,2,14,526,18,6,2,0,26,21,2.0,13.0
Henry Anderson,9526,DI,NYJ,16,2,0.0,100.0,2.5,12.0,12.0,0,0,1,100.0,22,60.3,74.3,87.9,65.8,73.8,42.5,0,0,42.9,3,1,1,79.2,1,12,471,9,2,1,0,0,0,0.0,0.0
Steven Nelson,9531,CB,KC,18,3,14.9,53.1,99.9,11.4,6.0,2,3,20,15.6,16,71.2,72.1,56.8,60.0,74.1,67.0,4,42,9.4,6,11,11,82.8,68,837,838,11,55,128,7,961,193,1.2,14.1
Angelo Blackson,9533,DI,HST,17,1,,,2.6,,,0,0,1,,13,58.9,58.6,70.6,55.0,61.5,55.3,0,,0.0,0,0,1,0.0,0,7,266,2,3,0,0,0,0,0.0,
Trey Flowers,9534,ED,NE,18,0,1.0,100.0,4.8,27.0,27.0,2,1,0,0.0,19,77.3,89.6,58.8,79.9,84.1,74.2,0,5,14.3,1,0,4,87.5,1,29,610,14,6,1,0,5,4,0.2,5.0
Justin Hardy,9540,WR,ATL,1,0,,,100.0,,,0,0,0,,2,,60.0,60.0,,,,0,,,0,0,1,0.0,0,1,1,0,0,0,0,0,0,0.0,
Clayton Geathers,9542,S,IND,14,6,6.6,71.4,96.4,14.4,10.3,0,0,3,6.1,14,63.6,66.9,87.6,70.7,68.2,71.2,0,38,11.9,7,2,1,94.9,35,534,554,11,46,49,1,311,210,0.6,8.9
Ibraheim Campbell,9548,S,GB,4,1,6.7,100.0,98.6,23.0,23.0,0,0,0,0.0,12,75.6,85.0,78.6,59.1,84.2,89.4,0,12,0.0,0,0,0,94.4,3,72,73,1,8,3,0,20,0,0.3,6.7
Rodney Gunter,9549,DI,ARZ,16,0,,,0.6,,,0,0,0,,1,67.5,67.8,66.5,63.2,63.3,60.6,0,,0.0,0,0,2,0.0,0,2,343,7,6,0,0,0,0,0.0,
Ramik Wilson,9551,LB,LA,9,0,1.4,87.5,94.4,5.6,4.9,0,0,1,6.3,26,71.1,61.3,81.6,52.1,47.8,78.1,0,24,7.7,1,1,0,93.2,14,84,89,8,12,16,0,102,80,1.3,7.3
Josh Shaw,9553,S,TB,7,0,11.0,75.0,98.3,9.0,6.8,0,0,0,0.0,30,52.0,54.7,80.2,60.0,65.8,74.3,0,39,14.3,1,0,0,105.7,6,57,58,1,6,8,0,79,16,1.5,13.2
Za'Darius Smith,9555,ED,BLT,17,3,0.0,100.0,6.4,6.0,6.0,0,1,1,20.0,3,63.2,69.6,21.1,77.9,56.5,74.3,0,12,7.7,1,1,7,102.5,5,33,518,14,9,5,0,43,43,1.4,8.6
Kwon Alexander,9557,LB,TB,6,3,3.1,93.1,86.9,7.5,7.0,0,0,2,6.9,30,57.1,57.4,83.9,78.8,49.5,51.4,0,35,15.6,5,2,1,120.7,27,213,245,12,24,29,2,216,128,1.1,8.0
Damien Wilson,9560,LB,DAL,18,1,4.9,80.8,81.0,5.2,4.2,0,1,1,3.8,9,32.9,43.8,80.8,61.4,55.8,32.5,0,53,23.5,4,1,0,136.5,21,115,142,3,12,26,3,196,110,1.8,9.3
Grady Jarrett,9570,DI,ATL,14,1,,,0.9,,,0,0,1,,2,61.2,90.4,68.4,86.7,84.8,64.8,0,,66.7,4,0,3,0.0,0,4,467,7,1,0,0,0,0,0.0,
Adrian Amos,9575,S,CHI,17,1,6.5,71.1,99.3,22.0,15.7,0,0,8,17.8,6,85.5,82.7,66.7,73.3,78.0,74.1,3,30,8.5,5,5,2,80.9,32,749,754,13,53,45,3,271,78,0.4,8.5
Bobby McCain,9578,CB,MIA,14,2,7.9,73.5,98.1,8.5,6.2,5,0,3,4.4,17,54.0,57.9,61.6,86.1,65.7,51.6,1,66,11.8,4,3,7,120.7,50,462,471,9,28,68,6,556,272,1.3,11.1
Kyle Emanuel,9586,LB,LAC,15,1,7.3,87.5,85.3,6.6,5.8,0,0,0,0.0,27,38.6,48.6,39.7,61.1,61.4,55.1,0,58,18.2,2,0,1,158.3,14,99,116,3,8,16,4,203,114,2.2,14.5
Tyeler Davison,9587,DI,NO,16,0,1.5,100.0,4.2,5.5,5.5,1,0,0,0.0,20,54.1,62.1,58.5,54.5,71.6,66.3,0,12,25.0,1,0,2,95.8,2,12,285,3,3,2,0,14,11,1.3,7.0
Tony Lippett,9589,CB,NYG,2,0,12.0,60.0,100.0,7.3,4.4,0,0,1,20.0,21,32.4,34.1,75.6,,60.0,27.0,0,49,50.0,1,1,0,104.2,3,23,23,0,1,5,0,81,38,3.7,27.0
David Mayo,9602,LB,CAR,7,0,6.8,77.8,80.8,7.6,5.9,0,0,1,11.1,5,70.7,58.7,87.5,62.9,45.9,30.1,0,49,50.0,2,1,0,143.5,7,59,73,0,2,9,1,86,62,1.6,12.3
Darius Philon,9625,DI,LAC,18,0,-2.0,100.0,1.0,4.0,4.0,1,0,0,0.0,27,57.9,65.7,55.2,63.3,66.9,35.6,0,9,66.7,4,0,3,104.2,1,4,412,5,2,1,0,9,11,2.3,9.0
Quandre Diggs,9633,S,DET,16,5,9.2,76.4,99.1,12.8,9.7,0,0,4,7.3,11,67.1,72.7,88.8,64.3,80.7,72.3,3,55,11.7,7,4,4,96.9,42,571,576,14,48,55,3,471,208,0.9,11.2
Christian Ringo,9643,DI,CIN,6,0,,,5.0,,,0,0,0,,7,53.0,60.6,44.2,67.7,63.8,72.8,0,,0.0,0,0,1,0.0,0,5,100,3,1,0,0,0,0,0.0,
Anthony Chickillo,9645,ED,PIT,16,0,1.0,83.3,18.8,7.2,6.0,0,1,1,16.7,25,73.6,67.8,85.9,56.0,70.4,57.6,0,15,33.3,2,1,0,127.1,5,37,197,5,4,6,1,30,27,0.8,6.0
Christian Covington,9649,DI,HST,13,2,,,3.3,,,0,0,0,,13,72.3,73.4,84.5,63.6,70.1,75.4,0,,0.0,0,0,0,0.0,0,7,210,6,2,0,0,0,0,0.0,
Hayes Pullard,9652,LB,LAC,7,1,3.8,88.9,98.0,5.6,5.0,0,0,1,11.1,27,64.0,71.4,77.2,59.9,73.0,85.2,0,18,0.0,0,1,0,92.1,8,49,50,2,8,9,0,55,27,1.2,6.9
Bryce Hager,9657,LB,LA,6,1,4.0,66.7,89.2,8.0,5.3,0,0,1,16.7,26,75.3,71.4,92.5,54.0,58.8,69.0,0,25,0.0,0,1,0,87.5,4,33,37,1,3,6,0,43,24,1.3,10.8
Mark Nzeocha,9669,LB,SF,10,2,2.3,77.8,84.9,8.6,6.7,0,0,1,11.1,28,48.3,53.1,80.6,69.5,54.8,36.4,0,18,25.0,2,1,0,102.8,7,62,73,2,4,9,0,78,85,1.3,11.1
Darryl Roberts,9680,S,NYJ,14,1,15.7,58.0,99.6,15.4,9.0,0,1,5,10.0,22,66.4,69.0,57.7,57.5,77.5,63.0,1,55,15.2,5,4,2,98.8,29,481,483,9,27,50,4,360,84,0.8,12.4
Akeem King,9682,CB,SEA,10,1,9.7,66.7,94.4,9.7,6.5,0,0,1,6.7,29,64.8,64.1,80.8,61.5,56.2,85.1,0,15,0.0,0,0,1,118.6,10,101,107,3,10,15,2,77,15,0.8,7.7
Jermaine Whitehead,9698,S,CLV,8,1,7.7,70.6,82.2,10.4,7.4,0,0,2,11.8,8,58.1,57.6,22.2,63.7,58.2,59.2,0,33,10.0,1,2,1,116.3,12,134,163,2,8,17,1,146,50,1.2,12.2
Isaiah Johnson,9753,S,LA,1,0,0.0,100.0,80.0,4.0,4.0,0,0,0,0.0,26,47.3,45.7,71.4,58.7,,,0,8,,0,0,0,100.0,1,4,5,0,0,1,0,8,8,2.0,8.0
Denzel Rice,9784,CB,BUF,1,1,28.0,0.0,100.0,,21.0,0,0,0,0.0,4,54.7,36.0,76.3,,25.3,72.8,1,,0.0,0,0,0,0.0,0,24,24,0,0,1,0,0,0,0.0,
Mike Hull,9815,LB,MIA,2,0,3.0,100.0,72.7,5.3,5.3,0,0,0,0.0,17,68.9,58.8,73.2,50.5,55.4,36.4,0,9,33.3,1,0,0,94.4,3,16,22,1,2,3,0,20,11,1.3,6.7
Zach Vigil,9824,LB,WAS,4,0,1.6,80.0,100.0,4.3,3.4,0,0,0,0.0,32,78.3,76.2,89.4,,60.0,76.0,0,6,0.0,0,0,0,80.8,4,19,19,1,3,5,0,17,11,1.0,4.3
Neville Hewitt,9836,LB,NYJ,8,0,6.5,68.2,89.0,9.3,6.3,0,0,0,0.0,22,30.7,42.4,80.0,74.8,59.8,50.1,0,27,16.7,2,0,0,111.6,15,154,173,4,10,22,1,198,102,1.4,13.2
Troy Hill,9881,CB,LA,14,3,14.0,65.1,100.0,9.1,5.9,1,1,5,11.6,26,59.7,64.4,44.4,,86.8,75.1,2,45,10.7,3,3,4,118.3,28,271,271,6,22,43,5,439,128,1.7,15.7
Justin Coleman,9892,CB,SEA,17,2,4.8,67.5,94.8,9.1,6.1,2,1,9,11.7,29,75.1,67.3,30.7,58.4,34.0,51.4,1,35,13.2,5,8,6,90.9,52,494,521,10,31,77,2,542,423,1.1,10.4
Anthony Harris,9895,S,MIN,11,3,8.1,53.8,97.4,46.3,24.9,0,0,2,15.4,18,87.1,89.0,88.6,48.9,82.6,86.2,3,18,4.5,1,2,0,24.0,7,340,349,2,18,13,0,52,32,0.2,7.4
Matt Longacre,9910,ED,LA,14,1,4.5,100.0,6.2,4.5,4.5,0,0,0,0.0,26,66.5,68.5,84.4,63.5,65.1,53.3,0,15,0.0,0,0,0,108.3,2,9,146,1,1,2,0,20,11,2.2,10.0
Cameron Lynch,9911,LB,TB,4,0,0.0,100.0,100.0,6.0,6.0,0,0,0,0.0,30,49.0,44.0,72.1,,52.7,,0,9,,0,0,0,104.2,1,7,7,0,0,1,0,9,9,1.5,9.0
Ryan Delaire,9939,ED,SF,2,0,,,5.3,,,0,0,0,,28,60.0,44.9,78.1,48.5,51.6,,0,,,0,0,0,0.0,0,1,19,0,0,0,0,0,0,0.0,
Deshazor Everett,9940,S,WAS,11,0,4.6,85.7,94.0,7.8,6.7,0,0,1,14.3,32,54.2,64.5,77.7,57.7,73.3,35.1,1,14,50.0,4,0,0,58.0,6,47,50,1,4,7,0,52,44,1.1,8.7
Josh Keyes,9943,LB,HST,1,0,12.8,100.0,94.1,3.8,3.8,0,0,0,0.0,13,33.3,37.9,72.0,60.3,56.5,76.1,0,28,0.0,0,0,0,158.3,4,16,17,1,2,4,1,63,12,4.2,15.8
Damiere Byrd,9964,WR,CAR,1,0,,,100.0,,,0,0,0,,5,60.0,63.5,60.0,,60.0,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Dean Marlowe,9966,S,BUF,1,0,16.0,33.3,93.3,28.0,9.3,0,0,2,66.7,4,62.3,59.8,77.3,58.9,54.1,80.1,0,4,0.0,0,1,0,42.4,1,28,30,0,1,3,0,4,1,0.1,4.0
Bryce Callahan,10000,CB,CHI,13,2,6.4,75.0,95.2,11.3,8.5,0,1,6,11.5,6,81.3,81.3,85.1,86.6,57.7,65.1,2,29,12.2,5,5,0,80.5,39,472,496,15,34,52,1,319,198,0.7,8.2
De'Vante Bausby,10057,CB,PHI,4,0,12.2,85.7,100.0,7.3,6.3,0,0,0,0.0,24,32.0,39.9,80.4,,73.6,46.8,0,75,20.0,2,0,1,142.6,12,93,93,1,8,14,1,219,90,2.5,18.3
Justin March-Lillard,10065,LB,DAL,1,0,,,50.0,,,0,0,0,,9,60.0,53.4,83.9,58.8,54.0,71.6,0,,,0,0,0,0.0,0,1,2,0,0,0,0,0,0,0.0,
Quinton Dunbar,10073,CB,WAS,7,1,9.2,70.5,100.0,7.5,5.3,0,0,9,20.5,32,67.6,66.5,85.1,,55.1,65.8,2,40,5.9,2,7,2,115.0,31,242,242,8,31,44,5,372,170,1.6,12.0
Curtis Riley,10109,S,NYG,16,4,14.7,56.5,98.0,44.1,24.9,0,1,1,4.3,21,63.9,58.1,86.9,68.8,37.2,29.1,4,32,19.6,11,1,0,39.5,13,623,636,4,41,23,0,165,95,0.3,12.7
Corey Moore,10117,S,IND,6,0,24.0,100.0,96.8,28.0,28.0,0,0,0,0.0,14,55.1,55.3,88.1,60.0,60.1,63.8,1,30,0.0,0,0,0,79.2,1,30,31,0,2,1,0,30,6,1.1,30.0
Nick Dzubnar,10127,LB,LAC,2,0,,,50.0,,,0,0,0,,27,60.0,65.2,99.9,60.0,60.0,,0,,,0,0,0,0.0,0,1,2,0,0,0,0,0,0,0.0,
Efe Obada,10235,ED,CAR,10,0,2.0,100.0,3.6,2.0,2.0,0,0,0,0.0,5,57.8,58.8,58.5,69.7,47.3,31.4,1,15,50.0,1,0,1,112.5,2,4,112,3,1,2,1,22,18,5.5,11.0
Brian Peters,10248,LB,HST,5,0,3.3,100.0,94.4,5.7,5.7,0,0,0,0.0,13,39.6,46.5,82.1,59.6,69.1,30.0,0,44,42.9,3,0,0,118.8,6,34,36,2,4,6,0,104,84,3.1,17.3
Erik Harris,10346,S,OAK,15,2,9.2,52.9,94.5,23.0,12.2,0,1,5,29.4,23,79.9,73.5,85.6,53.6,52.0,73.4,2,23,4.3,1,4,0,60.5,9,223,236,5,20,17,2,60,21,0.3,6.7
Joey Bosa,10637,ED,LAC,9,0,,,0.4,,,1,0,0,,27,71.7,71.5,45.5,70.8,63.6,44.7,0,,66.7,4,0,3,0.0,0,1,278,6,2,0,0,0,0,0.0,
Jalen Ramsey,10639,CB,JAX,16,2,13.5,54.6,100.0,10.9,6.0,0,3,11,11.3,15,72.7,72.8,27.5,,77.0,77.6,3,78,7.5,4,9,5,73.8,53,621,621,9,47,97,2,749,246,1.3,14.1
Leonard Floyd,10643,ED,CHI,17,3,5.7,61.5,20.3,14.4,8.8,1,0,4,30.8,6,77.0,69.6,50.9,57.7,78.0,41.6,1,14,27.8,5,3,4,68.8,8,119,586,8,10,13,1,68,31,0.6,8.5
Eli Apple,10644,CB,NO,17,3,12.8,59.8,99.9,9.1,5.4,2,2,18,15.4,20,64.2,64.9,87.9,82.2,59.4,44.0,2,58,15.4,12,11,11,85.9,70,674,675,15,63,117,3,913,257,1.4,13.0
Vernon Hargreaves III,10645,CB,TB,1,1,8.4,71.4,97.5,7.4,5.3,0,0,2,28.6,30,56.4,62.3,76.7,60.0,83.2,81.2,0,19,0.0,0,1,0,96.7,5,39,40,0,5,7,0,59,14,1.6,11.8
Sheldon Rankins,10646,DI,NO,17,1,8.0,66.7,4.1,9.5,6.3,0,0,1,33.3,20,67.1,78.8,87.7,70.2,67.9,71.2,0,18,9.1,1,1,0,92.4,2,19,469,14,9,3,0,25,7,1.3,12.5
Karl Joseph,10648,S,OAK,13,2,13.9,55.6,93.0,45.4,25.2,0,0,2,22.2,23,68.0,74.5,46.0,75.3,77.1,72.4,1,20,9.1,1,1,1,73.6,5,240,258,2,8,9,1,60,18,0.3,12.0
Keanu Neal,10651,S,ATL,1,0,20.0,50.0,96.0,21.0,10.5,0,0,1,50.0,2,58.0,62.4,72.7,59.1,69.1,73.3,0,7,,0,0,0,58.3,1,24,25,0,0,2,0,7,3,0.3,7.0
Shaq Lawson,10653,ED,BUF,14,0,16.0,50.0,5.2,12.0,6.0,1,0,0,0.0,4,57.8,76.5,72.9,65.0,81.1,81.6,0,14,20.0,1,0,1,72.9,1,12,232,6,4,2,0,14,5,1.2,14.0
Darron Lee,10654,LB,NYJ,12,5,4.6,75.9,87.4,9.8,7.5,0,0,3,5.6,22,84.8,72.4,85.9,50.4,55.1,61.4,3,31,8.3,3,3,0,83.4,41,423,484,13,28,54,2,374,227,0.9,9.1
William Jackson III,10658,CB,CIN,16,2,13.0,55.1,100.0,15.9,8.8,2,3,13,18.8,7,72.9,73.4,69.4,,71.2,39.6,0,60,17.2,5,10,4,101.9,38,633,633,7,22,69,5,493,152,0.8,13.0
Artie Burns,10659,CB,PIT,9,1,15.8,73.1,99.5,10.0,7.3,1,1,3,11.5,25,57.4,58.6,28.6,60.0,70.1,61.0,0,51,12.5,2,1,5,149.0,19,202,203,3,13,26,4,290,55,1.5,15.3
Kenny Clark,10661,DI,GB,13,1,6.0,100.0,5.1,19.0,19.0,1,0,0,0.0,12,45.6,90.2,68.3,88.8,88.6,64.2,0,9,25.0,1,0,2,104.2,1,22,430,7,2,1,0,9,3,0.5,9.0
Robert Nkemdiche,10663,DI,ARZ,10,1,-7.0,100.0,0.4,1.0,1.0,0,1,0,0.0,1,66.2,58.1,54.3,61.8,54.1,76.7,0,-1,0.0,0,0,2,79.2,1,1,233,6,2,1,0,-1,6,-1.0,-1.0
Vernon Butler,10664,DI,CAR,14,1,,,0.5,,,1,0,0,,5,59.4,61.7,26.7,60.0,67.2,60.4,0,,0.0,0,0,4,0.0,0,1,193,1,1,0,0,0,0,0.0,
Emmanuel Ogbah,10666,ED,CLV,14,1,14.0,100.0,2.7,13.0,13.0,1,0,0,0.0,8,58.1,57.7,62.3,51.4,67.7,65.4,0,19,20.0,1,0,3,118.8,1,14,510,4,3,1,0,19,5,1.5,19.0
Jaylon Smith,10668,LB,DAL,18,7,5.6,80.0,86.6,11.5,9.2,0,0,3,5.0,9,80.6,84.1,86.3,84.6,72.8,67.1,0,28,13.4,9,3,1,102.6,48,576,665,18,51,60,1,438,276,0.8,9.1
Myles Jack,10670,LB,JAX,16,2,4.8,78.7,90.5,14.2,11.2,0,1,0,0.0,15,66.5,68.3,46.2,69.2,67.4,66.4,1,35,4.8,2,0,2,97.7,37,565,624,18,38,47,1,370,201,0.7,10.0
Chris Jones,10671,DI,KC,18,0,-2.0,0.0,0.7,,3.0,2,0,0,0.0,16,67.5,90.9,26.5,91.5,74.1,32.3,1,,60.0,3,0,8,0.0,0,4,571,15,2,1,0,0,0,0.0,
Xavien Howard,10672,CB,MIA,12,1,15.8,50.9,99.8,14.9,7.6,1,1,8,14.0,17,75.3,77.3,61.8,60.0,83.5,55.0,7,61,18.5,5,8,7,62.6,29,468,469,7,21,57,4,469,190,1.1,16.2
Reggie Ragland,10675,LB,KC,18,4,3.2,79.3,94.0,11.4,9.1,0,0,0,0.0,16,57.6,53.5,86.5,79.5,48.5,55.0,2,32,28.0,7,0,0,94.3,23,284,302,3,14,29,2,232,171,0.9,10.1
Kamalei Correa,10676,ED,TEN,13,0,2.8,100.0,24.5,7.5,7.5,0,0,0,0.0,31,44.7,54.1,64.6,50.2,68.6,52.5,0,37,20.0,1,0,1,118.8,6,48,196,5,4,6,0,75,58,1.7,12.5
Austin Johnson,10677,DI,TEN,16,0,5.0,100.0,2.1,4.0,4.0,0,1,0,0.0,31,48.6,59.2,87.1,58.9,58.2,64.5,0,7,100.0,1,0,0,95.8,1,4,193,1,0,1,0,7,2,1.8,7.0
Jarran Reed,10683,DI,SEA,17,5,2.0,100.0,2.5,11.0,11.0,0,0,0,0.0,29,55.1,68.1,73.1,66.4,66.8,66.0,0,6,20.0,2,0,2,91.7,1,13,527,12,3,1,0,6,4,0.5,6.0
Deion Jones,10686,LB,ATL,6,1,4.5,76.7,95.9,9.2,7.0,1,2,4,13.3,2,72.2,73.7,0.0,74.1,72.0,63.6,2,40,21.7,5,4,3,81.4,23,235,245,9,17,30,1,231,115,1.1,10.0
Su'a Cravens,10687,S,DEN,5,0,9.4,100.0,93.5,6.1,6.1,0,0,0,0.0,10,29.2,37.4,77.4,72.7,75.5,69.5,0,27,10.0,1,0,3,118.8,13,86,92,1,9,13,0,177,55,2.2,13.6
Mackensie Alexander,10688,CB,MIN,15,5,5.4,67.8,94.5,8.4,5.7,3,0,11,18.6,18,72.5,78.1,85.0,76.2,86.3,60.9,0,34,15.6,5,8,6,85.6,40,360,381,17,22,59,0,383,265,1.1,9.6
Sean Davis,10692,S,PIT,15,11,9.3,64.5,98.8,29.8,19.2,0,4,6,19.4,25,71.5,69.7,40.9,73.1,66.7,68.6,1,63,11.1,6,4,2,95.6,20,634,642,8,37,31,1,316,167,0.5,15.8
Cyrus Jones,10694,S,BLT,4,0,7.7,66.7,100.0,4.5,3.0,0,0,0,0.0,3,51.3,59.4,86.5,,69.3,26.2,0,20,100.0,1,0,0,100.7,2,10,10,0,0,3,0,31,15,3.4,15.5
Vonn Bell,10695,S,NO,18,5,8.5,71.4,93.9,13.7,9.8,1,0,5,8.9,20,68.3,74.1,43.4,76.4,85.1,74.9,0,39,9.1,5,3,3,107.0,40,582,620,11,45,56,2,450,174,0.8,11.3
James Bradberry,10696,CB,CAR,16,1,13.3,57.4,99.5,10.1,5.8,2,1,17,16.8,5,64.9,66.4,67.9,91.4,64.3,53.4,1,75,7.1,4,13,5,97.9,58,622,625,13,51,101,6,783,211,1.3,13.5
Adam Gotsis,10697,DI,DEN,16,0,,,0.4,,,0,0,0,,10,54.9,68.2,72.4,66.7,66.3,72.5,0,,0.0,0,0,1,0.0,0,1,282,4,5,0,0,0,0,0.0,
Kevin Byard,10698,S,TEN,16,2,6.4,70.0,96.4,27.6,19.3,0,0,5,16.7,31,82.5,87.9,84.6,90.1,87.8,83.0,4,17,5.9,2,2,1,55.8,21,611,634,7,30,30,1,172,83,0.3,8.2
Carl Nassib,10699,ED,TB,15,1,10.0,0.0,3.6,,13.0,0,0,1,100.0,30,73.8,68.7,59.0,61.4,69.3,42.1,0,,50.0,3,1,3,39.6,0,13,359,7,2,1,0,0,0,0.0,
Maliek Collins,10701,DI,DAL,15,0,,,0.3,,,0,1,0,,9,55.2,60.6,87.4,61.1,57.5,68.6,0,,0.0,0,0,0,0.0,0,1,394,4,2,0,0,0,0,0.0,
Will Redmond,10702,S,GB,1,0,,,25.0,,,0,0,0,,12,60.0,66.3,69.0,66.6,60.0,,0,,,0,0,0,0.0,0,1,4,0,0,0,0,0,0,0.0,
Yannick Ngakoue,10703,ED,JAX,16,0,0.0,100.0,2.5,12.0,12.0,1,0,0,0.0,15,59.2,72.7,58.5,76.8,59.0,29.9,0,7,37.5,3,0,4,95.8,1,13,510,14,5,1,0,7,7,0.6,7.0
KeiVarae Russell,10708,CB,CIN,6,0,8.6,83.3,100.0,5.5,4.6,0,0,1,5.6,7,55.3,55.6,79.4,,55.7,52.5,0,47,16.7,2,0,0,126.9,15,84,84,1,10,18,1,180,67,2.2,12.0
Shilique Calhoun,10709,ED,OAK,7,0,,,4.2,,,1,0,0,,23,60.4,55.0,17.1,58.1,60.5,64.5,0,,33.3,1,0,2,0.0,0,3,71,1,2,0,0,0,0,0.0,
Daryl Worley,10711,CB,OAK,10,2,12.5,59.1,100.0,9.0,5.3,0,2,7,15.9,23,51.1,55.6,85.0,,67.3,52.8,1,42,8.0,2,6,0,113.6,26,246,246,4,21,44,6,340,61,1.5,13.1
Jordan Jenkins,10717,ED,NYJ,16,3,2.4,81.8,14.6,5.8,4.7,0,0,0,0.0,22,43.8,52.4,44.9,60.6,53.8,53.6,0,50,12.5,1,0,4,141.7,9,56,384,6,4,11,1,118,91,2.3,13.1
Kendall Fuller,10718,CB,KC,17,6,9.1,69.1,97.6,9.4,6.5,2,3,12,10.9,16,70.8,72.4,87.5,50.4,74.7,60.2,2,42,14.3,12,8,6,90.5,76,777,796,22,66,110,2,854,372,1.2,11.2
Nick Vigil,10721,LB,CIN,11,3,4.4,83.1,87.6,7.4,6.1,1,1,3,5.1,7,59.1,60.0,83.7,47.1,63.9,54.1,0,44,14.9,7,3,1,103.7,49,374,427,12,37,59,0,524,373,1.4,10.7
Kyler Fackrell,10722,ED,GB,16,1,5.7,44.4,34.5,31.0,13.8,0,0,0,0.0,12,72.7,69.5,75.6,69.0,58.5,44.5,0,13,15.4,2,0,1,51.6,4,128,371,16,10,9,0,26,21,0.2,6.5
Javon Hargrave,10723,DI,PIT,16,0,,,0.8,,,0,0,0,,25,81.2,80.6,39.2,71.5,78.5,75.0,0,,16.7,1,0,3,0.0,0,2,245,11,5,0,0,0,0,0.0,
Brandon Williams,10726,CB,ARZ,2,0,14.3,57.1,100.0,11.3,6.4,0,0,2,28.6,1,55.7,49.3,82.0,,35.9,28.1,0,39,0.0,0,2,0,136.9,4,46,46,0,2,7,1,80,33,1.8,20.0
